"AVB,ESS,EQR,UDR,AIV",148
"XEL,LNT,AEE,DTE,WEC",146
"XEL,LNT,AEP,AEE,DTE",144
"AVB,ESS,EQR,AIV",162
"XEL,LNT,AEE,DTE",161
"LNT,AEE,DTE,WEC",161
"XEL,LNT,DTE,WEC",160
"AVB,ESS,EQR,UDR",159
"XEL,AEE,DTE,WEC",158
"PNW,LNT,DTE,WEC",158
"AVB,ESS,UDR,AIV",158
"ESS,EQR,UDR,AIV",157
"PNW,XEL,LNT,DTE",157
"SCG,AEE,DTE,WEC",157
"AVB,EQR,UDR,AIV",157
"LNT,SCG,AEE,DTE",157
"AEP,AEE,DTE,WEC",156
"XEL,LNT,AEP,DTE",156
"XEL,AEP,AEE,DTE",156
"PNW,LNT,AEE,DTE",156
"LNT,SCG,DTE,WEC",156
"XEL,AEP,DTE,WEC",155
"PNW,XEL,DTE,WEC",155
"LNT,AEP,AEE,DTE",155
"LNT,AEP,AEE,WEC",155
"XEL,SCG,AEE,DTE",154
"XEL,LNT,SCG,DTE",154
"XEL,LNT,AEE,WEC",154
"PNW,XEL,AEP,DTE",154
"PNW,LNT,AEE,WEC",154
"PNW,AEE,DTE,WEC",154
"LNT,SCG,AEE,WEC",154
"LNT,AEP,DTE,WEC",154
"XEL,SCG,DTE,WEC",153
"XEL,PPL,DTE,WEC",153
"XEL,LNT,SCG,AEE",153
"XEL,LNT,CMS,DTE",153
"PNW,SCG,DTE,WEC",153
"PNW,XEL,LNT,AEE",153
"PNW,LNT,SCG,AEE",153
"PNW,AEP,DTE,WEC",153
"ES,XEL,LNT,DTE",153
"LNT,CMS,DTE,WEC",153
"XEL,LNT,PPL,DTE",152
"XEL,LNT,AEP,AEE",152
"PNW,SCG,AEE,WEC",152
"PNW,XEL,AEE,DTE",152
"PNW,LNT,SCG,DTE",152
"PNW,LNT,CMS,DTE",152
"PNW,LNT,AEP,DTE",152
"SLG,BXP,KIM,REG",152
"LNT,PPL,DTE,WEC",152
"LNT,AEE,CMS,DTE",152
"XEL,CMS,DTE,WEC",151
"XEL,AEP,AEE,WEC",151
"PNW,SCG,AEE,DTE",151
"PNW,XEL,LNT,WEC",151
"PNW,XEL,LNT,AEP",151
"PNW,XEL,AEE,WEC",151
"PNW,CMS,DTE,WEC",151
"SCG,AEP,DTE,WEC",151
"AVB,SLG,ESS,BXP",151
"ES,LNT,AEE,DTE",151
"PNC,BBT,USB,STI",150
"PNC,USB,WFC,STI",150
"SRE,LNT,DTE,WEC",150
"XEL,SCG,AEE,WEC",150
"XEL,LNT,AEE,PPL",150
"XEL,LNT,AEE,CMS",150
"PNW,SCG,CMS,DTE",150
"PNW,XEL,SCG,DTE",150
"PNW,XEL,SCG,AEE",150
"PNW,XEL,LNT,SCG",150
"PNW,LNT,SCG,WEC",150
"PNW,LNT,AEP,WEC",150
"PNW,LNT,AEP,AEE",150
"PNW,AEP,AEE,DTE",150
"SCG,AEP,AEE,DTE",150
"SCG,AEE,CMS,DTE",150
"AVB,ESS,EQR,BXP",150
"AVB,ESS,KIM,REG",150
"AVB,FRT,KIM,REG",150
"ES,XEL,LNT,AEE",150
"ES,XEL,AEE,DTE",150
"LNT,AEP,CMS,DTE",150
"AEE,CMS,DTE,WEC",150
"ESS,BXP,KIM,REG",149
"FRT,BXP,KIM,REG",149
"XEL,SCG,CMS,DTE",149
"XEL,LNT,PPL,WEC",149
"XEL,LNT,AEP,WEC",149
"XEL,AEE,PPL,DTE",149
"XEL,AEE,CMS,DTE",149
"PNW,SCG,AEP,DTE",149
"PNW,XEL,SCG,WEC",149
"PNW,XEL,PPL,DTE",149
"PNW,XEL,CMS,DTE",149
"PNW,XEL,LNT,PPL",149
"PNW,XEL,LNT,CMS",149
"PNW,XEL,AEP,WEC",149
"PNW,XEL,AEP,AEE",149
"PNW,LNT,CMS,WEC",149
"PNW,AEP,AEE,WEC",149
"SLG,ESS,KIM,REG",149
"SLG,VNO,KIM,REG",149
"SCG,CMS,DTE,WEC",149
"SCG,AEP,AEE,WEC",149
"AVB,BXP,KIM,REG",149
"AVB,ESS,BXP,AIV",149
"AVB,ESS,UDR,REG",149
"AVB,ESS,KIM,AIV",149
"AVB,SLG,ESS,REG",149
"AVB,SLG,KIM,REG",149
"ES,XEL,DTE,WEC",149
"ES,LNT,DTE,WEC",149
"LNT,AEE,D,DTE",149
"LNT,AEE,PPL,DTE",149
"AEE,EIX,DTE,WEC",149
"AEP,CMS,DTE,WEC",148
"NEE,LNT,DTE,WEC",148
"SRE,LNT,AEE,DTE",148
"XEL,SCG,AEP,DTE",148
"XEL,LNT,SCG,WEC",148
"XEL,AEP,PPL,DTE",148
"PNW,SCG,AEP,WEC",148
"PNW,PPL,DTE,WEC",148
"SLG,VNO,BXP,REG",148
"AVB,ESS,MAA,AIV",148
"AVB,ESS,EQR,KIM",148
"AVB,EQR,BXP,AIV",148
"AVB,EQR,KIM,AIV",148
"AVB,SLG,ESS,UDR",148
"AVB,SLG,ESS,EQR",148
"AVB,SLG,ESS,KIM",148
"ES,PNW,LNT,DTE",148
"ES,AEE,DTE,WEC",148
"LNT,EIX,DTE,WEC",148
"LNT,SCG,CMS,DTE",148
"LNT,SCG,AEP,DTE",148
"LNT,SCG,AEP,AEE",148
"LNT,SO,DTE,WEC",148
"LNT,AEE,EIX,DTE",148
"AEE,PPL,DTE,WEC",148
"PNC,BBT,HBAN,STI",147
"PNC,BBT,WFC,STI",147
"PNC,USB,HBAN,STI",147
"PNC,USB,JPM,STI",147
"ESS,EQR,BXP,AIV",147
"AEP,PPL,DTE,WEC",147
"NEE,SCG,DTE,WEC",147
"NEE,LNT,AEE,DTE",147
"SRE,LNT,SCG,DTE",147
"XEL,SCG,PPL,DTE",147
"XEL,SO,DTE,WEC",147
"XEL,AEP,PPL,WEC",147
"XEL,AEP,CMS,DTE",147
"XEL,AEP,AEE,PPL",147
"XEL,AEE,EIX,DTE",147
"PNW,SCG,AEP,AEE",147
"PNW,XEL,SCG,CMS",147
"PNW,XEL,AEP,PPL",147
"PNW,XEL,AEP,CMS",147
"PNW,LNT,SCG,CMS",147
"PNW,LNT,PPL,WEC",147
"PNW,LNT,AEE,CMS",147
"PNW,AEP,CMS,DTE",147
"SLG,ESS,BXP,KIM",147
"SLG,FRT,KIM,REG",147
"FITB,BBT,KEY,STI",147
"AVB,ESS,BXP,REG",147
"AVB,ESS,UDR,KIM",147
"AVB,ESS,FRT,UDR",147
"AVB,ESS,EQR,REG",147
"AVB,ESS,AIV,REG",147
"AVB,EQR,UDR,REG",147
"AVB,EQR,AIV,REG",147
"AVB,SLG,EQR,AIV",147
"ES,SCG,DTE,WEC",147
"ES,SCG,AEE,DTE",147
"ES,SCG,AEE,WEC",147
"ES,XEL,CMS,DTE",147
"ES,XEL,AEP,DTE",147
"ES,CMS,DTE,WEC",147
"ES,LNT,CMS,DTE",147
"ES,LNT,AEE,WEC",147
"LNT,DTE,WEC,ED",147
"LNT,SCG,AEP,WEC",147
"LNT,SCG,AEE,CMS",147
"LNT,AEE,PPL,WEC",147
"LNT,AEE,CMS,WEC",147
"AEE,DTE,WEC,ED",147
"PNC,BBT,USB,WFC",146
"ESS,EQR,UDR,REG",146
"AEP,EIX,DTE,WEC",146
"AEP,AEE,PPL,DTE",146
"AEP,AEE,PPL,WEC",146
"AEP,AEE,CMS,DTE",146
"NEE,LNT,SCG,AEE",146
"SRE,LNT,SCG,AEE",146
"SRE,AEE,DTE,WEC",146
"XEL,EIX,DTE,WEC",146
"XEL,SCG,AEP,WEC",146
"XEL,NEE,LNT,DTE",146
"XEL,LNT,EIX,DTE",146
"XEL,LNT,D,DTE",146
"XEL,LNT,SCG,PPL",146
"XEL,LNT,AEP,PPL",146
"XEL,AEE,D,DTE",146
"XEL,AEE,PPL,WEC",146
"PNW,EIX,DTE,WEC",146
"PNW,SCG,AEE,CMS",146
"PNW,XEL,SCG,AEP",146
"PNW,XEL,PPL,WEC",146
"PNW,LNT,SCG,AEP",146
"SLG,ESS,EQR,UDR",146
"FITB,BBT,KEY,HBAN",146
"SCG,AEE,EIX,DTE",146
"SCG,AEE,D,DTE",146
"AVB,ESS,MAA,UDR",146
"AVB,ESS,FRT,BXP",146
"AVB,ESS,FRT,REG",146
"AVB,ESS,EQR,FRT",146
"AVB,EQR,KIM,REG",146
"AVB,KIM,AIV,REG",146
"AVB,SLG,BXP,REG",146
"AVB,SLG,EQR,UDR",146
"ES,PNW,DTE,WEC",146
"ES,PNW,XEL,LNT",146
"ES,PNW,LNT,AEE",146
"ES,XEL,SCG,DTE",146
"ES,XEL,SCG,AEE",146
"ES,XEL,LNT,WEC",146
"ES,XEL,AEE,WEC",146
"LNT,DUK,DTE,WEC",146
"LNT,D,DTE,WEC",146
"LNT,AWK,DTE,WEC",146
"LNT,AEP,PPL,DTE",146
"AEE,D,DTE,WEC",146
"AEE,SO,DTE,WEC",146
"BBT,USB,WFC,STI",146
"PNC,HBAN,WFC,STI",145
"PNC,USB,JPM,WFC",145
"NEE,LNT,SCG,DTE",145
"NEE,LNT,SCG,WEC",145
"NEE,AEE,DTE,WEC",145
"SRE,SCG,DTE,WEC",145
"SRE,SCG,AEE,DTE",145
"SRE,LNT,AEE,WEC",145
"EQR,KIM,AIV,REG",145
"XEL,EIX,PPL,DTE",145
"XEL,SCG,AEP,AEE",145
"XEL,SCG,AEE,PPL",145
"XEL,SCG,AEE,CMS",145
"XEL,SRE,DTE,WEC",145
"XEL,SRE,SCG,DTE",145
"XEL,SRE,CMS,DTE",145
"XEL,SRE,LNT,DTE",145
"XEL,CMS,PPL,DTE",145
"XEL,LNT,SCG,CMS",145
"XEL,LNT,SCG,AEP",145
"XEL,LNT,CMS,WEC",145
"PNW,SCG,CMS,WEC",145
"PNW,XEL,AEE,PPL",145
"PNW,LNT,EIX,DTE",145
"PNW,LNT,D,DTE",145
"PNW,LNT,PPL,DTE",145
"PNW,LNT,AEP,PPL",145
"PNW,LNT,AEP,CMS",145
"PNW,LNT,AEE,PPL",145
"PNW,AEP,PPL,WEC",145
"PNW,AEP,CMS,WEC",145
"PNW,AEE,PPL,WEC",145
"PNW,AEE,CMS,DTE",145
"SLG,ESS,BXP,REG",145
"SLG,FRT,BXP,REG",145
"SLG,EQR,KIM,REG",145
"SCG,EIX,DTE,WEC",145
"SCG,PPL,DTE,WEC",145
"SCG,AEP,CMS,DTE",145
"SCG,AEE,CMS,WEC",145
"AVB,MAA,UDR,AIV",145
"AVB,ESS,BXP,KIM",145
"AVB,ESS,UDR,BXP",145
"AVB,UDR,AIV,REG",145
"AVB,EQR,UDR,BXP",145
"AVB,SLG,BXP,KIM",145
"AVB,SLG,ESS,AIV",145
"ES,PNW,XEL,DTE",145
"ES,PNW,LNT,WEC",145
"ES,LNT,AEP,DTE",145
"ES,LNT,AEP,AEE",145
"ES,AEP,DTE,WEC",145
"ES,AEE,CMS,DTE",145
"LNT,SCG,AEE,PPL",145
"LNT,AEP,CMS,WEC",145
"LNT,AEE,WEC,ED",145
"BBT,KEY,HBAN,STI",145
"PNC,BBT,USB,HBAN",144
"PNC,JPM,WFC,STI",144
"ESS,MAA,UDR,AIV",144
"ESS,FRT,BXP,REG",144
"ESS,FRT,KIM,REG",144
"ESS,EQR,KIM,REG",144
"ESS,EQR,KIM,AIV",144
"NEE,SCG,AEE,DTE",144
"NEE,SCG,AEE,WEC",144
"NEE,LNT,AEE,WEC",144
"XEL,D,CMS,DTE",144
"XEL,DTE,WEC,ED",144
"XEL,SCG,PPL,WEC",144
"XEL,NEE,DTE,WEC",144
"XEL,NEE,LNT,AEE",144
"XEL,LNT,CMS,PPL",144
"XEL,LNT,SO,DTE",144
"XEL,LNT,AEE,D",144
"PNW,DTE,WEC,ED",144
"PNW,SCG,AEP,CMS",144
"PNW,XEL,EIX,DTE",144
"PNW,XEL,SCG,PPL",144
"PNW,XEL,CMS,WEC",144
"PNW,LNT,WEC,ED",144
"PNW,AEP,PPL,DTE",144
"PNW,AEE,WEC,ED",144
"SLG,ESS,EQR,BXP",144
"SLG,ESS,EQR,REG",144
"SLG,ESS,EQR,KIM",144
"SLG,ESS,EQR,AIV",144
"FITB,BBT,HBAN,STI",144
"AVB,ESS,FRT,AIV",144
"AVB,UDR,KIM,REG",144
"AVB,UDR,KIM,AIV",144
"AVB,FRT,BXP,REG",144
"AVB,EQR,MAA,AIV",144
"AVB,EQR,FRT,REG",144
"AVB,EQR,FRT,UDR",144
"AVB,EQR,FRT,AIV",144
"AVB,SLG,ESS,FRT",144
"AVB,SLG,FRT,REG",144
"ES,PNW,XEL,WEC",144
"ES,PNW,XEL,AEP",144
"ES,PNW,XEL,AEE",144
"ES,PNW,LNT,AEP",144
"ES,PNW,AEE,WEC",144
"ES,XEL,SCG,CMS",144
"ES,XEL,LNT,CMS",144
"ES,XEL,LNT,AEP",144
"ES,LNT,SCG,DTE",144
"ES,LNT,SCG,AEE",144
"ES,LNT,AEP,WEC",144
"SO,DTE,WEC,ED",144
"EIX,CMS,DTE,WEC",144
"LNT,D,CMS,DTE",144
"LNT,SCG,PPL,DTE",144
"LNT,SCG,PPL,WEC",144
"LNT,AEP,PPL,WEC",144
"LNT,AEP,AEE,PPL",144
"LNT,AEP,AEE,CMS",144
"LNT,AEE,DUK,DTE",144
"LNT,AEE,SO,WEC",144
"AEE,AWK,DTE,WEC",144
"VNO,BXP,KIM,REG",144
"TRV,CB,MMC,CINF",144
"BBT,HBAN,WFC,STI",144
"BBT,USB,HBAN,STI",144
"LNT,DTE,WEC",181
"LNT,AEE,DTE",180
"AEE,DTE,WEC",179
"XEL,LNT,DTE",178
"AVB,ESS,AIV",178
"XEL,DTE,WEC",176
"XEL,AEE,DTE",176
"AVB,EQR,AIV",176
"LNT,AEE,WEC",176
"EQR,UDR,AIV",175
"PNW,LNT,DTE",175
"AVB,ESS,UDR",175
"AVB,ESS,EQR",175
"ESS,EQR,AIV",174
"PNW,DTE,WEC",174
"PNW,XEL,DTE",174
"SLG,KIM,REG",174
"SCG,DTE,WEC",174
"SCG,AEE,DTE",174
"ESS,EQR,UDR",173
"AEP,DTE,WEC",173
"XEL,LNT,AEE",173
"XEL,AEP,DTE",173
"SCG,AEE,WEC",173
"ESS,UDR,AIV",172
"XEL,CMS,DTE",172
"PNW,LNT,WEC",172
"PNW,LNT,AEE",172
"AVB,UDR,AIV",172
"AVB,EQR,UDR",172
"LNT,SCG,AEE",172
"LNT,CMS,DTE",172
"AEP,AEE,DTE",171
"FRT,KIM,REG",171
"XEL,SCG,DTE",171
"PNW,XEL,LNT",171
"BXP,KIM,REG",171
"LNT,SCG,DTE",171
"LNT,AEP,DTE",171
"TRV,CB,CINF",171
