Date,Close,Open,High,Low,Volume,Change,Symbol
2018-01-22,107.11,107.0,107.38,105.35,7080000.0,0.0206,LOW
2018-01-23,107.11,107.0,108.31,106.15,6120000.0,0.0,LOW
2018-01-24,106.72,107.39,107.64,105.9,4130000.0,-0.0036,LOW
2018-01-25,106.38,108.94,108.98,106.11,4860000.0,-0.0032,LOW
2018-01-26,107.4,106.64,107.4,105.53,4019999.9999999995,0.0096,LOW
2018-01-29,106.84,108.0,108.38,106.68,3790000.0,-0.0052,LOW
2018-01-30,105.18,105.71,106.14,104.63,6360000.0,-0.0155,LOW
2018-01-31,104.73,105.67,106.2,104.54,7080000.0,-0.0043,LOW
2018-02-01,103.86,103.84,105.08,103.25,4920000.0,-0.0083,LOW
2018-02-02,101.5,103.85,103.86,101.15,6250000.0,-0.0227,LOW
2018-02-05,97.58,101.38,103.11,97.04,8340000.0,-0.038599999999999995,LOW
2018-02-06,100.22,95.29,100.92,94.81,9030000.0,0.0271,LOW
2018-02-07,99.92,100.0,102.32,99.75,5260000.0,-0.003,LOW
2018-02-08,95.01,99.92,100.11,94.89,7670000.0,-0.049100000000000005,LOW
2018-02-09,97.17,96.19,98.16,92.51,9670000.0,0.0227,LOW
2018-02-12,97.78,98.25,99.0,97.17,8070000.0,0.0063,LOW
2018-02-13,96.06,96.96,97.61,94.87,5540000.0,-0.0176,LOW
2018-02-14,96.93,95.09,97.4,94.4,8400000.0,0.0091,LOW
2018-02-15,96.51,98.18,98.19,95.62,5730000.0,-0.0043,LOW
2018-02-16,96.31,96.48,97.67,95.78,5330000.0,-0.0021,LOW
2018-02-20,95.65,96.55,97.68,95.43,6650000.0,-0.0069,LOW
2018-02-21,95.34,96.0,97.2,95.22,4250000.0,-0.0032,LOW
2018-02-22,96.89,96.02,97.18,95.73,4460000.0,0.0163,LOW
2018-02-23,97.49,97.33,97.62,96.62,4360000.0,0.0062,LOW
2018-02-26,97.51,97.92,97.98,96.7,4730000.0,0.0002,LOW
2018-02-27,95.79,97.62,98.41,95.48,8500000.0,-0.0176,LOW
2018-02-28,89.59,87.4,92.22,86.75,34110000.0,-0.0647,LOW
2018-03-01,87.96,89.57,89.7,87.11,15150000.0,-0.0182,LOW
2018-03-02,85.34,86.88,87.34,85.08,12480000.0,-0.0298,LOW
2018-03-05,86.33,85.06,87.02,85.05,8320000.0,0.0116,LOW
2018-03-06,87.12,86.5,87.2,86.29,6360000.0,0.0092,LOW
2018-03-07,86.11,86.49,86.81,85.51,6420000.0,-0.0116,LOW
2018-03-08,86.16,86.44,86.81,85.46,4710000.0,0.0006,LOW
2018-03-09,87.28,86.75,87.33,86.23,6370000.0,0.013000000000000001,LOW
2018-03-12,87.68,87.25,88.06,87.01,5800000.0,0.0046,LOW
2018-03-13,86.14,87.73,88.02,85.9,5790000.0,-0.0176,LOW
2018-03-14,86.38,86.74,86.92,85.26,7050000.0,0.0028000000000000004,LOW
2018-03-15,85.54,86.55,86.65,85.29,4740000.0,-0.0097,LOW
2018-03-16,87.0,85.53,87.34,85.53,8770000.0,0.0171,LOW
2018-03-19,85.79,86.61,87.02,85.3,6770000.0,-0.0139,LOW
2018-03-20,85.73,86.19,86.45,85.07,4800000.0,-0.0007000000000000001,LOW
2018-03-21,87.25,85.89,87.98,85.67,6810000.0,0.0177,LOW
2018-03-22,85.7,86.5,87.27,85.65,12070000.0,-0.0178,LOW
2018-03-23,83.77,85.94,86.65,83.74,7380000.0,-0.0225,LOW
2018-03-26,89.3,88.36,90.33,87.65,13890000.0,0.066,LOW
2018-03-27,85.96,89.0,89.0,85.51,10940000.0,-0.0374,LOW
2018-03-28,85.88,86.09,86.93,85.08,7730000.0,-0.0009,LOW
2018-03-29,87.75,86.23,88.0,85.97,8520000.0,0.0218,LOW
2018-04-02,84.59,87.35,87.55,83.08,9610000.0,-0.036000000000000004,LOW
2018-04-03,85.45,85.02,86.01,84.34,7350000.0,0.0102,LOW
2018-04-04,88.06,84.32,88.27,84.15,7860000.0,0.0305,LOW
2018-04-05,88.75,88.51,89.05,88.23,5100000.0,0.0078000000000000005,LOW
2018-04-06,88.24,88.14,89.15,87.22,8760000.0,-0.005699999999999999,LOW
2018-04-09,85.24,88.46,88.6,85.07,7340000.0,-0.034,LOW
2018-04-10,87.14,85.89,87.29,85.38,5670000.0,0.0223,LOW
2018-04-11,86.65,86.36,87.77,86.23,4640000.0,-0.005600000000000001,LOW
2018-04-12,87.04,86.93,87.3,86.67,3930000.0,0.0045000000000000005,LOW
2018-04-13,86.23,87.35,87.63,85.77,4830000.0,-0.009300000000000001,LOW
2018-04-16,86.06,86.75,86.98,85.86,5090000.0,-0.002,LOW
2018-04-17,86.16,86.58,86.93,86.04,5130000.0,0.0012,LOW
2018-04-18,86.41,86.35,87.45,86.06,5120000.0,0.0029,LOW
2018-04-19,84.88,86.3,86.3,83.98,5720000.0,-0.0177,LOW
2018-04-20,83.62,85.38,85.56,83.28,7570000.0,-0.0148,LOW
2018-04-23,84.35,84.17,84.57,83.45,5080000.0,0.0087,LOW
2018-04-24,82.91,84.73,85.07,82.56,5440000.0,-0.0171,LOW
2018-04-25,81.48,82.56,82.76,81.31,10820000.0,-0.0172,LOW
2018-04-26,83.28,81.75,84.08,81.64,9230000.0,0.022099999999999998,LOW
2018-04-27,84.0,83.16,84.45,82.91,3990000.0,0.0086,LOW
2018-04-30,82.43,84.3,84.38,82.43,4190000.0000000005,-0.0187,LOW
2018-05-01,82.96,81.75,82.98,81.16,3970000.0,0.0064,LOW
2018-05-02,83.96,82.66,85.22,82.51,6600000.0,0.0121,LOW
2018-05-03,82.83,83.51,83.56,81.36,5680000.0,-0.013500000000000002,LOW
2018-05-04,84.23,82.59,84.74,82.21,3240000.0,0.0169,LOW
2018-05-07,83.85,84.38,84.52,83.34,4810000.0,-0.0045000000000000005,LOW
2018-05-08,84.25,83.43,84.28,83.0,3730000.0,0.0048,LOW
2018-05-09,84.42,84.01,85.13,83.27,4220000.0,0.002,LOW
2018-05-10,85.07,84.81,85.5,84.09,5140000.0,0.0077,LOW
2018-05-11,87.45,85.2,87.74,85.2,6840000.0,0.027999999999999997,LOW
2018-05-14,86.58,87.69,87.93,86.06,5070000.0,-0.009899999999999999,LOW
2018-05-15,85.69,85.7,86.65,85.21,4740000.0,-0.0103,LOW
