Date,Close,Open,High,Low,Volume,Change,Symbol
2010-01-04,59.34,59.22,59.66,58.94,822860.0,0.0104,CHRW
2010-01-05,58.11,59.18,59.49,57.39,2350000.0,-0.0207,CHRW
2010-01-06,57.34,57.82,57.99,57.2,1690000.0,-0.013300000000000001,CHRW
2010-01-07,56.79,57.08,57.14,56.18,1940000.0,-0.0096,CHRW
2010-01-08,57.55,56.7,57.62,56.6,1330000.0,0.0134,CHRW
2010-01-11,57.72,57.5,57.91,57.22,1230000.0,0.003,CHRW
2010-01-12,56.99,57.47,57.64,56.79,1430000.0,-0.0126,CHRW
2010-01-13,57.32,57.0,57.47,56.34,1510000.0,0.0058,CHRW
2010-01-14,57.62,57.02,57.88,57.02,818080.0,0.0052,CHRW
2010-01-15,57.72,57.51,58.11,57.23,1590000.0,0.0017000000000000001,CHRW
2010-01-19,58.13,57.7,58.47,57.64,1060000.0,0.0070999999999999995,CHRW
2010-01-20,57.78,57.53,57.85,56.89,1160000.0,-0.006,CHRW
2010-01-21,57.63,57.69,58.37,56.98,1660000.0,-0.0026,CHRW
2010-01-22,57.35,57.71,58.15,57.24,1560000.0,-0.0049,CHRW
2010-01-25,57.46,57.49,57.84,56.79,1170000.0,0.0019,CHRW
2010-01-26,57.1,57.19,57.59,56.94,1350000.0,-0.0063,CHRW
2010-01-27,57.46,56.83,57.6,56.62,881200.0,0.0063,CHRW
2010-01-28,56.54,57.64,57.64,56.2,1170000.0,-0.016,CHRW
2010-01-29,56.63,56.68,57.28,56.63,1530000.0,0.0016,CHRW
2010-02-01,57.4,56.84,57.65,56.69,985160.0,0.013600000000000001,CHRW
2010-02-02,57.42,57.24,57.54,56.68,1480000.0,0.0003,CHRW
2010-02-03,53.54,52.84,54.38,51.5,8730000.0,-0.0676,CHRW
2010-02-04,53.25,53.31,53.95,52.67,3970000.0,-0.0054,CHRW
2010-02-05,52.44,53.16,54.08,51.16,2830000.0,-0.0152,CHRW
2010-02-08,52.08,52.65,52.97,52.01,2049999.9999999998,-0.0069,CHRW
2010-02-09,52.67,52.64,53.68,52.11,2720000.0,0.0113,CHRW
2010-02-10,51.84,52.0,52.51,51.31,1900000.0,-0.0158,CHRW
