"SCG,CMS,SO,WEC",XEL,0.9668874172185431,252,0.7866299064889294
"CMS,SO,DTE,WEC",XEL,0.9659863945578231,252,0.7857288838282094
"AEP,CMS,DTE,WEC",XEL,0.9655172413793104,252,0.7852597306496967
"SCG,CMS,DTE,WEC",XEL,0.9536423841059603,252,0.7733848733763465
"SCG,CMS,ES,WEC",XEL,0.9533333333333334,252,0.7730758226037197
"NEE,SCG,CMS,SO",XEL,0.9527027027027027,252,0.772445191973089
"SCG,DUK,SO,WEC",XEL,0.9527027027027027,252,0.772445191973089
"PNW,XEL,CMS,SO",SCG,0.9523809523809523,252,0.7721234416513386
"XEL,NEE,LNT,CMS",SCG,0.9523809523809523,252,0.7721234416513386
"XEL,LNT,SO,ES",SCG,0.9523809523809523,252,0.7721234416513386
"SCG,DUK,CMS,WEC",XEL,0.9523809523809523,252,0.7721234416513386
"SCG,SO,ES,WEC",XEL,0.9523809523809523,252,0.7721234416513386
"XEL,LNT,CMS,SO",SCG,0.9483870967741935,252,0.7681295860445798
"XEL,CMS,SO,ES",SCG,0.9470198675496688,252,0.7667623568200551
"LNT,SCG,CMS,WEC",XEL,0.9470198675496688,252,0.7667623568200551
"LNT,CMS,ES,DTE",SCG,0.9466666666666667,252,0.7664091559370529
"SCG,CMS,ES,DTE",LNT,0.9466666666666667,252,0.7664091559370529
"SCG,AEE,CMS,WEC",XEL,0.9466666666666667,252,0.7664091559370529
"XEL,NEE,CMS,SO",SCG,0.9463087248322147,252,0.766051214102601
"SCG,SO,WEC,ED",XEL,0.9459459459459459,252,0.7656884352163322
"LNT,SCG,SO,WEC",XEL,0.9459459459459459,252,0.7656884352163322
"SCG,DUK,CMS,SO",XEL,0.9459459459459459,252,0.7656884352163322
"LNT,SCG,CMS,SO",XEL,0.9423076923076923,252,0.7620501815780786
"XEL,LNT,CMS,ES",SCG,0.9415584415584416,252,0.7613009308288279
"XEL,AEE,CMS,SO",SCG,0.9407894736842105,252,0.7605319629545968
"SCG,AEE,CMS,SO",XEL,0.9407894736842105,252,0.7605319629545968
"SCG,CMS,SO,ES",XEL,0.9407894736842105,252,0.7605319629545968
"XEL,LNT,ES,DTE",SCG,0.9403973509933775,252,0.7601398402637638
"LNT,CMS,SO,DTE",SCG,0.9403973509933775,252,0.7601398402637638
"SCG,CMS,SO,DTE",LNT,0.9403973509933775,252,0.7601398402637638
"SCG,CMS,SO,DTE",XEL,0.9403973509933775,252,0.7601398402637638
"XEL,DUK,SO,ES",SCG,0.94,252,0.7597424892703862
"XEL,LNT,ES,WEC",SCG,0.94,252,0.7597424892703862
"SCG,CMS,ES,DTE",XEL,0.94,252,0.7597424892703862
"LNT,ES,DTE,WEC",SCG,0.9395973154362416,252,0.7593398047066279
"SCG,ES,DTE,WEC",LNT,0.9395973154362416,252,0.7593398047066279
"SCG,ES,DTE,WEC",XEL,0.9395973154362416,252,0.7593398047066279
"XEL,LNT,SCG,SO",CMS,0.9363057324840764,252,0.7560482217544627
"XEL,CMS,SO,WEC",SCG,0.9358974358974359,252,0.7556399251678222
"LNT,SCG,CMS,ES",XEL,0.9354838709677419,252,0.7552263602381282
"XEL,SCG,DTE,WEC",CMS,0.935064935064935,252,0.7548074243353213
"XEL,LNT,SCG,DTE",CMS,0.935064935064935,252,0.7548074243353213
"XEL,CMS,ES,WEC",SCG,0.934640522875817,252,0.7543830121462033
"LNT,CMS,DTE,WEC",XEL,0.934640522875817,252,0.7543830121462033
"XEL,SCG,SO,DTE",CMS,0.9342105263157895,252,0.7539530155861758
"LNT,SCG,DTE,WEC",XEL,0.9342105263157895,252,0.7539530155861758
"LNT,SCG,AEE,CMS",XEL,0.9342105263157895,252,0.7539530155861758
"XEL,CMS,ES,DTE",SCG,0.9337748344370861,252,0.7535173237074724
"XEL,LNT,SO,DTE",CMS,0.9337748344370861,252,0.7535173237074724
"LNT,CMS,SO,DTE",XEL,0.9337748344370861,252,0.7535173237074724
"XEL,AEP,CMS,DTE",WEC,0.9333333333333333,252,0.7530758226037196
"XEL,LNT,AEE,DTE",WEC,0.9333333333333333,252,0.7530758226037196
"XEL,CMS,SO,ED",SCG,0.9333333333333333,252,0.7530758226037196
"XEL,LNT,SO,WEC",SCG,0.9333333333333333,252,0.7530758226037196
"XEL,SO,ES,WEC",SCG,0.9333333333333333,252,0.7530758226037196
"XEL,SCG,WEC,ED",SO,0.9333333333333333,252,0.7530758226037196
"XEL,AEP,CMS,WEC",DTE,0.9333333333333333,252,0.7530758226037196
"NEE,LNT,SCG,CMS",XEL,0.9333333333333333,252,0.7530758226037196
"PNW,SCG,CMS,SO",XEL,0.9333333333333333,252,0.7530758226037196
"LNT,CMS,ES,DTE",XEL,0.9333333333333333,252,0.7530758226037196
"SCG,CMS,SO,ED",XEL,0.9333333333333333,252,0.7530758226037196
"XEL,LNT,SCG,ES",CMS,0.9294871794871795,252,0.7492296687575658
"XEL,LNT,CMS,DTE",SCG,0.9290322580645162,252,0.7487747473349025
"LNT,SCG,CMS,DTE",XEL,0.9290322580645162,252,0.7487747473349025
"XEL,LNT,SCG,AEE",CMS,0.9281045751633987,252,0.747847064433785
"XEL,SCG,ES,DTE",LNT,0.9281045751633987,252,0.747847064433785
"LNT,SCG,ES,WEC",XEL,0.9276315789473685,252,0.7473740682177548
"SCG,DUK,SO,ES",XEL,0.9276315789473685,252,0.7473740682177548
"XEL,LNT,SO,DTE",SCG,0.9271523178807947,252,0.746894807151181
"XEL,DUK,CMS,SO",SCG,0.9271523178807947,252,0.746894807151181
