date,close,open,high,low,volume,change,symbol,macd,macds,macdh,close_-1_s,close_-1_d,rs_14,rsi_14,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,high_delta,um,low_delta,dm,pdm,pdm_14_ema,pdm_14,tr,atr_14,pdi_14,pdi,mdm,mdm_14_ema,mdm_14,mdi_14,mdi,dx_14,dx,dx_6_ema,adx,adx_6_ema,adxr,close_5_ema,close_10_ema,close_20_ema,close_40_ema,vr
2018-01-22,36.96,36.45,37.07,35.99,3590000.0,0.0,FOX,0.0,0.0,0.0,,,,,36.96,,36.96,,,89.81481481481485,63.27160493827161,63.27160493827161,54.42386831275719,54.42386831275719,80.96707818930045,80.96707818930045,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,36.96,36.96,36.96,36.96,100.0
2018-01-23,37.19,36.62,37.32,36.59,3870000.0,0.0062,FOX,0.005160256410249531,0.0028668091168052947,0.002293447293444236,36.96,0.22999999999999687,inf,100.0,37.075,0.16263455967290372,37.075,37.40026911934581,36.7497308806542,90.22556390977424,72.25625792877248,72.25625792877248,60.367998184762286,60.367998184762286,96.0327774167929,96.0327774167929,0.25,0.25,0.6000000000000014,0.0,0.25,0.13392857142857142,0.13392857142857142,0.7299999999999969,0.7299999999999969,18.34637964774959,18.34637964774959,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,37.098,37.086499999999994,37.08075,37.077875,315.59888579387183
2018-01-24,37.49,37.35,37.97,37.22,2570000.0,0.008100000000000001,FOX,0.01587817295860816,0.0081993352814786,0.007678837677129562,37.19,0.30000000000000426,inf,100.0,37.21333333333334,0.26576932353703414,37.21333333333334,37.7448719804074,36.68179468625927,75.75757575757588,73.42336387170694,73.42336387170694,64.71978674707717,64.71978674707717,90.83051812096647,90.83051812096647,0.6499999999999986,0.6499999999999986,0.6299999999999955,0.0,0.6499999999999986,0.3310696095076396,0.3310696095076396,0.7800000000000011,0.7559259259259249,43.796567646772566,43.796567646772566,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,37.28368421052631,37.24870431893687,37.23102414654455,37.222174546969384,458.77437325905294
2018-01-25,37.73,37.51,37.84,37.39,2570000.0,0.0064,FOX,0.029028866397105446,0.015255409507639452,0.013773456889465994,37.49,0.23999999999999488,inf,100.0,37.3425,0.3373796081567431,37.3425,38.01725921631349,36.66774078368651,87.87878787878776,78.24183854073388,78.24183854073388,69.22713734496273,69.22713734496273,96.27124093227619,96.27124093227619,-0.12999999999999545,0.0,0.1700000000000017,0.0,0.0,0.2297860768672948,0.2297860768672948,0.45000000000000284,0.6463071297989035,35.55369672910649,35.55369672910649,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,37.46907692307692,37.4072698019802,37.375070760598504,37.35880726889444,601.949860724234
2018-01-26,38.32,37.87,38.43,37.44,2510000.0,0.0156,FOX,0.059041083640515524,0.02828065764331177,0.030760425997203755,37.73,0.5900000000000034,inf,100.0,37.538,0.5258041460467935,37.538,38.58960829209359,36.48639170790641,95.49180327868855,83.99182678671878,83.99182678671878,74.14870049221474,74.14870049221474,103.67807937572684,103.67807937572684,0.5899999999999963,0.5899999999999963,0.04999999999999716,0.0,0.5899999999999963,0.32376533825325454,0.32376533825325454,0.990000000000002,0.7420040588533746,43.633903937610796,43.633903937610796,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,37.7957345971564,37.6692898178467,37.60364110243644,37.570737724661534,741.7827298050139
2018-01-29,38.14,38.1,38.52,38.1,2420000.0,-0.004699999999999999,FOX,0.06827581485985235,0.03912156893671877,0.02915424592313358,38.32,-0.17999999999999972,6.4777219561293995,86.62694326070373,37.63833333333333,0.5306379807992114,37.63833333333333,38.699609294931754,36.5770573717349,84.9802371541501,84.32129690919588,84.32129690919588,77.5395659645418,77.5395659645418,97.88475879850404,97.88475879850404,0.09000000000000341,0.09000000000000341,0.6600000000000037,0.0,0.09000000000000341,0.26967620664564623,0.26967620664564623,0.4200000000000017,0.6677229464784344,40.387440340026714,40.387440340026714,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,37.92153383458647,37.791549511337614,37.716788330340925,37.677859182048785,315.89561091340454
2018-01-30,37.88,38.41,38.56,37.85,2270000.0,-0.0068000000000000005,FOX,0.06124367267628372,0.04472008322917762,0.0165235894471061,38.14,-0.259999999999998,2.534760765441948,71.70954227577064,37.67285714285714,0.49294064165016277,37.67285714285714,38.65873842615746,36.68697585955682,73.54085603112843,80.72781661650671,80.72781661650671,78.60231618186343,78.60231618186343,84.97881748579329,84.97881748579329,0.03999999999999915,0.03999999999999915,-0.25,0.25,0.0,0.2128497120982981,0.2128497120982981,0.7100000000000009,0.6761357880392664,31.480320353333653,31.480320353333653,0.25,0.05268030062253321,0.05268030062253321,7.791378825738746,7.791378825738746,60.320643167430276,60.320643167430276,86.92678290823729,86.92678290823729,95.69274759544311,95.69274759544311,37.90682855755221,37.81286252596367,37.74764761728917,37.71124358468563,205.31996915959908
2018-01-31,36.49,37.83,37.84,36.26,3550000.0,-0.0367,FOX,-0.010564445321143978,0.03143417139274553,-0.041998616713889506,37.88,-1.3900000000000006,0.5627171794661493,36.00889443465279,37.525,0.6190084236675844,37.525,38.763016847335166,36.28698315266483,19.455252918287936,60.30362871710045,60.30362871710045,72.5027536936091,72.5027536936091,35.90537876408317,35.90537876408317,-0.7199999999999989,0.0,-1.5900000000000034,1.5900000000000034,0.0,0.17121944265955397,0.17121944265955397,1.6200000000000045,0.8427093665820189,20.317733426176364,20.317733426176364,1.5900000000000034,0.3533573965305474,0.3533573965305474,41.93111059910783,41.93111059910783,34.72092937846775,34.72092937846775,70.44752841767266,70.44752841767266,87.7238635839341,87.7238635839341,37.4153766851705,37.5119049260718,37.53025690722555,37.53057514680143,132.6856003986049
2018-02-01,36.71,36.49,37.15,36.25,2740000.0,0.006,FOX,-0.049214473423553784,0.012803934340190289,-0.06201840776374407,36.49,0.21999999999999886,0.6953259037705722,41.01429124772403,37.43444444444444,0.6395918837647784,37.43444444444444,38.713628211974,36.15526067691488,28.01556420233458,49.54094054551182,49.54094054551182,64.84881597757666,64.84881597757666,18.925189681382136,18.925189681382136,-0.6900000000000048,0.0,-0.00999999999999801,0.00999999999999801,0.0,0.13969396321259597,0.13969396321259597,0.8999999999999986,0.8518588706405786,16.39872143463732,16.39872143463732,0.00999999999999801,0.2901373183715041,0.2901373183715041,34.05931761364736,34.05931761364736,35.00055989514403,35.00055989514403,59.58368517995629,59.58368517995629,79.0994169921786,79.0994169921786,37.17397162380679,37.337438476233736,37.39868368844584,37.42013209795879,159.99003487792726
2018-02-02,36.22,36.4,36.93,36.09,2920000.0,-0.0133,FOX,-0.10115533024112722,-0.012729556252255126,-0.0884257739888721,36.71,-0.490000000000002,0.5275311761437389,34.53488769214481,37.313,0.7149211300711599,37.313,38.742842260142325,35.88315773985768,5.26315789473666,34.781679661920094,34.781679661920094,54.826437205691136,54.826437205691136,-5.307835425621988,-5.307835425621988,-0.21999999999999886,0.0,-0.1599999999999966,0.1599999999999966,0.0,0.11521627688666243,0.11521627688666243,0.8399999999999963,0.8501185923131729,13.552965189616536,13.552965189616536,0.1599999999999966,0.2673341822506679,0.2673341822506679,31.446692810617343,31.446692810617343,39.76414136504728,39.76414136504728,53.632940811501165,53.632940811501165,71.45320216847689,71.45320216847689,36.85036932356743,37.102713635302926,37.2211841380646,37.271369230665194,123.92898494789657
