date,open,high,low,close,volume,name,macd,macds,macdh,close_-1_s,close_-1_d,rs_14,rsi_14,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,high_delta,um,low_delta,dm,pdm,pdm_14_ema,pdm_14,tr,atr_14,pdi_14,pdi,mdm,mdm_14_ema,mdm_14,mdi_14,mdi,dx_14,dx,dx_6_ema,adx,adx_6_ema,adxr,close_5_ema,close_10_ema,close_20_ema,close_40_ema
2013-02-25,32.68,32.69,32.0,32.07,818858,ZTS,-0.1228813381556293,-0.0397840871846844,-0.08309725097094489,32.59,-0.5200000000000031,0.45666045427059926,31.3498216370036,33.148181818181826,0.6101281534533228,33.148181818181826,34.368438125088474,31.92792551127518,9.417040358744416,33.01100296100114,33.01100296100114,48.70066533393966,48.70066533393966,1.6316782151240972,1.6316782151240972,-0.240000000000002,0.0,-0.5,0.5,0.0,0.09926766108865993,0.09926766108865993,0.6899999999999977,0.7933200492802992,12.51293991355893,12.51293991355893,0.5,0.3094162091453897,0.3094162091453897,39.002696254316575,39.002696254316575,51.42080795515114,51.42080795515114,45.009895792516964,45.009895792516964,47.604970505249646,47.604970505249646,32.630908057727346,32.884866639886475,33.023669633838054,33.08893645291943
2013-02-26,32.05,32.4,31.99,32.04,1048603,ZTS,-0.15675487427961343,-0.06490450668727718,-0.09185036759233625,32.07,-0.030000000000001137,0.4492229428653734,30.997504219549484,33.05583333333334,0.6638929039226027,33.05583333333334,34.38361914117854,31.728047525488133,8.07174887892374,24.69791826697534,24.69791826697534,40.69974964495155,40.69974964495155,-7.3057444889770835,-7.3057444889770835,-0.28999999999999915,0.0,-0.010000000000001563,0.010000000000001563,0.0,0.08313510821307066,0.08313510821307066,0.41000000000000014,0.7442029791841044,11.17102598866435,11.17102598866435,0.010000000000001563,0.26075637599456836,0.26075637599456836,35.0383407871391,35.0383407871391,51.65038273359842,51.65038273359842,46.95521551912226,46.95521551912226,47.41462585083069,47.41462585083069,32.432408802586544,32.71606383151471,32.88966613476462,32.97554733464385
2013-02-27,32.0,33.05,32.0,32.32,1343563,ZTS,-0.1639803008548455,-0.08587238692748711,-0.07810791392735839,32.04,0.28000000000000114,0.6129255893162351,38.00085964139682,32.99923076923078,0.6675884652795891,32.99923076923078,34.334407699789956,31.6640538386716,20.62780269058296,23.341213074844546,23.341213074844546,34.91357078824922,34.91357078824922,0.19649764803520497,0.19649764803520497,0.6499999999999986,0.6499999999999986,0.010000000000001563,0.0,0.6499999999999986,0.17264737058348548,0.17264737058348548,1.0499999999999972,0.781283808328071,22.097907155268814,22.097907155268814,0.0,0.21958096809585928,0.21958096809585928,28.10514767556202,28.10514767556202,11.965886419732415,11.965886419732415,36.77876625292563,36.77876625292563,44.32124600084783,44.32124600084783,32.39474567989656,32.63832867994605,32.81511732842455,32.908651413163085
2013-02-28,32.56,33.55,32.56,33.45,2991401,ZTS,-0.10176839380702773,-0.08919784342694806,-0.012570550380079676,32.32,1.1300000000000026,1.3244024758142092,56.97819072190962,33.03142857142858,0.6526143535852494,33.03142857142858,34.33665727859908,31.726199864258078,71.3004484304933,39.327624860060794,39.327624860060794,36.38492214551974,36.38492214551974,45.21303028914291,45.21303028914291,0.5,0.5,0.5600000000000023,0.0,0.5,0.22309902038513127,0.22309902038513127,1.2299999999999969,0.8331122936357761,26.77898550884507,26.77898550884507,0.0,0.1857391073317503,0.1857391073317503,22.294606471495978,22.294606471495978,9.138069695704242,9.138069695704242,28.780656317595433,28.780656317595433,39.82442210608105,39.82442210608105,32.74770618167934,32.7953654527385,32.89534253559249,32.961100117825296
2013-03-01,33.36,34.7,33.15,34.6,2333917,ZTS,0.014690056493428472,-0.06766255794545259,0.08235261443888106,33.45,1.1499999999999986,2.104169519559434,67.7852645063686,33.136,0.74800496560613,33.136,34.63200993121226,31.639990068787743,96.47887323943657,58.37804098651938,58.37804098651938,43.715961759186285,43.715961759186285,87.70219944118557,87.70219944118557,1.1500000000000057,1.1500000000000057,0.5899999999999963,0.0,1.1500000000000057,0.36304415684474983,0.36304415684474983,1.5500000000000043,0.9124201225302733,39.78914404451929,39.78914404451929,0.0,0.15769589096549974,0.15769589096549974,17.283254399101388,17.283254399101388,39.4339299892057,39.4339299892057,31.852089465294384,31.852089465294384,37.52592800068244,37.52592800068244,33.366550683812164,33.14049164641028,33.10424498620579,33.112597622755004
2013-03-04,34.8,34.89,34.235,34.35,865348,ZTS,0.08771095401946383,-0.035687847463649766,0.1233988014831136,34.6,-0.25,1.7793430485994064,64.02027448522665,33.211875000000006,0.7837875456184965,33.211875000000006,34.779450091237,31.644299908763013,82.17821782178221,66.31143326494032,66.31143326494032,51.24778559443763,51.24778559443763,96.4387286059457,96.4387286059457,0.18999999999999773,0.18999999999999773,1.0850000000000009,0.0,0.18999999999999773,0.33737074163356606,0.33737074163356606,0.6550000000000011,0.8850164647333971,38.120278557212586,38.120278557212586,0.0,0.1342995962874479,0.1342995962874479,15.174813310157386,15.174813310157386,43.05361796571666,43.05361796571666,35.073231854457596,35.073231854457596,36.82062394114768,36.82062394114768,33.69486696399832,33.36964328122362,33.25285140102342,33.22219641694121
2013-03-05,34.41,34.48,33.75,34.29,1413387,ZTS,0.13859800865536442,-2.7680670437532896e-05,0.13862568932580197,34.35,-0.060000000000002274,1.711072253233909,63.11422542106181,33.275294117647064,0.8026839169861542,33.275294117647064,34.88066195161937,31.669926283674755,80.19801980198015,70.9402954439536,70.9402954439536,57.81195554427628,57.81195554427628,97.19697524330824,97.19697524330824,-0.4100000000000037,0.0,-0.48499999999999943,0.48499999999999943,0.0,0.2880584455146154,0.2880584455146154,0.7299999999999969,0.8690726428464511,33.14549685641295,33.14549685641295,0.48499999999999943,0.18556024228529358,0.18556024228529358,21.351522661849405,21.351522661849405,21.641503147913063,21.641503147913063,31.21789342353411,31.21789342353411,35.212459962065914,35.212459962065914,33.893446192485776,33.54269054624132,33.3736672267581,33.31315424342508
2013-03-06,34.34,34.38,33.85,33.85,801912,ZTS,0.14812586717152953,0.030146600422297536,0.117979266749232,34.29,-0.4399999999999977,1.3131658233118337,56.76920392294799,33.30722222222223,0.7904116987967545,33.30722222222223,34.88804561981574,31.72639882462872,64.1379310344828,68.67284064079666,68.67284064079666,61.43225057644974,61.43225057644974,83.15402076949051,83.15402076949051,-0.09999999999999432,0.0,0.10000000000000142,0.0,0.0,0.24648744156642427,0.24648744156642427,0.5300000000000011,0.8352606958798481,29.51024066884639,29.51024066884639,0.0,0.15878121294321565,0.15878121294321565,19.00977906975001,19.00977906975001,21.64150314791306,21.64150314791306,28.472778986756,28.472778986756,33.2805007360827,33.2805007360827,33.878954322552445,33.60011521964444,33.42799990173879,33.35727775977298
2013-03-07,33.95,34.68,33.56,34.56,1319992,ZTS,0.19919208632671825,0.0644500625934262,0.13474202373329205,33.85,0.7100000000000009,1.717278955749408,63.19847846743411,33.37315789473685,0.8201493944640614,33.37315789473685,35.01345668366497,31.732859105808725,88.62068965517248,75.32212364558859,75.32212364558859,66.06220826616268,66.06220826616268,93.8419544044404,93.8419544044404,0.29999999999999716,0.29999999999999716,-0.28999999999999915,0.28999999999999915,0.29999999999999716,0.2541261961938016,0.2541261961938016,1.1199999999999974,0.8628734102785078,29.451156237596642,29.451156237596642,0.0,0.1361156787094866,0.1361156787094866,15.77469847698202,15.77469847698202,30.240352220929907,30.240352220929907,28.97898574315932,28.97898574315932,32.04861064514362,32.04861064514362,34.10607199956024,33.778581602287254,33.55473499324802,33.45293400945841
2013-03-08,34.03,34.69,33.8,34.09,1541064,ZTS,0.20551088602484668,0.09299128517250216,0.11251960085234453,34.56,-0.46999999999999886,1.3331986616471074,57.140383438499995,33.409000000000006,0.8142086891416015,33.409000000000006,35.03741737828321,31.780582621716803,72.4137931034484,74.35268013154186,74.35268013154186,68.82569888795574,68.82569888795574,85.4066426187141,85.4066426187141,0.00999999999999801,0.00999999999999801,0.23999999999999488,0.0,0.00999999999999801,0.21960291472305288,0.21960291472305288,0.8900000000000006,0.8654384929983405,25.374757016207038,25.374757016207038,0.0,0.11686678218820094,0.11686678218820094,13.503765216556532,13.503765216556532,30.533546847741615,30.533546847741615,29.423890506772082,29.423890506772082,31.297433679973366,31.297433679973366,34.10071305478522,33.83624520237233,33.61367612400067,33.502090172666975
2013-03-11,33.97,34.26,33.25,34.18,1729308,ZTS,0.21388416212004557,0.1173949445918966,0.09648921752814897,34.09,0.0899999999999963,1.3793209145103849,57.971201198566376,33.465500000000006,0.8270904933624414,33.465500000000006,35.11968098672489,31.811319013275124,75.43252595155707,74.7126287382136,74.7126287382136,70.78800883804169,70.78800883804169,82.5618685385574,82.5618685385574,-0.4299999999999997,0.0,-0.5499999999999972,0.5499999999999972,0.0,0.18879659923590184,0.18879659923590184,1.009999999999998,0.8787991414366609,21.483475612784183,21.483475612784183,0.5499999999999972,0.17762753562675443,0.17762753562675443,20.212529490683036,20.212529490683036,3.048124440092853,3.048124440092853,21.878939646548073,21.878939646548073,28.603215264483236,28.603215264483236,34.12714733622084,33.899684072313335,33.6751231366832,33.552954343582556
2013-03-12,34.12,34.245,33.6,33.82,1557570,ZTS,0.19367087214230594,0.13276353024853163,0.06090734189377431,34.18,-0.35999999999999943,1.1506994103726413,53.50349773766224,33.49350000000001,0.8292436312688816,33.49350000000001,35.15198726253777,31.83501273746225,54.07725321888407,67.83417023177041,67.83417023177041,69.8033959692846,69.8033959692846,63.89571875674204,63.89571875674204,-0.015000000000000568,0.0,0.3500000000000014,0.0,0.0,0.16249461367222284,0.16249461367222284,0.644999999999996,0.857635281470739,18.946820074095434,18.946820074095434,0.0,0.1528815555790463,0.1528815555790463,17.825940569617572,17.825940569617572,3.048124440092854,3.048124440092854,16.494109637853434,16.494109637853434,25.140514651586948,25.140514651586948,34.02475120483551,33.885018643940064,33.690636735699336,33.57247849749009
2013-03-13,33.9,34.06,33.08,34.0,2240952,ZTS,0.1879273461111879,0.14386180607830812,0.04406554003287977,33.82,0.17999999999999972,1.2399490444123733,55.35612729697879,33.50650000000001,0.8353270711460717,33.50650000000001,35.17715414229215,31.835845857707866,50.828729281767984,62.16568991510293,62.16568991510293,67.25749395122403,67.25749395122403,51.98208184286074,51.98208184286074,-0.18499999999999517,0.0,-0.5200000000000031,0.5200000000000031,0.0,0.1399914407330999,0.1399914407330999,0.980000000000004,0.8685044012498018,16.11867948298804,16.11867948298804,0.5200000000000031,0.20372219366081679,0.20372219366081679,23.456667964797294,23.456667964797294,18.541816951805167,18.541816951805167,17.079525853763112,17.079525853763112,22.83596969715916,22.83596969715916,34.01650006800788,33.906133337561826,33.72337601092585,33.60299285803442
2013-03-14,34.33,35.42,34.2978,34.64,1865195,ZTS,0.22524634758951123,0.16021594461623648,0.06503040297327475,34.0,0.6400000000000006,1.5816912328722024,61.265701054131384,33.561000000000014,0.873021974764126,33.561000000000014,35.307043949528264,31.81495605047176,66.66666666666666,63.666015498957506,63.666015498957506,66.06033446713519,66.06033446713519,58.877377562602135,58.877377562602135,1.3599999999999994,1.3599999999999994,1.217800000000004,0.0,1.3599999999999994,0.3080790831187462,0.3080790831187462,1.4200000000000017,0.9166536753827249,33.60910356794411,33.60910356794411,0.0,0.17565420760123093,0.17565420760123093,19.16254877043842,19.16254877043842,27.375596854294905,27.375596854294905,20.022542306812824,20.022542306812824,22.031783022570156,22.031783022570156,34.22434572536742,34.04065302543187,33.81936393757014,33.675373859389545
2013-03-15,34.7,34.84,33.31,33.44,2692080,ZTS,0.16821172423622954,0.1618211648909735,0.006390559345256036,34.64,-1.2000000000000028,0.9358807712430298,48.34392619345562,33.56950000000002,0.8708645129984354,33.56950000000002,35.31122902599689,31.827770974003148,15.384615384615339,47.572215460843445,47.572215460843445,59.89762813170461,59.89762813170461,22.921390119121128,22.921390119121128,-0.5799999999999983,0.0,-0.9878,0.9878,0.0,0.26582097402492855,0.26582097402492855,1.5300000000000011,0.9693659600712027,27.422148597564046,27.422148597564046,0.9878,0.2870533494963785,0.2870533494963785,29.61248499744035,29.61248499744035,3.840362007810206,3.840362007810206,15.397623319193631,15.397623319193631,20.13571891920979,20.13571891920979,33.96288679591494,33.93071494448944,33.7800104398958,33.65928342063766
2013-03-18,32.75,32.94,32.64,32.84,2371964,ZTS,0.07971193782545782,0.1453495370373621,-0.06563759921190426,33.44,-0.5999999999999943,0.76720602640434,43.41350215771626,33.51250000000002,0.8798437361259107,33.51250000000002,35.27218747225184,31.752812527748194,7.194244604316646,34.112891842001176,34.112891842001176,51.3027160351368,51.3027160351368,-0.26675654427006634,-0.26675654427006634,-1.9000000000000057,0.0,-0.6700000000000017,0.6700000000000017,0.0,0.22949848678062507,0.22949848678062507,0.7999999999999972,0.9550185223238583,24.03078908063307,24.03078908063307,0.6700000000000017,0.33938020172912275,0.33938020172912275,35.53650466415088,35.53650466415088,19.315491539390806,19.315491539390806,16.517263054738358,16.517263054738358,19.10164458605798,19.10164458605798,33.58858131508091,33.731322188386955,33.68331963024306,33.604351824980846
2013-03-19,32.8,33.42,32.3276,32.8,1336276,ZTS,0.006991390090099969,0.1176108395928233,-0.11061944950272333,32.84,-0.04000000000000625,0.7574054551472402,43.09793468142972,33.46050000000001,0.890141768720608,33.46050000000001,35.240783537441224,31.680216462558793,15.276160910619572,27.833981531540637,27.833981531540637,43.47980453393807,43.47980453393807,-3.4576644732542405,-3.4576644732542405,0.480000000000004,0.480000000000004,-0.3124000000000038,0.3124000000000038,0.480000000000004,0.2636147797704201,0.2636147797704201,1.092400000000005,0.9665038975791725,27.27508708766751,27.27508708766751,0.0,0.29315934562201174,0.29315934562201174,30.331936203909326,30.331936203909326,5.306382697070862,5.306382697070862,13.313645856844698,13.313645856844698,17.447668120453077,17.447668120453077,33.325716250046845,33.56123646152444,33.59314752913805,33.55138888733484
2013-03-20,32.9,33.54,32.5,33.51,1944682,ZTS,0.0009758075651333797,0.09423862474890708,-0.0932628171837737,32.8,0.7100000000000009,1.0015923913577536,50.03977811278234,33.500000000000014,0.8729140549724363,33.500000000000014,35.24582810994489,31.75417189005514,38.235674556978374,31.301212540019883,31.301212540019883,39.42027386929867,39.42027386929867,15.063089881462304,15.063089881462304,0.11999999999999744,0.11999999999999744,0.17240000000000322,0.0,0.11999999999999744,0.2441113539850098,0.2441113539850098,1.0399999999999991,0.972574424010669,25.099503745775237,25.099503745775237,0.0,0.2533472068590076,0.2533472068590076,26.049133167029325,26.049133167029325,1.8566074847174607,1.8566074847174607,10.03983513166387,10.03983513166387,15.330904407062146,15.330904407062146,33.38714488749931,33.55188681073079,33.58471726874654,33.548709342324806
2013-03-21,33.9,34.0,33.29,33.47,514497,ZTS,-0.006612557102407379,0.07403712807666413,-0.0806496851790715,33.51,-0.03999999999999915,0.9869701890934771,49.67211861108829,33.54550000000002,0.8445956678229324,33.54550000000002,35.234691335645884,31.856308664354152,36.942180830422984,33.18153530348758,33.18153530348758,37.340694347361634,37.340694347361634,24.863217215739468,24.863217215739468,0.46000000000000085,0.46000000000000085,0.7899999999999991,0.0,0.46000000000000085,0.27335759148197564,0.27335759148197564,0.7100000000000009,0.9511262093290253,28.74041202952619,28.74041202952619,0.0,0.21902649237142416,0.21902649237142416,23.028120792290753,23.028120792290753,11.034292312082082,11.034292312082082,10.323988767374534,10.323988767374534,13.900241216400179,13.900241216400179,33.41476347438321,33.53695396051332,33.573157284642626,33.543693696124365
2013-03-22,33.55,33.75,32.735,33.12,763527,ZTS,-0.03788026825667146,0.05162590505969496,-0.08950617331636641,33.47,-0.3500000000000014,0.8676149387857882,46.45577205276906,33.57200000000002,0.82102375117898,33.57200000000002,35.21404750235798,31.929952497642056,25.624110723062977,30.662393776679377,30.662393776679377,35.11459415713421,35.11459415713421,21.7579930157697,21.7579930157697,-0.25,0.0,-0.5549999999999997,0.5549999999999997,0.0,0.23640501004891518,0.23640501004891518,1.0150000000000006,0.9562907307670256,24.721039579595054,24.721039579595054,0.5549999999999997,0.2644435167631339,0.2644435167631339,27.653046114023077,27.653046114023077,5.598200895725217,5.598200895725217,8.973685549097226,8.973685549097226,12.492572452321737,12.492572452321737,33.31650847051295,33.46095953046995,33.52774411322442,33.51709190414276
2013-03-25,33.48,33.48,32.25,32.46,1324563,ZTS,-0.11013297042894266,0.01924205855379486,-0.1293750289827375,33.12,-0.6599999999999966,0.6965533654509423,41.056967592988094,33.59150000000001,0.7874159938485028,33.59150000000001,35.16633198769701,32.01666801230301,6.624605678233461,22.64979774386407,22.64979774386407,30.959662019377497,30.959662019377497,6.030069192837217,6.030069192837217,-0.2700000000000031,0.0,-0.48499999999999943,0.48499999999999943,0.0,0.20450661003143616,0.20450661003143616,1.2299999999999969,0.9782148515911913,20.906103572112002,20.906103572112002,0.48499999999999943,0.29420345682228166,0.29420345682228166,30.075545913428137,30.075545913428137,17.985770240558523,17.985770240558523,11.548673287669226,11.548673287669226,12.22287583287791,12.22287583287791,33.031004654388944,33.27860442657181,33.42127001835739,33.451638601577834
2013-03-26,32.73,32.79,32.0,32.51,1396456,ZTS,-0.1616326725149193,-0.016961571130510306,-0.144671101384409,32.46,0.04999999999999716,0.7126389257527581,41.61057623045273,33.615000000000016,0.7445203330438965,33.615000000000016,35.10404066608781,32.12595933391222,14.912280701754321,20.07062539649415,20.07062539649415,27.329983145083045,27.329983145083045,5.551909899316364,5.551909899316364,-0.6899999999999977,0.0,-0.25,0.25,0.0,0.1769563181636621,0.1769563181636621,0.7899999999999991,0.9632684433984627,18.370405402189938,18.370405402189938,0.25,0.2882485483876291,0.2882485483876291,29.92401031748458,29.92401031748458,23.923272997767842,23.923272997767842,15.084377558293946,15.084377558293946,13.040471885111979,13.040471885111979,32.85733603372669,33.138630530942976,33.330804665547234,33.39409002849532
2013-03-27,32.38,32.89,32.0601,32.74,1896725,ZTS,-0.18298660711202785,-0.05018763784852296,-0.1327989692635049,32.51,0.23000000000000398,0.7923243167863752,44.20652609383814,33.63600000000001,0.7112509365454981,33.63600000000001,35.058501873091004,32.213498126909016,26.05633802816905,22.065862940385784,22.065862940385784,25.575276410183957,25.575276410183957,15.04703600078944,15.04703600078944,0.10000000000000142,0.10000000000000142,0.06009999999999849,0.0,0.10000000000000142,0.16660339216358794,0.16660339216358794,0.8299000000000021,0.9527613428033798,17.48637194634477,17.48637194634477,0.0,0.24947049919952363,0.24947049919952363,26.18394428823993,26.18394428823993,19.91644002570129,19.91644002570129,16.46499594029291,16.46499594029291,14.018927956835162,14.018927956835162,32.818223962047966,33.06605568523775,33.27238892269317,33.354602164588165
2013-03-28,32.85,33.5,32.63,33.4,7435237,ZTS,-0.14842591048333986,-0.06984525997408093,-0.07858065050925893,32.74,0.6599999999999966,1.0385761606494537,50.94615451200911,33.63350000000001,0.7120265740162155,33.63350000000001,35.05755314803244,32.209446851967584,69.99999999999993,38.04390862692383,38.04390862692383,29.731487149097244,29.731487149097244,54.668751582576995,54.668751582576995,0.6099999999999994,0.6099999999999994,0.5699000000000041,0.0,0.6099999999999994,0.22618220451833052,0.22618220451833052,0.8699999999999974,0.9462887952779898,23.90202712395906,23.90202712395906,0.0,0.2159493675598877,0.2159493675598877,22.82066200482154,22.82066200482154,2.3144325365284075,2.3144325365284075,12.421916943192524,12.421916943192524,13.562632224774148,13.562632224774148,33.012149507802874,33.126839006014414,33.28496073215946,33.357311461775346
2013-04-01,33.42,33.59,32.43,32.59,1466213,ZTS,-0.18031111251289644,-0.09194739617343425,-0.08836371633946219,33.4,-0.8099999999999952,0.7835556529856532,43.932223346885166,33.53300000000001,0.7102786702933479,33.53300000000001,34.953557340586705,32.11244265941331,29.50000000000017,35.195939084615944,35.195939084615944,31.552971127603477,31.552971127603477,42.481874998640876,42.481874998640876,0.09000000000000341,0.09000000000000341,-0.20000000000000284,0.20000000000000284,0.0,0.19582174754003967,0.19582174754003967,1.1600000000000037,0.9628900513186672,20.336875147049653,20.336875147049653,0.20000000000000284,0.21380848256557955,0.21380848256557955,22.204869836672547,22.204869836672547,4.390968659930726,4.390968659930726,10.127335610542888,10.127335610542888,12.58110834924895,12.58110834924895,32.87143290856317,33.029144895383425,33.2167192935373,33.312012773055024
