"XEL,LNT,SCG,AEE,CMS,ES",130
"XEL,LNT,SCG,DUK,CMS,ES",130
"XEL,SCG,DUK,SO,ES,WEC",129
"XEL,SCG,DUK,CMS,ES,WEC",128
"XEL,SCG,DUK,CMS,SO,ES",128
"XEL,SCG,DUK,SO,ES,DTE",128
"XEL,SCG,SO,ES,DTE,WEC",128
"XEL,LNT,DUK,CMS,SO,ES",127
"XEL,LNT,SCG,CMS,SO,ES",127
"XEL,SCG,AEE,DUK,CMS,ES",127
"XEL,SCG,AEP,DUK,SO,ES",127
"XEL,SCG,AEP,SO,ES,DTE",127
"XEL,SCG,CMS,SO,ES,WEC",127
"XEL,DUK,CMS,SO,ES,WEC",126
"XEL,LNT,SCG,DUK,SO,ES",126
"XEL,LNT,SCG,CMS,ES,WEC",126
"XEL,AEP,DUK,CMS,SO,ES",126
"XEL,SCG,AEE,CMS,SO,ES",126
"XEL,SCG,DUK,ES,DTE,WEC",126
"XEL,SCG,DUK,CMS,ES,DTE",126
"XEL,SCG,DUK,CMS,SO,WEC",126
"XEL,SCG,DUK,SO,DTE,WEC",126
"XEL,SCG,AEP,DUK,CMS,ES",126
"XEL,SCG,CMS,SO,ES,DTE",126
"XEL,LNT,SCG,CMS,ES",141
"XEL,SCG,DUK,CMS,ES",141
"XEL,SCG,DUK,ES,WEC",140
"XEL,LNT,DUK,CMS,ES",139
"XEL,SCG,DUK,SO,ES",139
"XEL,SCG,SO,ES,WEC",139
"XEL,LNT,SCG,DUK,ES",138
"XEL,SCG,AEE,CMS,ES",138
"XEL,SCG,CMS,ES,WEC",138
"XEL,DUK,CMS,SO,ES",137
"XEL,SCG,DUK,ES,DTE",137
"XEL,SCG,DUK,SO,WEC",137
"XEL,SCG,CMS,SO,ES",137
"XEL,SCG,SO,ES,DTE",137
"XEL,DUK,CMS,ES,WEC",136
"XEL,DUK,SO,ES,WEC",136
"XEL,LNT,AEE,CMS,ES",136
"XEL,LNT,SCG,AEE,ES",136
"XEL,LNT,SCG,DUK,CMS",136
"XEL,LNT,SCG,SO,ES",136
"XEL,AEP,DUK,SO,ES",136
"XEL,SCG,AEE,DUK,ES",136
"XEL,SCG,DUK,CMS,WEC",136
"XEL,SCG,AEP,DUK,ES",136
"XEL,DUK,CMS,SO,WEC",135
"XEL,DUK,SO,ES,DTE",135
"XEL,LNT,DUK,SO,ES",135
"XEL,LNT,CMS,SO,ES",135
"XEL,LNT,SCG,AEE,CMS",135
"XEL,LNT,SCG,ES,WEC",135
"XEL,AEP,DUK,CMS,SO",135
"XEL,SCG,AEE,ES,WEC",135
"XEL,SCG,DUK,CMS,SO",135
"XEL,SCG,ES,DTE,WEC",135
"XEL,SCG,AEP,CMS,ES",135
"XEL,SCG,AEP,SO,ES",135
"XEL,SCG,CMS,ES,DTE",135
"SCG,AEP,DUK,SO,ES",135
"LNT,SCG,AEE,CMS,ES",135
"XEL,LNT,CMS,ES,WEC",134
"XEL,AEP,DUK,CMS,ES",134
"XEL,CMS,SO,ES,WEC",134
"XEL,SCG,AEE,SO,ES",134
"XEL,SCG,DUK,SO,DTE",134
"XEL,SCG,AEP,ES,WEC",134
"XEL,SCG,CMS,ES,ED",134
"XEL,SCG,CMS,SO,WEC",134
"XEL,SCG,SO,DTE,WEC",134
"SCG,DUK,SO,ES,DTE",134
"SCG,AEP,SO,ES,DTE",134
"LNT,SCG,DUK,CMS,ES",134
"XEL,AEE,DUK,CMS,ES",133
"XEL,DUK,ES,DTE,WEC",133
"XEL,DUK,CMS,SO,DTE",133
"XEL,LNT,DUK,CMS,WEC",133
"XEL,LNT,DUK,CMS,SO",133
"XEL,LNT,SCG,PEG,ES",133
"XEL,LNT,SCG,CMS,WEC",133
"XEL,AEP,DUK,CMS,WEC",133
"XEL,AEP,DUK,SO,DTE",133
"XEL,AEP,CMS,SO,ES",133
"XEL,AEP,SO,ES,DTE",133
"XEL,SO,ES,DTE,WEC",133
"XEL,SCG,AEE,ES,DTE",133
"XEL,SCG,DUK,DTE,WEC",133
"XEL,SCG,DUK,CMS,DTE",133
"XEL,SCG,AEP,DUK,SO",133
"XEL,SCG,AEP,ES,DTE",133
"XEL,SCG,PEG,AEE,ES",133
"XEL,SCG,PEG,CMS,ES",133
"SCG,DUK,CMS,SO,ES",133
"SCG,DUK,SO,ES,WEC",133
"SCG,SO,ES,DTE,WEC",133
"LNT,DUK,CMS,SO,ES",133
"LNT,AEP,DUK,SO,ES",133
"AEP,DUK,CMS,SO,ES",133
"XEL,AEE,DUK,CMS,SO",132
"XEL,AEE,CMS,SO,ES",132
"XEL,NEE,SCG,DUK,ES",132
"XEL,NEE,SCG,CMS,ES",132
"XEL,DUK,CMS,DTE,WEC",132
"XEL,DUK,CMS,ES,DTE",132
"XEL,DUK,SO,DTE,WEC",132
"XEL,LNT,AEE,DUK,CMS",132
"XEL,LNT,DUK,ES,DTE",132
"XEL,LNT,DUK,ES,WEC",132
"XEL,LNT,AEP,DUK,CMS",132
"XEL,LNT,AEP,CMS,ES",132
"XEL,LNT,PEG,CMS,ES",132
"XEL,LNT,CMS,ES,DTE",132
"XEL,LNT,SCG,DUK,SO",132
"XEL,LNT,SCG,ES,DTE",132
"XEL,LNT,SCG,ES,ED",132
"XEL,LNT,SCG,CMS,SO",132
"XEL,AEP,DUK,SO,WEC",132
"XEL,AEP,SO,ES,WEC",132
"XEL,CMS,SO,ES,DTE",132
"XEL,SCG,AEE,DUK,CMS",132
"XEL,SCG,AEE,CMS,WEC",132
"XEL,SCG,ES,WEC,ED",132
"XEL,SCG,AEP,DUK,CMS",132
"XEL,SCG,AEP,DUK,WEC",132
"XEL,SCG,AEP,CMS,WEC",132
"XEL,SCG,AEP,SO,DTE",132
"XEL,SCG,CMS,DTE,WEC",132
"XEL,SCG,CMS,SO,DTE",132
"SCG,AEE,DUK,CMS,ES",132
"SCG,AEE,DUK,SO,ES",132
"SCG,AEE,CMS,SO,ES",132
"LNT,SCG,CMS,SO,ES",132
"AEP,DUK,SO,ES,DTE",132
"PEG,AEP,DUK,SO,ES",131
"XEL,AEE,DUK,SO,ES",131
"XEL,AEE,CMS,ES,WEC",131
"XEL,LNT,AEE,DUK,ES",131
"XEL,LNT,DUK,CMS,DTE",131
"XEL,LNT,AEP,SO,ES",131
"XEL,LNT,SO,ES,WEC",131
"XEL,LNT,SCG,AEE,DUK",131
"XEL,LNT,SCG,DUK,WEC",131
"XEL,LNT,SCG,AEP,ES",131
"XEL,LNT,SCG,AEP,CMS",131
"XEL,LNT,SCG,PEG,CMS",131
"XEL,LNT,SCG,SO,WEC",131
"XEL,AEP,DUK,ES,WEC",131
"XEL,AEP,DUK,CMS,DTE",131
"XEL,AEP,CMS,ES,WEC",131
"XEL,PEG,AEP,DUK,CMS",131
"XEL,CMS,ES,DTE,WEC",131
"XEL,SCG,AEE,CMS,SO",131
"XEL,SCG,AEE,SO,WEC",131
"XEL,SCG,DUK,ES,ED",131
"XEL,SCG,NI,CMS,ES",131
"XEL,SCG,AEP,DUK,DTE",131
"XEL,SCG,AEP,SO,WEC",131
"XEL,SCG,PEG,AEE,CMS",131
"XEL,SCG,PEG,DUK,ES",131
"XEL,SCG,PEG,ES,WEC",131
"XEL,SCG,SO,ES,ED",131
"PNW,XEL,SCG,CMS,ES",131
"SCG,DUK,ES,DTE,WEC",131
"SCG,DUK,SO,DTE,WEC",131
"SCG,AEP,AEE,SO,ES",131
"SCG,AEP,DUK,ES,DTE",131
"SCG,AEP,DUK,CMS,ES",131
"LNT,SCG,AEE,DUK,ES",131
"LNT,SCG,DUK,SO,ES",131
"LNT,SCG,PEG,AEE,ES",131
"AEP,AEE,DUK,SO,ES",131
"AEP,DUK,SO,ES,WEC",131
"PEG,AEP,AEE,SO,ES",130
"XEL,AEE,DUK,CMS,DTE",130
"XEL,AEE,CMS,ES,DTE",130
"XEL,AEE,SO,ES,WEC",130
"XEL,NEE,LNT,SCG,ES",130
"XEL,NEE,SCG,ES,WEC",130
"XEL,NEE,SCG,SO,ES",130
"XEL,LNT,AEP,DUK,ES",130
"XEL,LNT,AEP,DUK,SO",130
"XEL,LNT,PEG,DUK,ES",130
"XEL,LNT,PEG,DUK,CMS",130
"XEL,LNT,SO,ES,DTE",130
"XEL,LNT,SCG,CMS,DTE",130
"XEL,AEP,DUK,DTE,WEC",130
"XEL,AEP,DUK,ES,DTE",130
"XEL,AEP,CMS,SO,DTE",130
"XEL,PEG,AEE,DUK,CMS",130
"XEL,PEG,AEE,CMS,ES",130
"XEL,PEG,DUK,CMS,ES",130
"XEL,PEG,DUK,CMS,WEC",130
"XEL,PEG,AEP,DUK,SO",130
"XEL,PEG,AEP,SO,ES",130
"XEL,CMS,SO,DTE,WEC",130
"XEL,SCG,AEE,DUK,WEC",130
"XEL,SCG,AEE,DUK,SO",130
"XEL,SCG,AEE,ES,ED",130
"XEL,SCG,NI,ES,WEC",130
"XEL,SCG,AEP,AEE,ES",130
"XEL,SCG,AEP,CMS,SO",130
"XEL,SCG,PEG,DUK,CMS",130
"XEL,SCG,PEG,CMS,WEC",130
"XEL,SCG,PEG,SO,ES",130
"PNW,XEL,LNT,CMS,ES",130
"PNW,XEL,SCG,DUK,ES",130
"SCG,AEE,DUK,ES,DTE",130
"SCG,AEE,SO,ES,DTE",130
"SCG,AEE,SO,ES,WEC",130
