date,macd,macd_signal,macd_hist,rsi,adx,sma_5,sma_10,sma_20,sma_40,open,high,low,close,volume
2013-12-23,9.7166,8.0968,1.6198,,,,,,,1822.92,1829.75,1822.92,1827.99,2851540000.0
2013-12-24,11.4444,8.7663,2.678,,,,,,,1828.02,1833.3199,1828.02,1833.3199,1307630000.0
2013-12-26,13.3616,9.6854,3.6762,,,,,,,1834.96,1842.84,1834.96,1842.02,1982270000.0
2013-12-27,14.662,10.6807,3.9813,,,,,,,1842.97,1844.89,1839.8101,1841.4,2052920000.0
2013-12-30,15.4874,11.6421,3.8454,,,,,,,1841.47,1842.47,1838.77,1841.0699,2293860000.0
2013-12-31,16.5392,12.6215,3.9177,,,,,,,1842.61,1849.4399,1842.41,1848.36,2312840000.0
2014-01-02,15.868,13.2708,2.5972,,,,,,,1845.86,1845.86,1827.74,1831.98,3080600000.0
2014-01-03,15.1127,13.6392,1.4735,,,,,,,1833.21,1838.24,1829.13,1831.37,2774270000.0
2014-01-06,13.9818,13.7077,0.2741,,,,,,,1832.3101,1837.16,1823.73,1826.77,3294850000.0
2014-01-07,13.8226,13.7307,0.092,,,,,,,1828.71,1840.1,1828.71,1837.88,3511750000.0
2014-01-08,13.5093,13.6864,-0.1771,,,,,,,1837.9,1840.02,1831.4,1837.49,3652140000.0
2014-01-09,13.1609,13.5813,-0.4204,,,,,,,1839.0,1843.23,1830.38,1838.13,3581150000.0
2014-01-10,13.0763,13.4803,-0.404,,,,,,,1840.0601,1843.15,1832.4301,1842.37,3335710000.0
2014-01-13,11.0126,12.9868,-1.9742,,,,,,,1841.26,1843.45,1815.52,1819.2,3591350000.0
2014-01-14,10.8401,12.5574,-1.7173,,,,,,,1821.36,1839.26,1821.36,1838.88,3353270000.0
2014-01-15,11.3393,12.3138,-0.9745,,,,,,,1840.52,1850.84,1840.52,1848.38,3777800000.0
2014-01-16,11.4026,12.1316,-0.729,,,,,,,1847.99,1847.99,1840.3,1845.89,3491310000.0
2014-01-17,10.7486,11.855,-1.1063,,,,,,,1844.23,1846.04,1835.23,1838.7,3626120000.0
2014-01-21,10.5206,11.5881,-1.0675,,,,,,,1841.05,1849.3101,1832.38,1843.8,3782470000.0
2014-01-22,10.3067,11.3318,-1.0252,,,,,,,1844.71,1846.87,1840.88,1844.86,3374170000.0
2014-01-23,8.7133,10.8081,-2.0948,,,,,,,1842.29,1842.29,1820.0601,1828.46,3972250000.0
2014-01-24,4.3208,9.5107,-5.1899,,,,,,,1826.96,1826.96,1790.29,1790.29,4618450000.0
2014-01-27,0.1337,7.6353,-7.5016,,,,,,,1791.03,1795.98,1772.88,1781.5601,4045200000.0
2014-01-28,-2.2757,5.6531,-7.9287,,,,,,,1783.0,1793.87,1779.49,1792.5,3437830000.0
2014-01-29,-5.5972,3.403,-9.0002,,,,,,,1790.15,1790.15,1770.45,1774.2,3964020000.0
2014-01-30,-6.5411,1.4142,-7.9553,,,,,,,1777.17,1798.77,1777.17,1794.1899,3547510000.0
2014-01-31,-8.1315,-0.4949,-7.6365,,,,,,,1790.88,1793.88,1772.26,1782.59,4059690000.0
2014-02-03,-12.5315,-2.9023,-9.6293,,,,,,,1782.6801,1784.83,1739.66,1741.89,4726040000.0
2014-02-04,-14.7743,-5.2767,-9.4976,,,,,,,1743.8199,1758.73,1743.8199,1755.2,4068410000.0
2014-02-05,-16.6471,-7.5507,-9.0963,,,,,,,1753.38,1755.79,1737.92,1751.64,3984290000.0
2014-02-06,-16.1864,-9.2779,-6.9085,,,,,,,1752.99,1774.0601,1752.99,1773.4301,3825410000.0
2014-02-07,-13.7592,-10.1741,-3.585,,,,,,,1776.01,1798.03,1776.01,1797.02,3775990000.0
2014-02-10,-11.4757,-10.4345,-1.0413,,,,,,,1796.2,1799.9399,1791.83,1799.84,3312160000.0
2014-02-11,-7.9677,-9.9411,1.9734,,,,,,,1800.45,1823.54,1800.41,1819.75,3699380000.0
2014-02-12,-5.1675,-8.9864,3.8189,,,,,,,1820.12,1826.55,1815.97,1819.26,3326380000.0
2014-02-13,-2.0716,-7.6034,5.5318,,,,,,,1814.8199,1830.25,1809.22,1829.83,3289510000.0
2014-02-14,1.0796,-5.8668,6.9464,,,,,,,1828.46,1841.65,1825.59,1838.63,3114750000.0
2014-02-18,3.7061,-3.9522,7.6584,,,,,,,1839.03,1842.87,1835.01,1840.76,3421110000.0
2014-02-19,4.7636,-2.2091,6.9727,,,,,,,1838.9,1847.5,1826.99,1828.75,3661570000.0
2014-02-20,6.4178,-0.4837,6.9015,,,,,,,1829.24,1842.79,1824.58,1839.78,3404980000.0
2014-02-21,7.359,1.0849,6.2742,,,,,,,1841.0699,1846.13,1835.6,1836.25,3403880000.0
2014-02-24,8.9188,2.6516,6.2672,,,,,,,1836.78,1858.71,1836.78,1847.61,4014530000.0
2014-02-25,9.8406,4.0894,5.7511,,,,,,,1847.66,1852.91,1840.1899,1845.12,3515560000.0
2014-02-26,10.4538,5.3623,5.0915,,,,,,,1845.79,1852.65,1840.66,1845.16,3716730000.0
2014-02-27,11.5435,6.5985,4.9449,,,,,,,1844.9,1854.53,1841.13,1854.29,3547460000.0
2014-02-28,12.6772,7.8143,4.863,,,,,,,1855.12,1867.92,1847.67,1859.45,3917450000.0
2014-03-03,12.3266,8.7167,3.6099,,,,,,,1857.6801,1857.6801,1834.4399,1845.73,3428220000.0
2014-03-04,14.1594,9.8053,4.3541,,,,,,,1849.23,1876.23,1849.23,1873.91,3765770000.0
2014-03-05,15.426,10.9294,4.4966,,,,,,,1874.05,1876.53,1871.11,1873.8101,3392990000.0
2014-03-06,16.4994,12.0434,4.456,,,,,,,1874.1801,1881.9399,1874.1801,1877.03,3360450000.0
2014-03-07,17.2329,13.0813,4.1516,,,,,,,1878.52,1883.5699,1870.5601,1878.04,3564740000.0
2014-03-10,17.5419,13.9734,3.5684,,,,,,,1877.86,1877.87,1867.04,1877.17,3021350000.0
2014-03-11,16.823,14.5433,2.2796,,,,,,,1878.26,1882.35,1863.88,1867.63,3392400000.0
2014-03-12,16.1135,14.8574,1.2561,,,,,,,1866.15,1868.38,1854.38,1868.2,3270860000.0
2014-03-13,13.6302,14.6119,-0.9818,,,,,,,1869.0601,1874.4,1841.86,1846.34,3670990000.0
2014-03-14,11.1136,13.9123,-2.7987,,,,,,,1845.0699,1852.4399,1839.5699,1841.13,3285460000.0
2014-03-17,10.4273,13.2153,-2.788,,,,,,,1842.8101,1862.3,1842.8101,1858.83,2860490000.0
2014-03-18,10.8412,12.7405,-1.8992,,,,,,,1858.92,1873.76,1858.92,1872.25,2930190000.0
2014-03-19,10.1263,12.2176,-2.0914,,,,,,,1872.25,1874.14,1850.35,1860.77,3289210000.0
2014-03-20,10.3473,11.8436,-1.4962,,,,,,,1860.09,1873.49,1854.63,1872.01,3327540000.0
2014-03-21,9.9647,11.4678,-1.5031,,,,,,,1874.53,1883.97,1863.46,1866.52,5270710000.0
2014-03-24,8.8269,10.9396,-2.1127,,,,,,,1867.67,1873.34,1849.6899,1857.4399,3409000000.0
2014-03-25,8.4875,10.4492,-1.9617,,,,,,,1859.48,1871.87,1855.96,1865.62,3200560000.0
2014-03-26,7.0831,9.776,-2.6929,,,,,,,1867.09,1875.92,1852.5601,1852.5601,3480850000.0
2014-03-27,5.6212,8.945,-3.3238,,,,,,,1852.11,1855.55,1842.11,1849.04,3733430000.0
2014-03-28,5.0962,8.1752,-3.079,,,,,,,1850.0699,1866.63,1850.0699,1857.62,2955520000.0
2014-03-31,5.8011,7.7004,-1.8993,,,,,,,1859.16,1875.1801,1859.16,1872.34,3274300000.0
2014-04-01,7.3386,7.6281,-0.2894,,,,,,,1873.96,1885.84,1873.96,1885.52,3336190000.0
2014-04-02,8.8888,7.8802,1.0086,,,,,,,1886.61,1893.17,1883.79,1890.9,3131660000.0
2014-04-03,9.8321,8.2706,1.5615,,,,,,,1891.4301,1893.8,1882.65,1888.77,3055600000.0
2014-04-04,8.5701,8.3305,0.2396,,,,,,,1890.25,1897.28,1863.26,1865.09,3583750000.0
2014-04-07,5.8843,7.8412,-1.957,,,,,,,1863.92,1864.04,1841.48,1845.04,3801540000.0
2014-04-08,4.2649,7.126,-2.861,,,,,,,1845.48,1854.95,1837.49,1851.96,3721450000.0
2014-04-09,4.5606,6.6129,-2.0523,,,,,,,1852.64,1872.4301,1852.38,1872.1801,3308650000.0
2014-04-10,1.6212,5.6146,-3.9933,,,,,,,1872.28,1872.53,1830.87,1833.08,3758780000.0
2014-04-11,-2.0874,4.0742,-6.1616,,,,,,,1830.65,1835.0699,1814.36,1815.6899,3743460000.0
2014-04-14,-3.7791,2.5035,-6.2826,,,,,,,1818.1801,1834.1899,1815.8,1830.61,3111540000.0
2014-04-15,-4.0746,1.1879,-5.2625,,,,,,,1831.45,1844.02,1816.29,1842.98,3736440000.0
2014-04-16,-2.7177,0.4068,-3.1245,,,,,,,1846.01,1862.3101,1846.01,1862.3101,3155080000.0
2014-04-17,-1.421,0.0412,-1.4622,,,,,,,1861.73,1869.63,1856.72,1864.85,3341430000.0
2014-04-21,0.1727,0.0675,0.1052,,,,,,,1865.79,1871.89,1863.1801,1871.89,2642500000.0
2014-04-22,2.0304,0.4601,1.5703,,,,,,,1872.5699,1884.89,1872.5699,1879.55,3215440000.0
2014-04-23,3.1309,0.9942,2.1366,,,,,,,1879.3199,1879.75,1873.91,1875.39,3085720000.0
2014-04-24,4.2143,1.6382,2.576,,,,,,,1881.97,1884.0601,1870.24,1878.61,3191830000.0
2014-04-25,3.8017,2.0709,1.7308,,,,,,,1877.72,1877.72,1859.7,1863.4,3213020000.0
2014-04-28,3.9162,2.44,1.4762,,,,,,,1865.0,1877.01,1850.61,1869.4301,4034680000.0
2014-04-29,4.6712,2.8862,1.785,,,,,,,1870.78,1880.6,1870.78,1878.33,3647820000.0
2014-04-30,5.6579,3.4406,2.2173,,,,,,,1877.1,1885.2,1872.6899,1883.95,3779230000.0
2014-05-01,6.3449,4.0214,2.3234,,,,,,,1884.39,1888.59,1878.04,1883.6801,3416740000.0
2014-05-02,6.6082,4.5388,2.0694,,,,,,,1885.3,1891.33,1878.5,1881.14,3159560000.0
2014-05-05,7.02,5.035,1.985,,,,,,,1879.45,1885.51,1866.77,1884.66,2733730000.0
2014-05-06,5.9113,5.2103,0.701,,,,,,,1883.6899,1883.6899,1867.72,1867.72,3327260000.0
2014-05-07,5.8121,5.3306,0.4814,,,,,,,1868.53,1878.83,1859.79,1878.21,3632950000.0
2014-05-08,5.4623,5.357,0.1053,,,,,,,1877.39,1889.0699,1870.05,1875.63,3393420000.0
2014-05-09,5.3534,5.3562,-0.0029,,,,,,,1875.27,1878.5699,1867.02,1878.48,3025020000.0
2014-05-12,6.6565,5.6163,1.0402,,,,,,,1880.03,1897.13,1880.03,1896.65,3005740000.0
2014-05-13,7.6654,6.0261,1.6393,,,,,,,1896.75,1902.17,1896.0601,1897.45,2915680000.0
2014-05-14,7.6569,6.3523,1.3046,,,,,,,1897.13,1897.13,1885.77,1888.53,2822060000.0
2014-05-15,6.1526,6.3123,-0.1597,,,,,,,1888.16,1888.16,1862.36,1870.85,3552640000.0
2014-05-16,5.4632,6.1425,-0.6793,,,,,,,1871.1899,1878.28,1864.8199,1877.86,3173650000.0
2014-05-19,5.4367,6.0013,-0.5647,,,,,,,1876.66,1886.0,1872.42,1885.08,2664250000.0
2014-05-20,4.3768,5.6764,-1.2997,,,,,,,1884.88,1884.88,1868.14,1872.83,3007700000.0
2014-05-21,4.709,5.4829,-0.7739,,,,,,,1873.34,1888.8,1873.34,1888.03,2777140000.0
2014-05-22,5.2714,5.4406,-0.1692,,,,,,,1888.1899,1896.33,1885.39,1892.49,2759800000.0
2014-05-23,6.2934,5.6112,0.6822,,,,,,,1893.3199,1901.26,1893.3199,1900.53,2396280000.0
2014-05-27,7.9301,6.075,1.8552,,,,,,,1902.01,1912.28,1902.01,1911.91,2911020000.0
2014-05-28,8.9522,6.6504,2.3018,,,,,,,1911.77,1914.46,1907.3,1909.78,2976450000.0
2014-05-29,10.4686,7.4141,3.0546,,,,,,,1910.6,1920.03,1909.8199,1920.03,2709050000.0
2014-05-30,11.8198,8.2952,3.5246,,,,,,,1920.33,1924.03,1916.64,1923.5699,3263490000.0
2014-06-02,12.8554,9.2072,3.6481,,,,,,,1923.87,1925.88,1915.98,1924.97,2509020000.0
2014-06-03,13.462,10.0582,3.4038,,,,,,,1923.0699,1925.0699,1918.79,1924.24,2867180000.0
2014-06-04,14.0742,10.8614,3.2128,,,,,,,1923.0601,1928.63,1918.6,1927.88,2793920000.0
2014-06-05,15.397,11.7685,3.6285,,,,,,,1928.52,1941.74,1922.9301,1940.46,3113270000.0
2014-06-06,16.9743,12.8097,4.1646,,,,,,,1942.41,1949.4399,1942.41,1949.4399,2864300000.0
2014-06-09,18.1626,13.8803,4.2823,,,,,,,1948.97,1955.55,1947.16,1951.27,2812180000.0
2014-06-10,18.8484,14.8739,3.9745,,,,,,,1950.34,1950.86,1944.64,1950.79,2702360000.0
2014-06-11,18.6204,15.6232,2.9972,,,,,,,1949.37,1949.37,1940.08,1943.89,2710620000.0
2014-06-12,17.1303,15.9246,1.2057,,,,,,,1943.35,1943.35,1925.78,1930.11,3040480000.0
2014-06-13,16.2503,15.9897,0.2606,,,,,,,1930.8,1937.3,1927.6899,1936.16,2598230000.0
2014-06-16,15.5049,15.8928,-0.3879,,,,,,,1934.84,1941.15,1930.91,1937.78,2926130000.0
2014-06-17,15.08,15.7302,-0.6502,,,,,,,1937.15,1943.6899,1933.55,1941.99,2971260000.0
2014-06-18,15.771,15.7384,0.0326,,,,,,,1942.73,1957.74,1939.29,1956.98,3065220000.0
2014-06-19,16.3321,15.8571,0.475,,,,,,,1957.5,1959.87,1952.26,1959.48,2952150000.0
2014-06-20,16.8561,16.0569,0.7992,,,,,,,1960.45,1963.91,1959.17,1962.87,4336240000.0
2014-06-23,17.0537,16.2563,0.7974,,,,,,,1962.92,1963.74,1958.89,1962.61,2717630000.0
2014-06-24,16.0067,16.2064,-0.1997,,,,,,,1961.97,1968.17,1948.34,1949.98,3089700000.0
2014-06-25,15.7658,16.1183,-0.3524,,,,,,,1949.27,1960.83,1947.49,1959.53,3106710000.0
2014-06-26,15.2131,15.9372,-0.7241,,,,,,,1959.89,1959.89,1944.6899,1957.22,2778840000.0
2014-06-27,14.9051,15.7308,-0.8257,,,,,,,1956.5601,1961.47,1952.1801,1960.96,4290590000.0
2014-06-30,14.4357,15.4718,-1.0361,,,,,,,1960.79,1964.24,1958.22,1960.23,3037350000.0
2014-07-01,14.9476,15.3669,-0.4193,,,,,,,1962.29,1978.58,1962.29,1973.3199,3188240000.0
2014-07-02,15.282,15.35,-0.0679,,,,,,,1973.0601,1976.67,1972.58,1974.62,2851480000.0
2014-07-03,16.233,15.5266,0.7065,,,,,,,1975.88,1985.59,1975.88,1985.4399,1998090000.0
2014-07-07,16.1717,15.6556,0.5161,,,,,,,1984.22,1984.22,1974.88,1977.65,2681260000.0
2014-07-08,14.8274,15.49,-0.6626,,,,,,,1976.39,1976.39,1959.46,1963.71,3302430000.0
2014-07-09,14.3326,15.2585,-0.9259,,,,,,,1965.1,1974.15,1965.1,1972.83,2858800000.0
2014-07-10,13.1316,14.8331,-1.7016,,,,,,,1966.67,1969.84,1952.86,1964.6801,3165690000.0
2014-07-11,12.2714,14.3208,-2.0493,,,,,,,1965.76,1968.67,1959.63,1967.5699,2684630000.0
2014-07-14,12.2179,13.9002,-1.6823,,,,,,,1969.86,1979.85,1969.86,1977.1,2744920000.0
2014-07-15,11.732,13.4666,-1.7345,,,,,,,1977.36,1982.52,1965.34,1973.28,3328740000.0
2014-07-16,11.879,13.149,-1.2701,,,,,,,1976.35,1983.9399,1975.67,1981.5699,3390950000.0
2014-07-17,9.9881,12.5168,-2.5288,,,,,,,1979.75,1981.8,1955.59,1958.12,3381680000.0
2014-07-18,9.9962,12.0127,-2.0165,,,,,,,1961.54,1979.91,1960.8199,1978.22,3106060000.0
2014-07-21,9.5225,11.5147,-1.9922,,,,,,,1976.9301,1976.9301,1965.77,1973.63,2611160000.0
2014-07-22,9.8325,11.1782,-1.3457,,,,,,,1975.65,1986.24,1975.65,1983.53,2890480000.0
2014-07-23,10.241,10.9908,-0.7498,,,,,,,1985.3199,1989.23,1982.4399,1987.01,2869720000.0
2014-07-24,10.5218,10.897,-0.3752,,,,,,,1988.0699,1991.39,1985.79,1987.98,3203530000.0
2014-07-25,9.8528,10.6881,-0.8354,,,,,,,1984.6,1984.6,1974.37,1978.34,2638960000.0
2014-07-28,9.2618,10.4029,-1.141,,,,,,,1978.25,1981.52,1967.3101,1978.91,2803320000.0
2014-07-29,7.9786,9.918,-1.9395,,,,,,,1980.03,1984.85,1969.95,1969.95,3183300000.0
2014-07-30,6.8918,9.3128,-2.421,,,,,,,1973.21,1978.9,1962.42,1970.0699,3448250000.0
2014-07-31,2.8188,8.014,-5.1952,,,,,,,1965.14,1965.14,1930.67,1930.67,4193000000.0
2014-08-01,-0.8448,6.2422,-7.087,,,,,,,1929.8,1937.35,1916.37,1925.15,3789660000.0
2014-08-04,-2.6015,4.4735,-7.0749,,,,,,,1926.62,1942.92,1921.2,1938.99,3072920000.0
2014-08-05,-5.4462,2.4895,-7.9358,,,,,,,1936.34,1936.34,1913.77,1920.21,3462520000.0
2014-08-06,-7.6106,0.4695,-8.0801,,,,,,,1917.29,1927.91,1911.45,1920.24,3539150000.0
2014-08-07,-10.0707,-1.6385,-8.4322,,,,,,,1923.03,1928.89,1904.78,1909.5699,3230520000.0
2014-08-08,-10.1269,-3.3362,-6.7907,,,,,,,1910.35,1932.38,1909.01,1931.59,2902280000.0
2014-08-11,-9.6302,-4.595,-5.0352,,,,,,,1933.4301,1944.9,1933.4301,1936.92,2784890000.0
2014-08-12,-9.3843,-5.5529,-3.8314,,,,,,,1935.73,1939.65,1928.29,1933.75,2611700000.0
2014-08-13,-8.05,-6.0523,-1.9977,,,,,,,1935.6,1948.41,1935.6,1946.72,2718020000.0
2014-08-14,-6.238,-6.0894,-0.1486,,,,,,,1947.41,1955.23,1947.41,1955.1801,2609460000.0
2014-08-15,-4.7568,-5.8229,1.0661,,,,,,,1958.87,1964.04,1941.5,1955.0601,3023380000.0
2014-08-18,-2.2116,-5.1006,2.8891,,,,,,,1958.36,1971.99,1958.36,1971.74,2638160000.0
2014-08-19,0.5944,-3.9616,4.556,,,,,,,1972.73,1982.5699,1972.73,1981.6,2656430000.0
2014-08-20,3.1776,-2.5338,5.7114,,,,,,,1980.46,1988.5699,1977.6801,1986.51,2579560000.0
2014-08-21,5.6328,-0.9005,6.5333,,,,,,,1986.8199,1994.76,1986.8199,1992.37,2638920000.0
2014-08-22,7.1755,0.7147,6.4608,,,,,,,1992.6,1993.54,1984.76,1988.4,2301860000.0
2014-08-25,9.0618,2.3841,6.6777,,,,,,,1991.74,2001.95,1991.74,1997.92,2233880000.0
2014-08-26,10.604,4.0281,6.5759,,,,,,,1998.59,2005.04,1998.59,2000.02,2451950000.0
2014-08-27,11.6993,5.5623,6.137,,,,,,,2000.54,2002.14,1996.2,2000.12,2344350000.0
2014-08-28,12.1545,6.8808,5.2738,,,,,,,1997.42,1998.55,1990.52,1996.74,2282400000.0
2014-08-29,12.9016,8.0849,4.8166,,,,,,,1998.45,2003.38,1994.65,2003.37,2259130000.0
2014-09-02,13.2529,9.1185,4.1344,,,,,,,2004.0699,2006.12,1994.85,2002.28,2819980000.0
2014-09-03,13.2527,9.9454,3.3073,,,,,,,2003.5699,2009.28,1998.14,2000.72,2809980000.0
2014-09-04,12.8566,10.5276,2.329,,,,,,,2001.67,2011.17,1992.54,1997.65,3072410000.0
2014-09-05,13.2022,11.0625,2.1397,,,,,,,1998.0,2007.71,1990.1,2007.71,2818300000.0
2014-09-08,12.8304,11.4161,1.4143,,,,,,,2007.17,2007.17,1995.6,2001.54,2789090000.0
2014-09-09,11.3478,11.4024,-0.0546,,,,,,,2000.73,2001.01,1984.61,1988.4399,2882830000.0
2014-09-10,10.6353,11.249,-0.6137,,,,,,,1988.41,1996.66,1982.99,1995.6899,2912430000.0
2014-09-11,10.0962,11.0185,-0.9222,,,,,,,1992.85,1997.65,1985.9301,1997.45,2941690000.0
2014-09-12,8.6088,10.5365,-1.9277,,,,,,,1996.74,1996.74,1980.26,1985.54,3206570000.0
2014-09-15,7.2328,9.8758,-2.643,,,,,,,1986.04,1987.1801,1978.48,1984.13,2776530000.0
2014-09-16,7.2569,9.352,-2.0951,,,,,,,1981.9301,2002.28,1979.0601,1998.98,3160310000.0
2014-09-17,7.3998,8.9616,-1.5618,,,,,,,1999.3,2010.74,1993.29,2001.5699,3209420000.0
2014-09-18,8.2083,8.8109,-0.6026,,,,,,,2003.0699,2012.34,2003.0699,2011.36,3235340000.0
2014-09-19,8.6717,8.7831,-0.1114,,,,,,,2012.74,2019.26,2006.59,2010.4,4880220000.0
2014-09-22,7.6507,8.5566,-0.9059,,,,,,,2009.08,2009.08,1991.01,1994.29,3349670000.0
2014-09-23,5.8447,8.0142,-2.1695,,,,,,,1992.78,1995.41,1982.77,1982.77,3279350000.0
2014-09-24,5.602,7.5318,-1.9298,,,,,,,1983.34,1999.79,1978.63,1998.3,3313850000.0
2014-09-25,2.7705,6.5795,-3.809,,,,,,,1997.3199,1997.3199,1965.99,1965.99,3273050000.0
2014-09-26,1.8655,5.6367,-3.7712,,,,,,,1966.22,1986.37,1966.22,1982.85,2929440000.0
2014-09-29,0.7324,4.6559,-3.9235,,,,,,,1978.96,1981.28,1964.04,1977.8,3094440000.0
2014-09-30,-0.6033,3.604,-4.2073,,,,,,,1978.21,1985.17,1968.96,1972.29,3951100000.0
2014-10-01,-3.7273,2.1378,-5.8651,,,,,,,1971.4399,1971.4399,1941.72,1946.16,4188590000.0
2014-10-02,-6.1317,0.4839,-6.6155,,,,,,,1945.83,1952.3199,1926.03,1946.17,4012510000.0
2014-10-03,-6.2121,-0.8553,-5.3568,,,,,,,1948.12,1971.1899,1948.12,1967.9,3560970000.0
2014-10-06,-6.45,-1.9743,-4.4757,,,,,,,1970.01,1977.84,1958.4301,1964.8199,3358220000.0
2014-10-07,-8.9337,-3.3661,-5.5676,,,,,,,1962.36,1962.36,1934.87,1935.1,3687870000.0
2014-10-08,-8.0823,-4.3094,-3.773,,,,,,,1935.55,1970.36,1925.25,1968.89,4441890000.0
2014-10-09,-10.5683,-5.5612,-5.0072,,,,,,,1967.6801,1967.6801,1927.5601,1928.21,4344020000.0
2014-10-10,-14.157,-7.2803,-6.8766,,,,,,,1925.63,1936.98,1906.05,1906.13,4550540000.0
2014-10-13,-19.3113,-9.6865,-9.6248,,,,,,,1905.65,1912.09,1874.14,1874.74,4352580000.0
2014-10-14,-22.8934,-12.3279,-10.5655,,,,,,,1877.11,1898.71,1871.79,1877.7,4812010000.0
2014-10-15,-26.6523,-15.1928,-11.4595,,,,,,,1874.1801,1874.1801,1820.66,1862.49,6090800000.0
2014-10-16,-29.2721,-18.0087,-11.2634,,,,,,,1855.95,1876.01,1835.02,1862.76,5073150000.0
2014-10-17,-29.0765,-20.2222,-8.8543,,,,,,,1864.91,1898.16,1864.91,1886.76,4482120000.0
2014-10-20,-27.2158,-21.6209,-5.5949,,,,,,,1885.62,1905.03,1882.3,1904.01,3331210000.0
2014-10-21,-22.4748,-21.7917,-0.6831,,,,,,,1909.38,1942.45,1909.38,1941.28,3987090000.0
2014-10-22,-19.6345,-21.3603,1.7257,,,,,,,1941.29,1949.3101,1926.83,1927.11,3761930000.0
2014-10-23,-15.2941,-20.147,4.8529,,,,,,,1931.02,1961.95,1931.02,1950.8199,3789250000.0
2014-10-24,-10.6215,-18.2419,7.6204,,,,,,,1951.59,1965.27,1946.27,1964.58,3078380000.0
2014-10-27,-7.075,-16.0085,8.9336,,,,,,,1962.97,1964.64,1951.37,1961.63,3538860000.0
2014-10-28,-2.3474,-13.2763,10.9289,,,,,,,1964.14,1985.05,1964.14,1985.05,3653260000.0
2014-10-29,1.1638,-10.3883,11.5521,,,,,,,1983.29,1991.4,1969.04,1982.3,3740350000.0
2014-10-30,4.8868,-7.3333,12.2201,,,,,,,1979.49,1999.4,1974.75,1994.65,3586150000.0
2014-10-31,9.6146,-3.9437,13.5583,,,,,,,2001.2,2018.1899,2001.2,2018.05,4292290000.0
2014-11-03,13.19,-0.517,13.707,,,,,,,2018.21,2024.46,2013.6801,2017.8101,3555440000.0
2014-11-04,15.3854,2.6635,12.7219,,,,,,,2015.8101,2015.98,2001.01,2012.1,3956260000.0
2014-11-05,17.8451,5.6998,12.1453,,,,,,,2015.29,2023.77,2014.42,2023.5699,3766590000.0
2014-11-06,20.1784,8.5955,11.5828,,,,,,,2023.33,2031.61,2015.86,2031.21,3669770000.0
2014-11-07,21.8331,11.243,10.59,,,,,,,2032.36,2034.26,2025.0699,2031.92,3704280000.0
2014-11-10,23.3864,13.6717,9.7147,,,,,,,2032.01,2038.7,2030.17,2038.26,3284940000.0
2014-11-11,24.4502,15.8274,8.6228,,,,,,,2038.2,2041.28,2035.28,2039.6801,2958320000.0
2014-11-12,24.891,17.6401,7.2508,,,,,,,2037.75,2040.33,2031.95,2038.25,3246650000.0
2014-11-13,25.0388,19.1199,5.9189,,,,,,,2039.21,2046.1801,2030.4399,2039.33,3455270000.0
2014-11-14,24.9083,20.2776,4.6308,,,,,,,2039.74,2042.22,2035.2,2039.8199,3227130000.0
2014-11-17,24.6419,21.1504,3.4915,,,,,,,2038.29,2043.0699,2034.46,2041.3199,3152890000.0
2014-11-18,24.9884,21.918,3.0704,,,,,,,2041.48,2056.0801,2041.48,2051.8,3416190000.0
2014-11-19,24.7294,22.4803,2.2491,,,,,,,2051.1599,2052.1399,2040.37,2048.72,3390850000.0
2014-11-20,24.5661,22.8975,1.6687,,,,,,,2045.87,2053.8401,2040.49,2052.75,3128290000.0
2014-11-21,25.0158,23.3211,1.6947,,,,,,,2057.46,2071.46,2056.75,2063.5,3916420000.0
2014-11-24,25.5545,23.7678,1.7867,,,,,,,2065.0701,2070.1699,2065.0701,2069.4099,3128060000.0
2014-11-25,25.4955,24.1133,1.3821,,,,,,,2070.1499,2074.21,2064.75,2067.03,3392940000.0
2014-11-26,25.6214,24.4149,1.2064,,,,,,,2067.3601,2073.29,2066.6201,2072.8301,2745260000.0
2014-11-28,25.0076,24.5335,0.4741,,,,,,,2074.78,2075.76,2065.0601,2067.5601,2504640000.0
2014-12-01,23.1154,24.2499,-1.1345,,,,,,,2065.78,2065.78,2049.5701,2053.4399,4159010000.0
2014-12-02,22.4152,23.8829,-1.4677,,,,,,,2053.77,2068.77,2053.77,2066.55,3686650000.0
2014-12-03,22.2319,23.5527,-1.3208,,,,,,,2067.45,2076.28,2066.6499,2074.3301,3612680000.0
2014-12-04,21.6426,23.1707,-1.5281,,,,,,,2073.6399,2077.3401,2062.3401,2071.9199,3408340000.0
2014-12-05,21.2096,22.7785,-1.5689,,,,,,,2072.78,2079.47,2070.8101,2075.3701,3419620000.0
2014-12-08,19.4272,22.1082,-2.6811,,,,,,,2074.8401,2075.78,2054.27,2060.3101,3800990000.0
2014-12-09,17.7702,21.2406,-3.4704,,,,,,,2056.55,2060.6001,2034.17,2059.8201,3970150000.0
2014-12-10,13.5828,19.7091,-6.1262,,,,,,,2058.8601,2058.8601,2024.26,2026.14,4114440000.0
2014-12-11,10.8804,17.9433,-7.0629,,,,,,,2027.92,2055.53,2027.92,2035.33,3917950000.0
2014-12-12,6.0066,15.556,-9.5493,,,,,,,2030.36,2032.25,2002.33,2002.33,4157650000.0
2014-12-15,1.1066,12.6661,-11.5595,,,,,,,2005.03,2018.6899,1982.26,1989.63,4361990000.0
