,items,freq
81,"PNW,XEL,LNT,DUK,ED",154
82,"LNT,AEP,DUK,WEC,ED",154
83,"AEP,DUK,CMS,WEC,ED",153
84,"XEL,AEP,AEE,DUK,CMS",153
85,"XEL,AEP,DTE,WEC,ED",153
86,"XEL,AEE,DUK,CMS,DTE",153
87,"XEL,DUK,CMS,ES,ED",153
88,"XEL,DUK,CMS,ES,WEC",153
89,"XEL,DUK,CMS,DTE,WEC",153
90,"XEL,LNT,CMS,DTE,WEC",153
91,"XEL,LNT,DUK,CMS,DTE",153
92,"PNW,XEL,DUK,CMS,ED",153
93,"PNW,XEL,DUK,CMS,WEC",153
94,"PNW,XEL,LNT,AEP,CMS",153
95,"PNW,XEL,LNT,AEP,DUK",153
96,"PNW,XEL,LNT,DUK,CMS",153
97,"LNT,AEP,DUK,CMS,WEC",153
98,"XEL,AEP,AEE,CMS,ED",152
99,"XEL,AEP,CMS,ES,WEC",152
100,"XEL,AEE,CMS,WEC,ED",152
101,"XEL,AEE,DUK,CMS,WEC",152
102,"XEL,CMS,ES,DTE,WEC",152
103,"XEL,DUK,DTE,WEC,ED",152
104,"XEL,LNT,AEP,ES,ED",152
105,"XEL,LNT,AEE,CMS,WEC",152
106,"XEL,LNT,AEE,DUK,CMS",152
107,"XEL,LNT,CMS,DTE,ED",152
108,"XEL,LNT,DUK,ES,ED",152
109,"XEL,LNT,DUK,ES,WEC",152
110,"XEL,LNT,DUK,CMS,ES",152
111,"PNW,CMS,ES,WEC,ED",152
112,"PNW,XEL,AEP,ES,ED",152
113,"PNW,XEL,AEP,DUK,CMS",152
114,"PNW,XEL,AEP,DUK,WEC",152
115,"PNW,XEL,CMS,ES,DTE",152
116,"PNW,XEL,LNT,ES,ED",152
117,"PNW,XEL,LNT,CMS,ES",152
118,"PNW,LNT,AEP,WEC,ED",152
119,"PNW,LNT,CMS,WEC,ED",152
120,"LNT,AEP,CMS,WEC,ED",152
121,"AEP,DUK,CMS,DTE,ED",151
122,"XEL,AEP,CMS,DTE,WEC",151
123,"XEL,AEP,DUK,ES,WEC",151
124,"XEL,AEP,DUK,CMS,ES",151
125,"XEL,AEE,CMS,DTE,ED",151
126,"XEL,AEE,DUK,CMS,ED",151
127,"XEL,DUK,CMS,ES,DTE",151
128,"XEL,LNT,AEP,ES,WEC",151
129,"XEL,LNT,AEP,DUK,DTE",151
130,"PNW,XEL,CMS,DTE,WEC",151
131,"DUK,CMS,ES,WEC,ED",151
132,"DUK,CMS,DTE,WEC,ED",151
133,"LNT,CMS,ES,WEC,ED",151
134,"LNT,DUK,CMS,WEC,ED",151
135,"AEP,DUK,ES,WEC,ED",150
136,"XEL,AEP,ES,DTE,ED",150
137,"XEL,AEP,AEE,CMS,WEC",150
138,"XEL,AEP,D,DUK,ED",150
139,"XEL,AEP,CMS,PPL,ED",150
140,"XEL,AEP,DUK,PPL,ED",150
141,"XEL,D,DUK,CMS,WEC",150
142,"XEL,LNT,AEP,AEE,CMS",150
143,"XEL,LNT,AEP,DUK,ES",150
144,"XEL,LNT,AEP,DTE,ED",150
145,"XEL,LNT,D,CMS,WEC",150
146,"XEL,LNT,D,DUK,WEC",150
147,"XEL,LNT,CMS,ES,DTE",150
148,"XEL,LNT,DUK,DTE,ED",150
149,"XEL,LNT,DTE,WEC,ED",150
150,"PNW,CMS,ES,DTE,ED",150
151,"PNW,CMS,DTE,WEC,ED",150
152,"PNW,XEL,AEP,ES,WEC",150
153,"PNW,XEL,AEP,DTE,ED",150
154,"PNW,XEL,ES,DTE,ED",150
155,"PNW,XEL,AEE,CMS,ED",150
156,"PNW,XEL,AEE,CMS,WEC",150
157,"PNW,XEL,DUK,ES,ED",150
158,"PNW,XEL,DTE,WEC,ED",150
159,"PNW,XEL,LNT,DUK,ES",150
160,"PNW,DUK,CMS,WEC,ED",150
161,"PNW,LNT,AEP,CMS,WEC",150
162,"PNW,LNT,CMS,ES,WEC",150
163,"PNW,LNT,DUK,CMS,WEC",150
164,"PNW,LNT,DUK,WEC,ED",150
165,"CMS,ES,DTE,WEC,ED",150
166,"LNT,AEP,DUK,CMS,ED",150
167,"LNT,AEE,DUK,CMS,DTE",150
168,"LNT,AEE,DUK,CMS,WEC",150
169,"LNT,CMS,ES,DTE,WEC",150
170,"LNT,DUK,CMS,ES,WEC",150
171,"LNT,DUK,CMS,DTE,WEC",150
172,"AEP,AEE,DUK,CMS,DTE",149
173,"AEP,CMS,ES,WEC,ED",149
174,"AEP,CMS,DTE,WEC,ED",149
175,"AEP,DUK,DTE,WEC,ED",149
176,"XEL,AEP,AEE,CMS,DTE",149
177,"XEL,AEP,AEE,DUK,ED",149
178,"XEL,AEP,AEE,WEC,ED",149
179,"XEL,AEP,CMS,ES,DTE",149
180,"XEL,AEP,PPL,WEC,ED",149
181,"XEL,ES,DTE,WEC,ED",149
182,"XEL,AEE,CMS,DTE,WEC",149
183,"XEL,AEE,DUK,WEC,ED",149
184,"XEL,CMS,PPL,WEC,ED",149
185,"XEL,NEE,LNT,CMS,WEC",149
186,"XEL,LNT,AEP,CMS,ES",149
187,"XEL,LNT,AEP,CMS,DTE",149
188,"XEL,LNT,ES,DTE,WEC",149
189,"XEL,LNT,AEE,DUK,WEC",149
190,"XEL,LNT,D,DUK,CMS",149
191,"XEL,LNT,CMS,PPL,WEC",149
192,"XEL,LNT,DUK,DTE,WEC",149
193,"XEL,LNT,PPL,WEC,ED",149
194,"PNW,AEP,CMS,WEC,ED",149
195,"PNW,AEP,DUK,WEC,ED",149
196,"PNW,XEL,AEE,CMS,DTE",149
197,"PNW,XEL,DUK,ES,WEC",149
198,"PNW,XEL,DUK,CMS,ES",149
199,"PNW,XEL,DUK,CMS,DTE",149
200,"PNW,XEL,LNT,AEP,ES",149
201,"PNW,XEL,LNT,AEE,WEC",149
202,"PNW,XEL,LNT,D,WEC",149
203,"PNW,XEL,LNT,DTE,WEC",149
204,"PNW,LNT,AEP,DUK,WEC",149
205,"PNW,LNT,ES,WEC,ED",149
206,"LNT,AEP,DUK,ES,ED",149
207,"LNT,AEP,DUK,DTE,ED",149
208,"LNT,CMS,DTE,WEC,ED",149
209,"AEE,DUK,CMS,DTE,WEC",149
210,"AEP,DUK,CMS,ES,ED",148
211,"AEP,DUK,CMS,DTE,WEC",148
212,"XEL,AEP,AEE,DUK,DTE",148
213,"XEL,AEP,D,DUK,CMS",148
214,"XEL,AEP,CMS,SO,ED",148
215,"XEL,AEP,DUK,SO,ED",148
216,"XEL,AEP,DUK,DTE,WEC",148
217,"XEL,D,DUK,CMS,ED",148
218,"XEL,D,DUK,WEC,ED",148
219,"XEL,DUK,ES,DTE,ED",148
220,"XEL,LNT,AEP,AEE,DUK",148
221,"XEL,LNT,AEP,AEE,WEC",148
222,"XEL,LNT,AEP,DTE,WEC",148
223,"XEL,LNT,ES,DTE,ED",148
224,"XEL,LNT,AEE,CMS,DTE",148
225,"XEL,LNT,AEE,CMS,ED",148
226,"XEL,LNT,AEE,WEC,ED",148
227,"PNW,CMS,ES,DTE,WEC",148
228,"PNW,XEL,AEP,CMS,ES",148
229,"PNW,XEL,AEP,CMS,DTE",148
230,"PNW,XEL,ES,DTE,WEC",148
231,"PNW,XEL,AEE,DUK,CMS",148
232,"PNW,XEL,D,DUK,ED",148
233,"PNW,XEL,LNT,AEE,CMS",148
234,"PNW,XEL,LNT,CMS,DTE",148
235,"PNW,DUK,ES,WEC,ED",148
236,"PNW,LNT,AEP,CMS,ED",148
237,"PNW,LNT,AEP,DUK,ED",148
238,"PNW,LNT,CMS,ES,ED",148
239,"PNW,LNT,CMS,DTE,WEC",148
240,"DUK,CMS,ES,DTE,ED",148
241,"DUK,CMS,ES,DTE,WEC",148
242,"LNT,AEP,ES,WEC,ED",148
243,"LNT,AEP,AEE,DUK,CMS",148
244,"LNT,AEP,DUK,ES,WEC",148
245,"LNT,AEP,DUK,CMS,DTE",148
246,"LNT,AEP,DTE,WEC,ED",148
247,"LNT,CMS,ES,DTE,ED",148
248,"LNT,DUK,ES,WEC,ED",148
249,"LNT,DUK,CMS,ES,ED",148
250,"LNT,DUK,CMS,DTE,ED",148
251,"AEE,DUK,CMS,WEC,ED",148
252,"AEP,AEE,DUK,CMS,ED",147
253,"AEP,AEE,DUK,CMS,WEC",147
254,"AEP,CMS,ES,DTE,ED",147
255,"XEL,AEP,SO,WEC,ED",147
256,"XEL,AEP,D,CMS,ED",147
257,"XEL,AEP,D,DUK,WEC",147
258,"XEL,AEP,DUK,ES,DTE",147
259,"XEL,AEP,DUK,CMS,SO",147
260,"XEL,AEP,DUK,CMS,PPL",147
261,"XEL,AEE,CMS,ES,DTE",147
262,"XEL,AEE,CMS,ES,ED",147
263,"XEL,AEE,CMS,ES,WEC",147
264,"XEL,AEE,DUK,CMS,ES",147
265,"XEL,LNT,AEP,AEE,DTE",147
266,"XEL,LNT,AEP,AEE,ED",147
267,"XEL,LNT,AEP,PPL,ED",147
268,"XEL,LNT,AEE,DUK,DTE",147
269,"XEL,LNT,AEE,DUK,ED",147
270,"XEL,LNT,CMS,SO,WEC",147
271,"XEL,LNT,CMS,PPL,ED",147
272,"XEL,LNT,DUK,ES,DTE",147
273,"PNW,AEP,ES,WEC,ED",147
274,"PNW,AEP,DUK,CMS,ED",147
275,"PNW,ES,DTE,WEC,ED",147
276,"PNW,XEL,AEP,AEE,CMS",147
277,"PNW,XEL,AEP,DUK,ES",147
278,"PNW,XEL,AEE,WEC,ED",147
279,"PNW,XEL,D,CMS,WEC",147
280,"PNW,XEL,D,DUK,WEC",147
281,"PNW,XEL,DUK,DTE,ED",147
282,"PNW,XEL,LNT,AEP,AEE",147
283,"PNW,XEL,LNT,AEP,DTE",147
284,"PNW,XEL,LNT,ES,DTE",147
285,"PNW,XEL,LNT,D,DUK",147
286,"PNW,XEL,LNT,DTE,ED",147
287,"PNW,LNT,DUK,ES,WEC",147
288,"PNW,LNT,DTE,WEC,ED",147
289,"LNT,AEP,AEE,CMS,WEC",147
290,"LNT,AEP,CMS,ES,ED",147
291,"LNT,AEP,CMS,ES,WEC",147
292,"LNT,AEP,CMS,DTE,ED",147
293,"LNT,AEP,DUK,DTE,WEC",147
294,"LNT,AEE,CMS,DTE,WEC",147
295,"LNT,DUK,DTE,WEC,ED",147
296,"AEE,DUK,CMS,DTE,ED",147
297,"AEP,AEE,CMS,WEC,ED",146
298,"AEP,DUK,ES,DTE,ED",146
299,"AEP,DUK,CMS,ES,WEC",146
300,"XEL,AEP,AEE,DUK,WEC",146
301,"XEL,AEP,D,CMS,WEC",146
302,"XEL,AEP,D,WEC,ED",146
303,"XEL,D,CMS,WEC,ED",146
304,"XEL,CMS,SO,WEC,ED",146
305,"XEL,DUK,ES,DTE,WEC",146
306,"XEL,NEE,AEP,CMS,ED",146
307,"XEL,NEE,AEP,WEC,ED",146
308,"XEL,NEE,CMS,WEC,ED",146
309,"XEL,NEE,LNT,WEC,ED",146
310,"XEL,LNT,AEP,ES,DTE",146
311,"XEL,LNT,AEP,D,DUK",146
312,"XEL,LNT,AEP,D,WEC",146
313,"XEL,LNT,AEP,CMS,PPL",146
314,"XEL,LNT,AEP,DUK,PPL",146
315,"XEL,LNT,AEP,PPL,WEC",146
316,"XEL,LNT,AEE,DTE,WEC",146
317,"XEL,LNT,D,DUK,ED",146
318,"XEL,LNT,CMS,PCG,WEC",146
319,"XEL,LNT,DUK,CMS,SO",146
320,"PNW,AEP,CMS,ES,ED",146
321,"PNW,AEP,CMS,DTE,ED",146
322,"PNW,AEP,DUK,CMS,WEC",146
323,"PNW,AEE,CMS,DTE,ED",146
324,"PNW,XEL,AEP,DUK,DTE",146
325,"PNW,XEL,AEP,DTE,WEC",146
326,"PNW,XEL,AEP,PPL,ED",146
327,"PNW,XEL,AEE,CMS,ES",146
328,"PNW,XEL,D,CMS,ED",146
329,"PNW,XEL,D,DUK,CMS",146
330,"PNW,XEL,LNT,AEE,DUK",146
331,"PNW,XEL,LNT,D,CMS",146
332,"PNW,XEL,LNT,DUK,DTE",146
333,"PNW,XEL,LNT,PPL,WEC",146
334,"PNW,DUK,CMS,ES,ED",146
335,"PNW,DUK,CMS,ES,WEC",146
336,"PNW,DUK,CMS,DTE,WEC",146
337,"PNW,LNT,AEP,ES,ED",146
338,"PNW,LNT,AEP,DUK,CMS",146
339,"PNW,LNT,ES,DTE,WEC",146
340,"PNW,LNT,AEE,CMS,WEC",146
341,"PNW,LNT,CMS,DTE,ED",146
342,"PNW,LNT,DUK,ES,ED",146
343,"PNW,LNT,DUK,CMS,ED",146
344,"ETR,XEL,LNT,CMS,WEC",146
345,"DUK,ES,DTE,WEC,ED",146
346,"LNT,AEP,AEE,CMS,DTE",146
347,"LNT,AEP,AEE,CMS,ED",146
348,"LNT,AEP,AEE,WEC,ED",146
349,"LNT,AEP,CMS,DTE,WEC",146
350,"LNT,AEE,DUK,CMS,ED",146
351,"LNT,D,DUK,CMS,WEC",146
352,"LNT,CMS,PPL,WEC,ED",146
353,"LNT,DUK,ES,DTE,ED",146
354,"LNT,DUK,ES,DTE,WEC",146
355,"LNT,DUK,CMS,ES,DTE",146
356,"AEE,DUK,CMS,ES,DTE",146
357,"AEP,AEE,CMS,DTE,ED",145
358,"AEP,AEE,DUK,WEC,ED",145
359,"XEL,AEP,ES,DTE,WEC",145
360,"XEL,AEP,AEE,DTE,ED",145
361,"XEL,AEP,CMS,PPL,WEC",145
362,"XEL,AEE,DUK,DTE,ED",145
363,"XEL,AEE,DUK,DTE,WEC",145
364,"XEL,AEE,DTE,WEC,ED",145
365,"XEL,DUK,SO,WEC,ED",145
366,"XEL,DUK,CMS,SO,ED",145
367,"XEL,DUK,CMS,SO,WEC",145
368,"XEL,DUK,CMS,PPL,ED",145
369,"XEL,DUK,PPL,WEC,ED",145
370,"XEL,NEE,AEP,DUK,ED",145
371,"XEL,LNT,AEE,CMS,ES",145
372,"XEL,LNT,D,WEC,ED",145
373,"PNW,AEP,DUK,ES,ED",145
374,"PNW,AEP,DTE,WEC,ED",145
375,"PNW,AEE,CMS,WEC,ED",145
376,"PNW,AEE,DUK,CMS,DTE",145
377,"PNW,AEE,DUK,CMS,WEC",145
378,"PNW,XEL,AEP,ES,DTE",145
379,"PNW,XEL,AEP,AEE,ED",145
380,"PNW,XEL,AEP,AEE,WEC",145
381,"PNW,XEL,AEP,D,DUK",145
382,"PNW,XEL,AEP,D,ED",145
383,"PNW,XEL,AEE,DUK,ED",145
384,"PNW,XEL,AEE,DUK,WEC",145
385,"PNW,XEL,AEE,DTE,ED",145
386,"PNW,XEL,D,WEC,ED",145
387,"PNW,XEL,CMS,PPL,ED",145
388,"PNW,XEL,DUK,ES,DTE",145
389,"PNW,XEL,DUK,DTE,WEC",145
390,"PNW,XEL,NEE,LNT,WEC",145
391,"PNW,XEL,LNT,AEE,ED",145
392,"PNW,XEL,LNT,PCG,WEC",145
393,"PNW,XEL,PPL,WEC,ED",145
394,"PNW,DUK,CMS,DTE,ED",145
395,"PNW,DUK,DTE,WEC,ED",145
396,"PNW,LNT,AEP,ES,WEC",145
397,"PNW,LNT,AEP,AEE,CMS",145
398,"PNW,LNT,AEP,DTE,ED",145
399,"LNT,AEP,ES,DTE,ED",145
400,"LNT,AEP,AEE,DUK,DTE",145
401,"LNT,AEP,AEE,DUK,WEC",145
402,"LNT,AEP,DUK,SO,WEC",145
403,"LNT,AEP,DUK,CMS,ES",145
404,"LNT,AEP,PPL,WEC,ED",145
405,"LNT,ES,DTE,WEC,ED",145
406,"LNT,AEE,CMS,ES,WEC",145
407,"LNT,AEE,CMS,WEC,ED",145
408,"LNT,AEE,DUK,DTE,WEC",145
409,"LNT,AEE,DUK,WEC,ED",145
410,"AEE,CMS,DTE,WEC,ED",145
411,"AEE,DUK,CMS,ES,WEC",145
412,"AEP,ES,DTE,WEC,ED",144
413,"AEP,DUK,CMS,ES,DTE",144
414,"XEL,SRE,LNT,CMS,WEC",144
415,"XEL,SRE,LNT,DUK,CMS",144
416,"XEL,AEP,AEE,CMS,ES",144
417,"XEL,AEP,CMS,SO,WEC",144
418,"XEL,AEP,DUK,SO,WEC",144
419,"XEL,AEP,PPL,ES,ED",144
420,"XEL,D,CMS,ES,WEC",144
421,"XEL,D,DUK,ES,WEC",144
422,"XEL,CMS,PPL,ES,ED",144
423,"XEL,CMS,PPL,DTE,ED",144
424,"XEL,NEE,AEP,CMS,WEC",144
425,"XEL,NEE,AEP,DUK,CMS",144
426,"XEL,NEE,LNT,AEP,WEC",144
427,"XEL,NEE,LNT,CMS,ED",144
428,"XEL,LNT,AEP,D,CMS",144
429,"XEL,LNT,AEP,DUK,PCG",144
430,"XEL,LNT,AEE,ES,WEC",144
431,"XEL,LNT,SO,WEC,ED",144
432,"XEL,LNT,D,ES,WEC",144
433,"XEL,LNT,D,CMS,ES",144
434,"XEL,LNT,D,CMS,ED",144
435,"XEL,LNT,D,DUK,ES",144
436,"XEL,LNT,CMS,SO,ES",144
437,"XEL,LNT,CMS,SO,ED",144
438,"XEL,LNT,DUK,SO,WEC",144
439,"XEL,LNT,DUK,CMS,PPL",144
440,"XEL,LNT,DUK,PPL,ED",144
441,"XEL,LNT,PPL,ES,WEC",144
442,"XEL,PPL,ES,WEC,ED",144
443,"PNW,AEE,CMS,ES,ED",144
444,"PNW,XEL,AEP,AEE,DUK",144
445,"PNW,XEL,AEP,AEE,DTE",144
446,"PNW,XEL,AEP,D,WEC",144
447,"PNW,XEL,AEE,DUK,DTE",144
448,"PNW,XEL,CMS,PPL,WEC",144
449,"PNW,XEL,LNT,AEP,PPL",144
450,"PNW,XEL,LNT,AEE,DTE",144
451,"PNW,XEL,LNT,D,ED",144
452,"PNW,XEL,LNT,PPL,ED",144
453,"PNW,LNT,AEP,DUK,ES",144
454,"PNW,LNT,ES,DTE,ED",144
455,"PNW,LNT,AEE,CMS,DTE",144
456,"PNW,LNT,AEE,DUK,CMS",144
457,"PNW,LNT,D,CMS,WEC",144
458,"PNW,LNT,D,DUK,WEC",144
459,"PNW,LNT,D,WEC,ED",144
460,"PNW,LNT,CMS,ES,DTE",144
461,"PNW,LNT,DUK,CMS,ES",144
462,"PNW,LNT,DUK,DTE,WEC",144
463,"PNW,LNT,PPL,WEC,ED",144
464,"LNT,AEP,AEE,DUK,ED",144
465,"LNT,AEP,D,DUK,WEC",144
466,"LNT,AEP,CMS,PPL,WEC",144
467,"LNT,AEP,DUK,AWK,WEC",144
468,"LNT,AEP,DUK,ES,DTE",144
469,"LNT,AEE,CMS,ES,DTE",144
470,"LNT,AEE,CMS,DTE,ED",144
471,"LNT,AEE,DUK,CMS,ES",144
472,"LNT,CMS,PPL,ES,WEC",144
473,"LNT,DUK,CMS,SO,WEC",144
474,"D,DUK,CMS,WEC,ED",144
475,"AEE,CMS,ES,DTE,ED",144
476,"AEE,CMS,ES,DTE,WEC",144
477,"AEE,CMS,ES,WEC,ED",144
478,"XEL,AEP,CMS,ED",174
479,"XEL,AEP,DUK,ED",174
480,"XEL,AEP,WEC,ED",173
481,"XEL,CMS,WEC,ED",173
482,"XEL,LNT,CMS,WEC",173
483,"XEL,AEP,DUK,CMS",172
484,"XEL,CMS,DTE,ED",172
485,"XEL,DUK,CMS,ED",171
486,"XEL,DUK,WEC,ED",171
487,"PNW,XEL,LNT,WEC",171
488,"XEL,AEP,CMS,WEC",170
489,"XEL,CMS,ES,ED",170
490,"XEL,LNT,WEC,ED",170
491,"PNW,XEL,CMS,ED",170
492,"PNW,XEL,CMS,WEC",170
493,"XEL,DUK,CMS,DTE",169
494,"XEL,DUK,CMS,WEC",169
495,"XEL,LNT,AEP,WEC",169
496,"XEL,LNT,CMS,ED",169
497,"XEL,LNT,DUK,CMS",169
498,"PNW,XEL,AEP,ED",169
499,"PNW,XEL,WEC,ED",169
500,"XEL,AEP,DUK,WEC",168
501,"XEL,CMS,ES,WEC",168
502,"XEL,LNT,AEP,DUK",168
503,"XEL,LNT,DUK,WEC",168
504,"PNW,XEL,AEP,WEC",168
505,"XEL,ES,WEC,ED",167
506,"XEL,CMS,ES,DTE",167
507,"XEL,LNT,AEP,CMS",167
508,"XEL,LNT,AEP,ED",167
509,"XEL,LNT,DUK,ED",167
510,"PNW,XEL,CMS,ES",167
511,"PNW,XEL,LNT,AEP",167
512,"PNW,XEL,LNT,CMS",167
513,"LNT,AEP,DUK,WEC",167
514,"AEP,DUK,WEC,ED",166
515,"XEL,AEP,ES,ED",166
516,"XEL,AEP,CMS,DTE",166
517,"XEL,CMS,DTE,WEC",166
518,"XEL,DUK,CMS,ES",166
519,"XEL,LNT,ES,WEC",166
520,"XEL,LNT,CMS,ES",166
521,"PNW,CMS,WEC,ED",166
522,"PNW,XEL,AEP,CMS",166
523,"PNW,XEL,DUK,ED",166
524,"PNW,XEL,LNT,ED",166
525,"PNW,LNT,CMS,WEC",166
526,"PNW,LNT,WEC,ED",166
527,"CMS,ES,WEC,ED",166
528,"DUK,CMS,WEC,ED",166
529,"LNT,AEP,WEC,ED",166
530,"AEP,DUK,CMS,ED",165
531,"XEL,AEP,DUK,DTE",165
532,"XEL,AEP,DTE,ED",165
533,"PNW,XEL,AEP,DUK",165
534,"PNW,XEL,ES,ED",165
535,"PNW,XEL,CMS,DTE",165
536,"PNW,XEL,DUK,CMS",165
537,"PNW,XEL,LNT,DUK",165
538,"LNT,CMS,ES,WEC",165
539,"LNT,CMS,WEC,ED",165
540,"LNT,DUK,CMS,WEC",165
541,"AEP,CMS,WEC,ED",164
542,"XEL,AEP,DUK,ES",164
543,"XEL,AEE,CMS,DTE",164
544,"XEL,AEE,CMS,ED",164
545,"XEL,AEE,CMS,WEC",164
546,"XEL,AEE,DUK,CMS",164
547,"XEL,DUK,ES,ED",164
548,"XEL,DUK,ES,WEC",164
549,"XEL,DUK,DTE,ED",164
550,"XEL,DTE,WEC,ED",164
551,"XEL,LNT,ES,ED",164
552,"XEL,LNT,CMS,DTE",164
553,"PNW,CMS,ES,ED",164
554,"PNW,XEL,ES,WEC",164
555,"PNW,XEL,DUK,WEC",164
556,"CMS,ES,DTE,ED",164
557,"CMS,DTE,WEC,ED",164
558,"LNT,AEP,CMS,WEC",164
559,"AEP,DUK,CMS,WEC",163
560,"XEL,AEP,ES,WEC",163
561,"XEL,AEP,AEE,CMS",163
562,"XEL,AEP,CMS,ES",163
563,"PNW,ES,WEC,ED",163
564,"PNW,CMS,DTE,ED",163
565,"PNW,XEL,LNT,ES",163
566,"PNW,LNT,AEP,WEC",163
567,"DUK,CMS,DTE,ED",163
568,"LNT,AEP,DUK,ED",163
569,"LNT,CMS,DTE,WEC",163
570,"LNT,DUK,WEC,ED",163
571,"AEP,CMS,DTE,ED",162
572,"AEP,DUK,CMS,DTE",162
573,"XEL,ES,DTE,ED",162
574,"XEL,LNT,AEP,DTE",162
575,"XEL,LNT,DUK,ES",162
576,"XEL,LNT,DUK,DTE",162
577,"XEL,LNT,DTE,WEC",162
578,"PNW,AEP,WEC,ED",162
579,"PNW,CMS,ES,WEC",162
580,"PNW,XEL,AEE,CMS",162
581,"PNW,XEL,DTE,ED",162
582,"PNW,DUK,WEC,ED",162
583,"PNW,LNT,ES,WEC",162
584,"PNW,LNT,DUK,WEC",162
585,"CMS,ES,DTE,WEC",162
586,"DUK,ES,WEC,ED",162
587,"DUK,CMS,ES,ED",162
588,"DUK,CMS,ES,WEC",162
589,"DUK,CMS,DTE,WEC",162
590,"LNT,AEP,DUK,CMS",162
591,"LNT,CMS,ES,ED",162
592,"AEE,DUK,CMS,DTE",162
593,"AEP,DUK,ES,ED",161
594,"AEP,DUK,DTE,ED",161
595,"XEL,AEP,AEE,DUK",161
