,items,freq
118,"ESS,UDR,BXP",157
119,"ESS,SPG,REG",157
120,"ESS,EQR,BXP",157
121,"MAC,BXP,REG",157
122,"SLG,SPG,BXP",156
123,"SLG,PSA,BXP",156
124,"SLG,GGP,BXP",156
125,"SLG,FRT,REG",156
126,"AVB,ESS,MAA",156
127,"AVB,ESS,FRT",156
128,"AVB,EQR,AIV",156
129,"GGP,MAC,BXP",156
130,"SPG,MAA,UDR",156
131,"PSA,KIM,REG",156
132,"BXP,KIM,REG",156
133,"USB,MTB,STI",156
134,"USB,WFC,STI",156
135,"PNC,BBT,MTB",156
136,"ESS,BXP,REG",156
137,"ESS,UDR,REG",156
138,"ESS,MAA,REG",156
139,"ESS,KIM,REG",156
140,"ESS,FRT,KIM",156
141,"FRT,BXP,KIM",155
142,"SLG,ESS,UDR",155
143,"SLG,EXR,BXP",155
144,"SLG,VNO,SPG",155
145,"SLG,VNO,PSA",155
146,"SLG,VNO,FRT",155
147,"PLD,KIM,REG",155
148,"FITB,USB,WFC",155
149,"AVB,MAA,UDR",155
150,"AVB,EQR,MAC",155
151,"GGP,MAC,KIM",155
152,"SPG,GGP,BXP",155
153,"SPG,GGP,PLD",155
154,"PSA,SPG,BXP",155
155,"USB,MTB,WFC",155
156,"AMP,PFG,PRU",155
157,"VNO,BXP,KIM",155
158,"VNO,SPG,KIM",155
159,"VNO,GGP,MAC",155
160,"VNO,EXR,PSA",155
161,"HCP,HCN,VTR",155
162,"BBT,PBCT,STI",155
163,"ESS,MAC,REG",155
164,"ESS,MAA,AIV",155
165,"ESS,FRT,MAC",155
166,"ESS,VNO,SPG",155
167,"ESS,EQR,FRT",155
168,"TMK,TRV,CB",154
169,"SLG,BXP,REG",154
170,"SLG,MAC,BXP",154
171,"SLG,FRT,MAC",154
172,"SLG,EXR,FRT",154
173,"SLG,DRE,BXP",154
174,"KEY,HBAN,STI",154
175,"FITB,HBAN,STI",154
176,"AVB,SPG,UDR",154
177,"SPG,PLD,FRT",154
178,"SPG,GGP,KIM",154
179,"SPG,FRT,MAA",154
180,"PSA,BXP,REG",154
181,"PSA,SPG,FRT",154
182,"PSA,FRT,BXP",154
183,"EXR,KIM,REG",154
184,"VNO,MAC,BXP",154
185,"VNO,KIM,REG",154
186,"VNO,PSA,REG",154
187,"VNO,PSA,FRT",154
188,"VNO,FRT,KIM",154
189,"TRV,CB,ALL",154
190,"HBAN,MTB,PBCT",154
191,"PNC,KEY,STI",154
192,"PNC,MTB,PBCT",154
193,"PNC,HBAN,STI",154
194,"ESS,SPG,KIM",154
195,"ESS,VNO,FRT",154
196,"RJF,AMP,PFG",154
197,"SLG,ESS,SPG",153
198,"SLG,SPG,UDR",153
199,"SLG,SPG,GGP",153
200,"SLG,MAC,REG",153
201,"SLG,FRT,UDR",153
202,"SLG,FRT,KIM",153
203,"SLG,VNO,GGP",153
204,"EQR,MAA,BXP",153
205,"EQR,MAA,AIV",153
206,"PLD,FRT,REG",153
207,"FITB,KEY,STI",153
208,"FITB,KEY,HBAN",153
209,"FITB,USB,STI",153
210,"FITB,PNC,MTB",153
211,"FITB,PNC,STI",153
212,"AVB,SPG,FRT",153
213,"AVB,SPG,EQR",153
214,"AVB,EQR,FRT",153
215,"GGP,FRT,BXP",153
216,"SPG,GGP,REG",153
217,"PSA,SPG,REG",153
218,"PSA,MAC,REG",153
219,"AMP,PFG,BLK",153
220,"VNO,PSA,GGP",153
221,"MTB,STI,RF",153
222,"HBAN,STI,RF",153
223,"BBT,USB,MTB",153
224,"PNC,USB,MTB",153
225,"PNC,USB,WFC",153
226,"ESS,PSA,BXP",153
227,"MAA,UDR,AIV",153
228,"MAC,BXP,KIM",153
229,"FRT,MAA,UDR",152
230,"SLG,KIM,REG",152
231,"SLG,GGP,MAC",152
232,"SLG,GGP,FRT",152
233,"SLG,VNO,EXR",152
234,"EQR,FRT,UDR",152
235,"FITB,KEY,MTB",152
236,"FITB,MTB,WFC",152
237,"FITB,BBT,HBAN",152
238,"FITB,HBAN,CMA",152
239,"AVB,MAA,AIV",152
240,"GGP,KIM,REG",152
241,"SPG,BXP,REG",152
242,"SPG,BXP,KIM",152
243,"SPG,PLD,REG",152
244,"SPG,PLD,MAC",152
245,"SPG,MAC,BXP",152
246,"PSA,BXP,KIM",152
247,"PSA,SPG,KIM",152
248,"PSA,MAC,BXP",152
249,"EXR,PSA,BXP",152
250,"SWK,ROP,HON",152
251,"VNO,SPG,MAC",152
252,"VNO,MAC,KIM",152
253,"VNO,PSA,MAC",152
254,"VNO,EQR,BXP",152
255,"MTB,WFC,STI",152
256,"TRV,CB,RE",152
257,"TRV,CB,XL",152
258,"BBT,KEY,STI",152
259,"BBT,HBAN,MTB",152
260,"DRE,KIM,REG",152
261,"PNC,BBT,USB",152
262,"ESS,UDR,AIV",152
263,"ESS,SPG,MAC",152
264,"ESS,SPG,GGP",152
265,"ESS,MAC,BXP",152
266,"ESS,VNO,UDR",152
267,"MAA,KIM,REG",152
268,"DIS,FOXA,FOX",152
269,"TMK,HIG,PFG",151
270,"TMK,USB,WFC",151
271,"TMK,L,AIZ",151
272,"FRT,MAA,BXP",151
273,"SLG,BXP,KIM",151
274,"SLG,UDR,BXP",151
275,"SLG,SPG,REG",151
276,"SLG,MAA,BXP",151
277,"SLG,DRE,FRT",151
278,"SLG,EQR,BXP",151
279,"EQR,UDR,BXP",151
280,"EQR,FRT,BXP",151
281,"KEY,MTB,PBCT",151
282,"PLD,FRT,MAC",151
283,"FITB,PBCT,STI",151
284,"FITB,BBT,USB",151
285,"AVB,ESS,AIV",151
286,"SPG,UDR,REG",151
287,"PSA,GGP,BXP",151
288,"PSA,FRT,REG",151
289,"EXR,FRT,KIM",151
290,"USB,MMC,WFC",151
291,"AMP,USB,PFG",151
292,"VNO,BXP,REG",151
293,"VNO,PLD,BXP",151
294,"VNO,SPG,UDR",151
295,"VNO,MAC,REG",151
296,"VNO,MAA,BXP",151
297,"VNO,GGP,PLD",151
298,"VNO,FRT,MAC",151
299,"PNC,KEY,MTB",151
300,"PNC,KEY,HBAN",151
301,"PNC,STI,RF",151
302,"ESS,MAA,ARE",151
303,"ESS,FRT,AIV",151
304,"TROW,AMP,PFG",151
305,"TMK,HIG,L",150
306,"TMK,CB,XL",150
307,"TMK,UNM,PFG",150
308,"FRT,UDR,REG",150
309,"FRT,MAA,REG",150
310,"SLG,ESS,VNO",150
311,"SLG,PLD,BXP",150
312,"SLG,MAA,UDR",150
313,"SLG,DRE,PLD",150
314,"EQR,MAC,REG",150
315,"EQR,FRT,MAC",150
316,"PLD,MAC,KIM",150
317,"FITB,USB,MTB",150
318,"FITB,STI,CMA",150
319,"AVB,SLG,BXP",150
320,"AVB,SPG,BXP",150
321,"AVB,MAA,BXP",150
322,"AVB,EQR,KIM",150
323,"GGP,FRT,REG",150
324,"GGP,FRT,KIM",150
325,"GGP,EQR,MAC",150
326,"SPG,MAA,REG",150
327,"SPG,GGP,UDR",150
328,"SPG,EQR,UDR",150
329,"PSA,SPG,GGP",150
330,"PSA,MAA,BXP",150
331,"PSA,EQR,BXP",150
332,"EXR,SPG,FRT",150
333,"EXR,PSA,REG",150
334,"EXR,FRT,REG",150
335,"ROP,AME,HON",150
336,"AMP,USB,WFC",150
337,"AMP,PFG,STI",150
338,"HST,KIM,REG",150
339,"SWK,ROP,AME",150
340,"VNO,SPG,REG",150
341,"VNO,SPG,PLD",150
342,"VNO,PSA,PLD",150
343,"VNO,GGP,FRT",150
344,"VNO,FRT,REG",150
345,"VNO,EXR,BXP",150
346,"MTB,PBCT,WFC",150
347,"TRV,CB,CINF",150
348,"ZION,MTB,STI",150
349,"BBT,MTB,WFC",150
350,"BBT,WFC,STI",150
351,"DRE,PLD,MAC",150
352,"DRE,SPG,FRT",150
353,"DRE,GGP,PLD",150
354,"DRE,FRT,KIM",150
355,"PNC,PBCT,STI",150
356,"ESS,BXP,KIM",150
357,"ESS,SPG,AIV",150
358,"ESS,GGP,BXP",150
359,"ESS,ARE,UDR",150
360,"ESS,VNO,MAA",150
361,"ESS,VNO,PSA",150
362,"MAA,UDR,BXP",150
363,"MAA,UDR,REG",150
364,"MAA,ARE,UDR",150
365,"TMK,MTB,STI",149
366,"TMK,TROW,L",149
367,"TMK,CINF,AIZ",149
368,"FRT,UDR,BXP",149
369,"FRT,MAA,KIM",149
370,"SLG,ESS,REG",149
371,"SLG,ESS,MAA",149
372,"SLG,SPG,MAC",149
373,"SLG,SPG,KIM",149
374,"SLG,EXR,REG",149
375,"SLG,DRE,EXR",149
376,"SLG,VNO,MAC",149
377,"SLG,VNO,KIM",149
378,"SLG,EQR,UDR",149
379,"EQR,MAC,BXP",149
380,"EQR,FRT,MAA",149
381,"KEY,MTB,RF",149
382,"PLD,MAC,BXP",149
383,"PLD,FRT,BXP",149
384,"PLD,FRT,KIM",149
385,"FITB,STI,RF",149
386,"FITB,BBT,PBCT",149
387,"FITB,BBT,WFC",149
388,"FITB,HBAN,RF",149
389,"AVB,SPG,MAA",149
390,"AVB,GGP,EQR",149
391,"AVB,FRT,BXP",149
392,"AVB,VNO,BXP",149
393,"AVB,VNO,EQR",149
394,"GGP,PLD,BXP",149
395,"GGP,PLD,REG",149
396,"GGP,PLD,FRT",149
397,"SPG,PLD,KIM",149
398,"SPG,UDR,BXP",149
399,"SPG,UDR,KIM",149
400,"SPG,MAC,UDR",149
401,"SPG,MAA,BXP",149
402,"SPG,MAA,KIM",149
403,"SPG,GGP,MAA",149
404,"PSA,SPG,MAC",149
405,"PSA,MAC,KIM",149
406,"PSA,FRT,KIM",149
407,"EXR,FRT,BXP",149
408,"LNC,PRU,MET",149
409,"ROP,AME,CTAS",149
410,"AMP,MTB,STI",149
411,"AMP,PRU,MET",149
412,"AMP,USB,STI",149
413,"AMP,PFG,IVZ",149
414,"AMP,PFG,LNC",149
415,"AMP,PFG,NTRS",149
416,"AMP,PFG,STT",149
417,"VNO,PSA,MAA",149
418,"VNO,GGP,KIM",149
419,"IR,SWK,HON",149
420,"BBT,HBAN,STI",149
421,"DRE,PLD,REG",149
422,"DRE,PLD,KIM",149
423,"DRE,MAC,REG",149
424,"DRE,MAC,KIM",149
425,"ESS,PLD,FRT",149
426,"ESS,SPG,PLD",149
427,"ESS,SPG,EQR",149
428,"ESS,PSA,SPG",149
429,"ESS,GGP,FRT",149
430,"ESS,EQR,REG",149
431,"ESS,EQR,AIV",149
432,"MAC,MAA,REG",149
433,"TMK,MTB,PBCT",148
434,"TMK,HIG,AIZ",148
435,"TMK,CB,RE",148
436,"TMK,CB,AIZ",148
437,"TMK,TROW,AMP",148
438,"FRT,MAC,UDR",148
439,"SLG,PLD,FRT",148
440,"SLG,GGP,PLD",148
441,"SLG,EXR,UDR",148
442,"SLG,EXR,PSA",148
443,"SLG,DRE,VNO",148
444,"SLG,VNO,PLD",148
445,"SLG,VNO,UDR",148
446,"EQR,UDR,AIV",148
447,"EQR,MAC,UDR",148
448,"EQR,KIM,REG",148
449,"KEY,PBCT,STI",148
450,"PLD,BXP,REG",148
451,"FITB,MTB,CMA",148
452,"FITB,PNC,HBAN",148
453,"FITB,WFC,STI",148
454,"FITB,HBAN,PBCT",148
455,"AVB,SLG,EQR",148
456,"AVB,ESS,MAC",148
457,"AVB,UDR,BXP",148
458,"AVB,SPG,MAC",148
459,"AVB,SPG,KIM",148
460,"AVB,SPG,GGP",148
461,"AVB,MAC,BXP",148
462,"AVB,PSA,BXP",148
463,"AVB,FRT,UDR",148
464,"AVB,EQR,ARE",148
465,"GGP,BXP,REG",148
466,"SPG,MAA,AIV",148
467,"SPG,FRT,AIV",148
468,"SPG,EQR,FRT",148
469,"PSA,SPG,UDR",148
470,"HON,ITW,CTAS",148
471,"EXR,PSA,KIM",148
472,"PFG,LNC,MET",148
473,"USB,ITW,WFC",148
474,"USB,HBAN,MTB",148
475,"AMP,HIG,PFG",148
476,"SWK,HON,SNA",148
477,"VNO,PLD,MAC",148
478,"VNO,PSA,EQR",148
479,"ZION,STI,RF",148
480,"HBAN,MTB,RF",148
481,"HBAN,ZION,CMA",148
482,"HBAN,CMA,RF",148
483,"BBT,KEY,MTB",148
484,"BBT,STI,RF",148
485,"DRE,PLD,FRT",148
486,"DRE,SPG,PLD",148
487,"DRE,SPG,KIM",148
488,"DRE,GGP,MAC",148
489,"DRE,FRT,BXP",148
490,"DRE,VNO,BXP",148
491,"UDR,KIM,REG",148
492,"PNC,AMP,STI",148
493,"ESS,PLD,REG",148
494,"ESS,MAC,UDR",148
495,"ARE,KIM,REG",148
496,"MAA,BXP,REG",148
497,"MAA,KIM,AIV",148
498,"MAA,ARE,AIV",148
499,"MAC,HST,REG",148
500,"UNM,PFG,MET",148
501,"FISV,ADP,FIS",148
502,"FISV,ITW,CTAS",148
503,"UNP,AMP,PFG",148
504,"TMK,PX,AMP",147
505,"TMK,CB,CINF",147
506,"TMK,PNC,STI",147
507,"TMK,BBT,STI",147
508,"TMK,PFG,MET",147
509,"TMK,UNM,HIG",147
510,"TMK,L,ITW",147
511,"TMK,L,CINF",147
512,"TMK,AIZ,XL",147
513,"FRT,UDR,KIM",147
514,"FRT,MAC,MAA",147
515,"FRT,MAA,AIV",147
516,"FRT,KIM,AIV",147
517,"SLG,SPG,PLD",147
518,"SLG,MAC,KIM",147
519,"SLG,PSA,SPG",147
520,"SLG,FRT,MAA",147
521,"SLG,EXR,SPG",147
522,"SLG,EXR,KIM",147
523,"SLG,EXR,GGP",147
524,"SLG,VNO,REG",147
525,"EQR,MAC,MAA",147
526,"EQR,MAC,KIM",147
527,"EQR,FRT,REG",147
528,"EQR,FRT,KIM",147
529,"KEY,HBAN,CMA",147
530,"KEY,CMA,RF",147
531,"AON,USB,MMC",147
532,"FITB,USB,HBAN",147
533,"AVB,SLG,ESS",147
534,"AVB,ESS,VNO",147
535,"AVB,UDR,AIV",147
536,"AVB,PSA,EQR",147
537,"NSC,UNP,CSX",147
538,"KIM,AIV,REG",147
539,"GGP,BXP,KIM",147
540,"GGP,MAA,BXP",147
541,"GGP,EQR,BXP",147
542,"SPG,PLD,BXP",147
543,"PSA,FRT,MAC",147
544,"PFG,LNC,PRU",147
545,"USB,KEY,STI",147
546,"USB,HBAN,WFC",147
547,"USB,HBAN,STI",147
548,"TXN,ADI,MCHP",147
549,"AMP,PBCT,STI",147
550,"AMP,PFG,AXP",147
551,"AMP,PFG,BEN",147
552,"SWK,ROP,SNA",147
553,"ADP,ITW,CTAS",147
554,"CB,ALL,XL",147
555,"VNO,UDR,BXP",147
556,"VNO,SPG,MAA",147
557,"VNO,MAA,UDR",147
558,"VNO,PSA,AIV",147
559,"VNO,PSA,UDR",147
560,"VNO,EXR,KIM",147
561,"VNO,EQR,UDR",147
562,"IR,SWK,SNA",147
563,"MTB,ITW,STI",147
564,"HBAN,ZION,MTB",147
565,"HBAN,ZION,STI",147
566,"BBT,ZION,STI",147
567,"DRE,PLD,BXP",147
568,"DRE,SPG,GGP",147
569,"DRE,FRT,REG",147
570,"DRE,FRT,MAC",147
571,"PNC,MTB,NTRS",147
572,"PNC,USB,MMC",147
573,"PNC,USB,HBAN",147
574,"PNC,ZION,STI",147
575,"PNC,AMP,PFG",147
576,"ESS,BXP,AIV",147
577,"ESS,UDR,KIM",147
578,"ESS,MAC,MAA",147
579,"ESS,MAC,KIM",147
580,"ESS,MAA,KIM",147
581,"ESS,PSA,REG",147
582,"ESS,VNO,REG",147
583,"ESS,VNO,KIM",147
584,"ESS,VNO,EQR",147
585,"ESS,EQR,MAC",147
586,"MAC,UDR,REG",147
587,"GPC,HBAN,MTB",147
588,"UNM,PRU,MET",147
589,"TMK,ITW,AIZ",146
590,"TMK,CB,L",146
591,"TMK,ALL,AIZ",146
592,"TMK,PFG,BLK",146
593,"TMK,UNM,AIZ",146
594,"TMK,AMP,HIG",146
595,"TMK,AMP,USB",146
596,"TMK,AMP,NTRS",146
597,"TMK,AMP,L",146
598,"SLG,PLD,REG",146
599,"SLG,PLD,MAC",146
600,"SLG,UDR,REG",146
601,"SLG,PSA,FRT",146
602,"SLG,DRE,SPG",146
603,"SLG,DRE,KIM",146
604,"SLG,DRE,GGP",146
605,"SLG,EQR,FRT",146
606,"EQR,BXP,REG",146
607,"EQR,UDR,REG",146
608,"EQR,MAA,ARE",146
609,"IFF,USB,WFC",146
610,"FITB,PNC,BBT",146
611,"FITB,TMK,MTB",146
612,"FITB,HBAN,ZION",146
613,"FITB,HBAN,WFC",146
614,"AVB,SLG,UDR",146
615,"AVB,ESS,REG",146
616,"AVB,FRT,MAC",146
617,"AIG,TMK,HIG",146
618,"IVZ,PRU,MET",146
619,"GGP,PLD,KIM",146
620,"GGP,MAC,MAA",146
621,"SPG,MAC,MAA",146
622,"SPG,KIM,AIV",146
623,"SPG,EQR,MAA",146
624,"PSA,PLD,BXP",146
625,"PSA,SPG,MAA",146
626,"PSA,GGP,MAC",146
627,"EXR,SPG,KIM",146
628,"EXR,MAC,REG",146
629,"EXR,PSA,SPG",146
630,"EXR,PSA,FRT",146
631,"STI,CMA,RF",146
632,"USB,BK,WFC",146
633,"ITW,CTAS,APH",146
634,"SNA,ITW,CTAS",146
635,"ROP,ITW,CTAS",146
636,"ROP,HON,ITW",146
637,"ROP,HON,CTAS",146
638,"AMP,MTB,PBCT",146
639,"AMP,USB,MMC",146
640,"AMP,PFG,PBCT",146
641,"SWK,HON,ITW",146
642,"CB,RE,XL",146
643,"CB,CINF,RE",146
644,"MMM,ITW,CTAS",146
645,"VNO,PLD,KIM",146
646,"VNO,PLD,FRT",146
647,"VNO,PSA,ARE",146
648,"VNO,ARE,BXP",146
649,"VNO,FRT,UDR",146
650,"VNO,EXR,FRT",146
651,"HBAN,ZION,RF",146
652,"BBT,GS,STI",146
653,"BBT,AMP,STI",146
654,"DRE,BXP,KIM",146
655,"DRE,PLD,HST",146
656,"DRE,MAC,BXP",146
657,"DRE,VNO,PLD",146
658,"PNC,KEY,RF",146
659,"PNC,MTB,WFC",146
660,"PNC,STI,CMA",146
661,"PNC,BBT,HBAN",146
662,"PNC,HBAN,RF",146
663,"ESS,PLD,BXP",146
664,"ESS,PSA,FRT",146
665,"ESS,GGP,MAC",146
666,"ESS,ARE,BXP",146
667,"ESS,ARE,REG",146
668,"ESS,FRT,ARE",146
669,"RJF,AMP,IVZ",146
670,"RJF,AMP,STI",146
671,"MAA,BXP,AIV",146
672,"MAA,BXP,KIM",146
673,"MAC,MAA,BXP",146
674,"MAC,MAA,KIM",146
675,"GPC,MTB,STI",146
676,"TROW,AMP,MMC",146
677,"TROW,AMP,L",146
678,"FISV,ITW,FIS",146
679,"TMK,MMM,SNA",145
680,"TMK,HIG,XL",145
681,"TMK,BBT,MTB",145
682,"TMK,PFG,PRU",145
683,"TMK,TROW,HIG",145
684,"TMK,L,RE",145
685,"TMK,L,XL",145
686,"TMK,AMP,BLK",145
687,"TMK,AMP,PBCT",145
688,"TMK,AMP,STI",145
689,"TMK,AIZ,RE",145
690,"TMK,CINF,RE",145
691,"TMK,AFL,L",145
692,"SLG,ESS,EQR",145
693,"SLG,SPG,MAA",145
694,"SLG,PSA,REG",145
695,"SLG,GGP,REG",145
696,"SLG,ARE,BXP",145
697,"SLG,DRE,REG",145
698,"SLG,DRE,MAC",145
699,"SLG,VNO,ARE",145
700,"EQR,MAA,REG",145
701,"KEY,HBAN,PBCT",145
702,"AON,USB,WFC",145
703,"PLD,HST,REG",145
704,"FITB,PNC,USB",145
705,"FITB,BBT,CMA",145
706,"AVB,ESS,KIM",145
707,"AVB,ESS,ARE",145
708,"AVB,SPG,AIV",145
709,"AVB,MAC,KIM",145
710,"AVB,MAA,ARE",145
711,"AVB,GGP,BXP",145
712,"AVB,GGP,MAC",145
713,"AVB,FRT,MAA",145
714,"AVB,VNO,SPG",145
715,"AVB,EQR,REG",145
716,"GGP,PLD,HST",145
717,"GGP,EQR,MAA",145
718,"SPG,UDR,AIV",145
719,"SPG,EQR,BXP",145
720,"PSA,PLD,REG",145
721,"PSA,MAA,REG",145
722,"PSA,MAA,UDR",145
723,"EXR,BXP,REG",145
724,"EXR,BXP,KIM",145
725,"EXR,SPG,REG",145
726,"EXR,FRT,UDR",145
727,"USB,MMC,STI",145
728,"USB,PBCT,WFC",145
729,"USB,STT,WFC",145
730,"USB,HON,WFC",145
731,"ROP,AME,ITW",145
732,"AMP,KEY,STI",145
733,"AMP,IVZ,BLK",145
734,"AMP,PFG,MMC",145
735,"AMP,AMG,PFG",145
736,"SWK,ROP,CTAS",145
737,"CB,ALL,CINF",145
738,"MMM,SNA,ITW",145
739,"VNO,PLD,REG",145
740,"VNO,MAA,AIV",145
741,"VNO,EQR,MAA",145
742,"IR,SWK,ROP",145
743,"MTB,STI,CMA",145
744,"TRV,CB,L",145
745,"CL,PG,CHD",145
746,"ZION,STI,CMA",145
747,"HBAN,MTB,WFC",145
748,"HBAN,MTB,CMA",145
749,"BBT,PBCT,WFC",145
750,"DRE,SPG,MAC",145
751,"DRE,PSA,BXP",145
752,"DRE,GGP,BXP",145
753,"DRE,VNO,KIM",145
754,"DRE,VNO,PSA",145
755,"PNC,NTRS,STI",145
756,"PNC,WFC,STI",145
757,"PNC,BBT,PBCT",145
758,"PNC,PFG,STI",145
759,"PNC,AMP,USB",145
760,"PNC,HON,MTB",145
761,"ESS,PSA,UDR",145
762,"ESS,PSA,MAA",145
763,"ESS,GGP,MAA",145
764,"ESS,EXR,UDR",145
765,"ESS,EXR,FRT",145
766,"ESS,HCN,UDR",145
767,"ESS,DRE,FRT",145
768,"ESS,VNO,AIV",145
769,"MAA,UDR,KIM",145
770,"UNM,AMP,PFG",145
771,"TROW,RJF,AMP",145
772,"TROW,AMP,NTRS",145
773,"TROW,AMP,BEN",145
774,"TMK,MMM,ITW",144
775,"TMK,USB,STI",144
776,"TMK,USB,PFG",144
777,"TMK,CB,HIG",144
778,"TMK,CB,ALL",144
779,"TMK,PNC,MTB",144
780,"TMK,WFC,AIZ",144
781,"TMK,UNM,MET",144
782,"TMK,UNM,L",144
783,"TMK,TRV,ALL",144
784,"TMK,TRV,L",144
785,"TMK,TRV,RE",144
786,"TMK,AMP,AXP",144
787,"TMK,AFL,AIZ",144
788,"SLG,VNO,MAA",144
789,"EQR,BXP,KIM",144
790,"EQR,MAA,KIM",144
791,"EQR,ARE,UDR",144
792,"KEY,STI,CMA",144
793,"PLD,BXP,KIM",144
794,"FITB,KEY,RF",144
795,"FITB,KEY,CMA",144
796,"FITB,PBCT,WFC",144
797,"FITB,ZION,STI",144
798,"FITB,TMK,STI",144
799,"FITB,AMP,STI",144
800,"AVB,SLG,SPG",144
801,"AVB,SLG,FRT",144
802,"AVB,BXP,KIM",144
803,"AVB,PSA,SPG",144
804,"AVB,FRT,KIM",144
805,"AVB,VNO,PSA",144
806,"DHR,FISV,FIS",144
807,"DHR,USB,WFC",144
808,"GGP,MAC,HST",144
809,"GGP,FRT,MAA",144
810,"GGP,EQR,UDR",144
811,"SPG,PLD,UDR",144
812,"SPG,GGP,EQR",144
813,"SPG,EQR,MAC",144
814,"PSA,UDR,BXP",144
815,"PSA,SPG,PLD",144
816,"HON,MMM,ITW",144
817,"EXR,SPG,UDR",144
818,"EXR,SPG,GGP",144
819,"EXR,MAC,KIM",144
820,"EXR,MAA,UDR",144
821,"EXR,GGP,BXP",144
822,"EXR,GGP,FRT",144
823,"EXR,FRT,MAC",144
824,"USB,ITW,STI",144
825,"USB,MMC,ITW",144
826,"USB,NTRS,WFC",144
827,"HIG,PFG,MET",144
