,items,freq
52,"AVB,ESS,MAA,UDR",146
53,"AVB,ESS,FRT,BXP",146
54,"AVB,ESS,FRT,REG",146
55,"AVB,ESS,EQR,FRT",146
56,"AVB,EQR,KIM,REG",146
57,"BBT,USB,WFC,STI",146
58,"PNC,BBT,USB,WFC",146
59,"ESS,EQR,UDR,REG",146
60,"EQR,KIM,AIV,REG",145
61,"SLG,ESS,BXP,REG",145
62,"SLG,FRT,BXP,REG",145
63,"SLG,EQR,KIM,REG",145
64,"AVB,MAA,UDR,AIV",145
65,"AVB,SLG,ESS,AIV",145
66,"AVB,SLG,BXP,KIM",145
67,"AVB,ESS,BXP,KIM",145
68,"AVB,ESS,UDR,BXP",145
69,"AVB,EQR,UDR,BXP",145
70,"AVB,UDR,AIV,REG",145
71,"BBT,KEY,HBAN,STI",145
72,"PNC,HBAN,WFC,STI",145
73,"PNC,USB,JPM,WFC",145
74,"SLG,ESS,EQR,KIM",144
75,"SLG,ESS,EQR,BXP",144
76,"SLG,ESS,EQR,REG",144
77,"SLG,ESS,EQR,AIV",144
78,"FITB,BBT,HBAN,STI",144
79,"AVB,SLG,ESS,FRT",144
80,"AVB,SLG,FRT,REG",144
81,"AVB,ESS,FRT,AIV",144
82,"AVB,FRT,BXP,REG",144
83,"AVB,EQR,MAA,AIV",144
84,"AVB,EQR,FRT,REG",144
85,"AVB,EQR,FRT,AIV",144
86,"AVB,EQR,FRT,UDR",144
87,"AVB,UDR,KIM,REG",144
88,"AVB,UDR,KIM,AIV",144
89,"VNO,BXP,KIM,REG",144
90,"TRV,CB,MMC,CINF",144
91,"BBT,HBAN,WFC,STI",144
92,"BBT,USB,HBAN,STI",144
93,"PNC,BBT,USB,HBAN",144
94,"PNC,JPM,WFC,STI",144
95,"ESS,MAA,UDR,AIV",144
96,"ESS,FRT,KIM,REG",144
97,"ESS,FRT,BXP,REG",144
98,"ESS,EQR,KIM,REG",144
99,"ESS,EQR,KIM,AIV",144
100,"EQR,UDR,KIM,AIV",143
101,"EQR,UDR,AIV,REG",143
102,"SLG,VNO,BXP,KIM",143
103,"SLG,ESS,VNO,BXP",143
104,"SLG,FRT,BXP,KIM",143
105,"FITB,PNC,HBAN,STI",143
106,"FITB,PNC,BBT,STI",143
107,"FITB,BBT,USB,KEY",143
108,"FITB,KEY,HBAN,STI",143
109,"AVB,SLG,VNO,REG",143
110,"AVB,SLG,EQR,BXP",143
111,"AVB,SLG,EQR,REG",143
112,"AVB,ESS,EQR,MAA",143
113,"AVB,FRT,UDR,REG",143
114,"AVB,EQR,UDR,KIM",143
115,"USB,BAC,JPM,C",143
116,"USB,JPM,C,WFC",143
117,"USB,JPM,WFC,STI",143
118,"TRV,CB,CINF,BRK.B",143
119,"TRV,CB,CINF,RE",143
120,"BBT,KEY,WFC,STI",143
121,"PNC,BBT,KEY,STI",143
122,"PNC,USB,HBAN,WFC",143
123,"ESS,KIM,AIV,REG",143
124,"ESS,EQR,BXP,REG",143
125,"ESS,EQR,AIV,REG",143
126,"ESS,EQR,UDR,BXP",143
127,"ESS,UDR,AIV,REG",143
128,"AVB,ESS,AIV",178
129,"AVB,EQR,AIV",176
130,"EQR,UDR,AIV",175
131,"AVB,ESS,EQR",175
132,"AVB,ESS,UDR",175
133,"SLG,KIM,REG",174
134,"ESS,EQR,AIV",174
135,"ESS,EQR,UDR",173
136,"AVB,EQR,UDR",172
137,"AVB,UDR,AIV",172
138,"ESS,UDR,AIV",172
139,"FRT,KIM,REG",171
140,"BXP,KIM,REG",171
141,"TRV,CB,CINF",171
142,"AVB,KIM,REG",170
143,"AVB,ESS,BXP",170
144,"PNC,USB,STI",170
145,"PNC,WFC,STI",170
146,"AVB,SLG,ESS",169
147,"PNC,HBAN,STI",168
148,"PNC,USB,WFC",168
149,"FRT,BXP,REG",167
150,"SLG,VNO,REG",167
151,"SLG,ESS,BXP",167
152,"SLG,BXP,REG",167
153,"AVB,ESS,KIM",167
154,"AVB,ESS,REG",167
155,"ESS,KIM,REG",167
156,"SLG,VNO,BXP",166
157,"FITB,BBT,KEY",166
158,"AVB,ESS,MAA",166
159,"USB,JPM,WFC",166
160,"BBT,USB,WFC",166
161,"BBT,WFC,STI",166
162,"PNC,BBT,STI",166
163,"FITB,BBT,HBAN",165
164,"AVB,KIM,AIV",165
165,"AVB,ESS,FRT",165
166,"VNO,KIM,REG",165
167,"BBT,HBAN,STI",165
168,"BBT,KEY,STI",165
169,"TMK,MMC,CINF",164
170,"EQR,KIM,REG",164
171,"SLG,ESS,EQR",164
172,"SLG,BXP,KIM",164
173,"AVB,FRT,REG",164
174,"BAC,JPM,C",164
175,"BK,NTRS,WFC",164
176,"TRV,MMC,CINF",164
177,"BBT,USB,STI",164
178,"PNC,USB,HBAN",164
179,"PNC,KEY,STI",164
180,"ESS,EQR,BXP",164
181,"TMK,MMC,BRK.B",163
182,"SLG,ESS,KIM",163
183,"SLG,ESS,REG",163
184,"FITB,BBT,STI",163
185,"FITB,KEY,HBAN",163
186,"AVB,MAA,AIV",163
187,"AVB,SLG,BXP",163
188,"AVB,SLG,REG",163
189,"AVB,EQR,REG",163
190,"AVB,BXP,REG",163
191,"KIM,AIV,REG",163
192,"USB,JPM,C",163
193,"USB,WFC,STI",163
194,"AMP,JPM,WFC",163
195,"TRV,HIG,CINF",163
196,"BBT,KEY,HBAN",163
197,"PNC,BBT,USB",163
198,"PNC,BBT,WFC",163
199,"ESS,BXP,REG",163
200,"SLG,ESS,VNO",162
201,"SLG,ESS,UDR",162
202,"SLG,FRT,REG",162
203,"KEY,HBAN,STI",162
204,"FITB,HBAN,STI",162
205,"AVB,SLG,KIM",162
206,"AVB,SLG,EQR",162
207,"AVB,FRT,BXP",162
208,"AVB,EQR,BXP",162
209,"AVB,AIV,REG",162
210,"BK,STT,NTRS",162
211,"USB,BK,NTRS",162
212,"CB,MMC,CINF",162
213,"TRV,CINF,RE",162
214,"PNC,USB,JPM",162
215,"ESS,MAA,AIV",162
216,"ESS,BXP,KIM",162
217,"FRT,BXP,KIM",161
218,"TMK,CB,MMC",161
219,"TMK,AFL,MMC",161
220,"EQR,KIM,AIV",161
221,"EQR,UDR,REG",161
222,"SLG,VNO,KIM",161
223,"SLG,FRT,BXP",161
224,"FITB,BBT,WFC",161
225,"AVB,BXP,KIM",161
226,"AVB,BXP,AIV",161
227,"AVB,UDR,REG",161
228,"LNC,PRU,MET",161
229,"USB,HBAN,STI",161
230,"USB,JPM,STI",161
231,"CB,CINF,RE",161
232,"VNO,BXP,REG",161
233,"TRV,CB,RE",161
234,"TRV,CB,MMC",161
235,"JPM,C,WFC",161
236,"JPM,WFC,STI",161
237,"BBT,HBAN,WFC",161
238,"BBT,USB,HBAN",161
239,"UDR,KIM,REG",161
240,"PNC,HBAN,WFC",161
241,"ESS,KIM,AIV",161
242,"ESS,FRT,BXP",161
243,"ESS,EQR,REG",161
244,"ESS,BXP,AIV",161
245,"TMK,CB,CINF",160
246,"EQR,AIV,REG",160
247,"SLG,EQR,REG",160
248,"SLG,EQR,UDR",160
249,"AON,MMC,BRK.B",160
250,"FITB,PNC,STI",160
251,"FITB,BBT,USB",160
252,"FITB,KEY,STI",160
253,"AVB,FRT,UDR",160
254,"AVB,EQR,KIM",160
255,"AVB,EQR,FRT",160
256,"USB,BAC,C",160
257,"USB,NTRS,WFC",160
258,"MMC,CINF,BRK.B",160
259,"TRV,AFL,CINF",160
260,"HBAN,WFC,STI",160
261,"BBT,USB,JPM",160
262,"BBT,USB,KEY",160
263,"BBT,JPM,WFC",160
264,"PNC,BBT,HBAN",160
265,"PNC,JPM,STI",160
266,"PNC,JPM,WFC",160
267,"ESS,MAA,UDR",160
268,"ESS,UDR,BXP",160
269,"ESS,UDR,REG",160
270,"GS,JPM,MS",160
271,"SLG,ESS,AIV",159
272,"SLG,EQR,BXP",159
273,"PLD,KIM,REG",159
274,"FITB,PNC,HBAN",159
275,"AVB,MAA,UDR",159
276,"AVB,SLG,AIV",159
277,"AVB,SLG,UDR",159
278,"AVB,FRT,KIM",159
279,"BAC,C,MET",159
280,"PSA,KIM,REG",159
281,"AMP,BK,NTRS",159
282,"AMP,NTRS,WFC",159
283,"MMM,MMC,BRK.B",159
284,"CB,MMC,BRK.B",159
285,"CB,AFL,CINF",159
286,"VNO,FRT,REG",159
287,"TRV,CINF,BRK.B",159
288,"ARE,KIM,REG",159
289,"PNC,PBCT,STI",159
290,"PNC,USB,NTRS",159
291,"ESS,FRT,REG",159
292,"ESS,EQR,KIM",159
293,"RJF,BK,NTRS",159
294,"RJF,PRU,MET",159
295,"UNM,PRU,MET",159
296,"TROW,AMP,WFC",159
297,"TROW,MMC,BRK.B",159
298,"TMK,AFL,CINF",158
299,"EQR,FRT,REG",158
300,"EQR,FRT,UDR",158
301,"EQR,BXP,REG",158
302,"EQR,BXP,AIV",158
303,"EQR,UDR,BXP",158
304,"SLG,VNO,EQR",158
305,"SLG,EQR,AIV",158
306,"FITB,BBT,RF",158
307,"FITB,USB,HBAN",158
308,"FITB,KEY,RF",158
309,"AVB,SLG,VNO",158
310,"AVB,ESS,VNO",158
311,"AVB,ESS,ARE",158
312,"AVB,FRT,AIV",158
313,"AVB,UDR,KIM",158
314,"AVB,UDR,BXP",158
315,"AIG,TMK,MMC",158
316,"SPG,KIM,REG",158
317,"SPG,FRT,BXP",158
318,"BK,C,NTRS",158
319,"BK,JPM,WFC",158
320,"USB,BK,WFC",158
321,"USB,HBAN,WFC",158
322,"USB,C,WFC",158
323,"USB,WFC,BRK.B",158
324,"USB,KEY,STI",158
325,"AMP,JPM,C",158
326,"CB,CINF,BRK.B",158
327,"CB,HIG,CINF",158
328,"TRV,CB,BRK.B",158
329,"BBT,NTRS,WFC",158
330,"BBT,KEY,WFC",158
331,"PGR,TRV,CINF",158
332,"PNC,AMP,WFC",158
333,"PNC,NTRS,WFC",158
334,"PNC,NTRS,STI",158
335,"ESS,VNO,BXP",158
336,"ESS,FRT,UDR",158
337,"ESS,AIV,REG",158
338,"ESS,UDR,KIM",158
339,"MAA,UDR,AIV",158
340,"UNM,AMP,WFC",158
341,"UNM,PNC,STI",158
342,"UNM,PNC,WFC",158
343,"FRT,UDR,REG",157
344,"TMK,L,MMC",157
345,"TMK,MMM,MMC",157
346,"TMK,MMC,WFC",157
347,"SLG,FRT,KIM",157
348,"SLG,EQR,KIM",157
349,"AON,TMK,MMC",157
350,"KEY,WFC,STI",157
351,"FITB,HBAN,RF",157
352,"FITB,PNC,USB",157
353,"GGP,KIM,REG",157
354,"BK,HBAN,NTRS",157
355,"BK,JPM,C",157
356,"BK,PRU,NTRS",157
357,"USB,BK,JPM",157
358,"AMP,C,WFC",157
359,"AMP,USB,WFC",157
360,"MMM,MMC,CINF",157
361,"CB,MMM,MMC",157
362,"VNO,FRT,BXP",157
363,"TRV,MMC,BRK.B",157
364,"BBT,HBAN,MTB",157
365,"BBT,STI,RF",157
366,"BBT,KEY,RF",157
367,"UDR,KIM,AIV",157
368,"PNC,BBT,KEY",157
369,"PNC,USB,KEY",157
370,"PNC,KEY,HBAN",157
371,"ESS,EQR,FRT",157
372,"GS,JPM,C",157
373,"UNM,WFC,STI",157
374,"TMK,BK,NTRS",156
375,"TMK,MCO,MMC",156
376,"TMK,MMC,AJG",156
377,"TMK,TROW,MMC",156
378,"TMK,TRV,CINF",156
379,"TMK,CB,AFL",156
380,"EQR,FRT,BXP",156
381,"EQR,UDR,KIM",156
382,"SLG,VNO,FRT",156
383,"SLG,UDR,REG",156
384,"FITB,PNC,BBT",156
385,"FITB,USB,STI",156
386,"FITB,USB,KEY",156
387,"AVB,SLG,FRT",156
388,"PRU,C,MET",156
389,"AFL,MMC,BRK.B",156
390,"BK,JPM,NTRS",156
391,"BK,KEY,NTRS",156
392,"USB,BAC,JPM",156
393,"USB,HBAN,JPM",156
394,"USB,HBAN,NTRS",156
395,"HIG,MMC,CINF",156
396,"HIG,WFC,CINF",156
397,"HIG,AFL,CINF",156
398,"AMP,BK,WFC",156
399,"AMP,WFC,STI",156
400,"NTRS,WFC,STI",156
401,"VNO,EQR,UDR",156
402,"TRV,MMM,CINF",156
403,"TRV,ADP,CINF",156
404,"TRV,CB,JNJ",156
405,"TRV,CB,AFL",156
406,"BBT,BK,NTRS",156
407,"BBT,USB,NTRS",156
408,"BBT,JPM,STI",156
409,"DRE,KIM,REG",156
410,"UDR,AIV,REG",156
411,"PNC,BK,WFC",156
412,"PNC,BK,NTRS",156
413,"PNC,HBAN,NTRS",156
414,"PNC,MS,STI",156
415,"PNC,USB,PRU",156
416,"PNC,MTB,STI",156
417,"PNC,PRU,STI",156
418,"ESS,VNO,EQR",156
419,"UNM,USB,WFC",156
420,"UNM,WFC,MET",156
421,"TMK,FISV,ADP",155
422,"TMK,AMP,MMC",155
423,"TMK,AMP,WFC",155
424,"TMK,USB,MMC",155
425,"EQR,MAA,AIV",155
426,"SLG,VNO,UDR",155
427,"SLG,ESS,FRT",155
428,"SLG,ARE,KIM",155
429,"KEY,HBAN,NTRS",155
430,"KEY,STI,RF",155
431,"FITB,HBAN,WFC",155
432,"FITB,BBT,MTB",155
433,"FITB,USB,WFC",155
434,"FITB,STI,RF",155
435,"FITB,WFC,STI",155
436,"AVB,VNO,REG",155
437,"AVB,ESS,SPG",155
438,"PRU,WFC,MET",155
439,"BAC,C,WFC",155
440,"AFL,CINF,BRK.B",155
441,"AFL,MMC,CINF",155
442,"SPG,FRT,REG",155
443,"PSA,SPG,BXP",155
444,"PSA,BXP,REG",155
445,"BK,MS,NTRS",155
446,"BK,C,WFC",155
447,"USB,JPM,NTRS",155
448,"USB,PRU,WFC",155
449,"USB,MMC,BRK.B",155
450,"USB,NTRS,STI",155
451,"USB,KEY,HBAN",155
452,"AMP,USB,JPM",155
453,"AMP,PRU,MET",155
454,"CB,ALL,CINF",155
455,"CB,MMM,CINF",155
456,"VNO,EQR,REG",155
457,"VNO,EQR,AIV",155
458,"TRV,ALL,CINF",155
459,"TRV,CB,HIG",155
460,"TRV,CB,MMM",155
461,"HBAN,MTB,STI",155
462,"HBAN,STI,RF",155
463,"HBAN,NTRS,WFC",155
464,"HBAN,NTRS,STI",155
465,"BBT,BK,WFC",155
466,"BBT,AMP,WFC",155
467,"BBT,HBAN,NTRS",155
468,"BBT,HBAN,RF",155
469,"BBT,USB,C",155
470,"BBT,MTB,STI",155
471,"PNC,PBCT,WFC",155
472,"PNC,USB,PBCT",155
473,"PNC,USB,BK",155
474,"PNC,USB,BRK.B",155
475,"PNC,KEY,WFC",155
476,"ESS,VNO,REG",155
477,"ESS,VNO,UDR",155
478,"ESS,FRT,KIM",155
479,"RJF,GS,MS",155
480,"GS,MS,C",155
481,"TROW,WFC,BRK.B",155
482,"TROW,BLK,BRK.B",155
483,"TMK,FISV,MMC",154
484,"TMK,PNC,WFC",154
485,"TMK,USB,WFC",154
486,"TMK,HIG,CINF",154
487,"TMK,HIG,MMC",154
488,"TMK,MMC,NTRS",154
489,"TMK,UNM,WFC",154
490,"TMK,ADP,MMC",154
491,"TMK,TRV,MMC",154
492,"TMK,TRV,CB",154
493,"TMK,AFL,BRK.B",154
494,"EQR,FRT,AIV",154
495,"EQR,BXP,KIM",154
496,"SLG,KIM,AIV",154
497,"SLG,ARE,BXP",154
498,"SLG,UDR,BXP",154
499,"AON,MMC,CINF",154
500,"FITB,PNC,WFC",154
501,"FITB,PNC,KEY",154
502,"AVB,VNO,EQR",154
503,"AVB,VNO,BXP",154
504,"AVB,EQR,MAA",154
505,"PRU,MS,MET",154
506,"BAC,MS,C",154
507,"BAC,PRU,C",154
508,"BAC,PRU,MET",154
509,"AFL,CINF,RE",154
510,"SPG,BXP,REG",154
511,"EXR,KIM,REG",154
512,"EXR,BXP,REG",154
513,"BK,WFC,STI",154
514,"BK,NTRS,STI",154
515,"USB,BK,C",154
516,"USB,PRU,JPM",154
517,"AMP,BAC,C",154
518,"AMP,GS,MS",154
519,"AMP,HIG,WFC",154
520,"AMP,COF,WFC",154
521,"AMP,PFG,WFC",154
522,"MMC,WFC,BRK.B",154
523,"CB,AFL,BRK.B",154
524,"VNO,BXP,KIM",154
525,"TRV,MMM,MMC",154
526,"TRV,CB,ALL",154
527,"JPM,MS,C",154
528,"JPM,C,STI",154
529,"JPM,NTRS,WFC",154
530,"HBAN,JPM,STI",154
531,"BBT,C,WFC",154
532,"BBT,USB,PRU",154
533,"BBT,PRU,WFC",154
534,"BBT,NTRS,STI",154
535,"BBT,KEY,MTB",154
536,"BBT,KEY,NTRS",154
537,"DRE,EQR,AIV",154
538,"UDR,BXP,REG",154
539,"PNC,BK,STI",154
540,"PNC,HBAN,MTB",154
541,"PNC,PRU,WFC",154
542,"PNC,STI,RF",154
543,"PNC,WFC,BRK.B",154
544,"ESS,SPG,BXP",154
545,"ESS,EQR,MAA",154
546,"AMZN,GOOGL,GOOG",154
547,"GS,JPM,WFC",154
548,"UNM,PNC,USB",154
549,"TROW,AMP,BRK.B",154
550,"TROW,PNC,WFC",154
551,"FISV,TSS,ADP",153
552,"FISV,ADP,CINF",153
553,"FRT,UDR,BXP",153
554,"TMK,CINF,BRK.B",153
555,"TMK,PNC,USB",153
556,"TMK,BBT,WFC",153
557,"TMK,UNM,MMC",153
558,"TMK,UNM,AFL",153
559,"TMK,NTRS,WFC",153
560,"TMK,ADP,CINF",153
561,"SLG,SPG,BXP",153
562,"SLG,ESS,ARE",153
563,"SLG,ARE,REG",153
564,"SLG,DRE,VNO",153
565,"SLG,UDR,KIM",153
566,"SLG,UDR,AIV",153
567,"KEY,NTRS,STI",153
568,"AVB,VNO,AIV",153
569,"AVB,SPG,BXP",153
570,"AIG,MMC,CINF",153
571,"BAC,C,STI",153
572,"BAC,JPM,WFC",153
573,"BAC,KEY,C",153
574,"BAC,KEY,STI",153
575,"BXP,KIM,AIV",153
576,"PSA,FRT,BXP",153
577,"PSA,FRT,REG",153
578,"EXR,FRT,BXP",153
579,"LNC,PRU,MS",153
580,"BK,BAC,C",153
581,"USB,C,STI",153
582,"USB,KEY,WFC",153
583,"AMP,PRU,WFC",153
584,"AMP,WFC,BRK.B",153
585,"AMP,WFC,MET",153
586,"MMC,CINF,RE",153
587,"MMC,BRK.B,JNJ",153
588,"VNO,EQR,BXP",153
589,"C,WFC,STI",153
590,"TRV,CB,AJG",153
591,"JPM,MS,WFC",153
592,"JPM,C,MET",153
593,"CL,KMB,CHD",153
594,"HBAN,JPM,WFC",153
595,"BBT,USB,BK",153
596,"BBT,COF,WFC",153
597,"BBT,PRU,STI",153
598,"UDR,BXP,AIV",153
599,"PNC,HBAN,PBCT",153
600,"PNC,STI,MET",153
601,"ESS,VNO,AIV",153
602,"ESS,FRT,AIV",153
603,"ESS,ARE,BXP",153
604,"UNM,AMP,MET",153
605,"UNM,BBT,WFC",153
606,"TROW,AFL,BRK.B",153
607,"NLSN,MMC,BRK.B",152
608,"FRT,UDR,AIV",152
609,"TMK,CINF,RE",152
610,"TMK,ALL,MMC",152
611,"TMK,USB,NTRS",152
612,"TMK,RJF,MMC",152
613,"MKC,GIS,K",152
614,"EQR,MAA,UDR",152
615,"SLG,VNO,ARE",152
616,"SLG,PLD,KIM",152
617,"KEY,HBAN,MTB",152
618,"KEY,HBAN,WFC",152
619,"KEY,HBAN,RF",152
620,"KEY,JPM,STI",152
621,"FITB,BAC,KEY",152
622,"FITB,HBAN,MTB",152
623,"FITB,HBAN,NTRS",152
624,"FITB,BBT,PRU",152
625,"FITB,USB,JPM",152
626,"FITB,KEY,WFC",152
627,"COF,JPM,WFC",152
628,"AVB,VNO,UDR",152
629,"AVB,SPG,AIV",152
630,"AVB,ESS,PSA",152
631,"AVB,PSA,EQR",152
632,"PRU,JPM,WFC",152
633,"PRU,STI,MET",152
634,"PRU,WFC,STI",152
635,"PRU,NTRS,WFC",152
636,"AIG,HIG,CINF",152
637,"SPG,BXP,KIM",152
638,"PSA,SPG,FRT",152
639,"EXR,FRT,REG",152
640,"BK,STT,WFC",152
641,"BK,COF,WFC",152
642,"BK,COF,NTRS",152
643,"BK,PRU,WFC",152
644,"USB,C,NTRS",152
645,"USB,JPM,BRK.B",152
646,"USB,PRU,STI",152
647,"USB,PRU,NTRS",152
648,"USB,MMC,WFC",152
649,"USB,KEY,JPM",152
650,"USB,KEY,NTRS",152
651,"AMP,BK,JPM",152
652,"AMP,GS,JPM",152
653,"AMP,WFC,DFS",152
654,"AMP,PFG,JPM",152
655,"MMC,AJG,BRK.B",152
656,"STT,NTRS,WFC",152
657,"ADP,MMC,CINF",152
658,"MMM,ADP,CINF",152
659,"CB,CHD,CINF",152
660,"CB,AFL,RE",152
661,"CB,AFL,MMC",152
662,"VNO,UDR,REG",152
663,"TRV,WFC,CINF",152
664,"TRV,CB,CHD",152
665,"BBT,USB,BRK.B",152
666,"BBT,MTB,WFC",152
667,"BBT,JPM,C",152
668,"BBT,WFC,BRK.B",152
669,"DRE,VNO,REG",152
670,"DRE,FRT,REG",152
671,"L,MMC,BRK.B",152
672,"PGR,MMC,CINF",152
673,"PGR,TRV,CB",152
674,"PNC,AMP,STI",152
675,"PNC,GS,MS",152
676,"PNC,USB,C",152
677,"PNC,PRU,MET",152
678,"PNC,WFC,MET",152
679,"RJF,AMP,WFC",152
680,"RJF,AMP,NTRS",152
681,"RJF,LNC,PRU",152
682,"GS,MS,WFC",152
683,"UNM,BK,WFC",152
684,"UNM,USB,STI",152
685,"UNM,JPM,WFC",152
686,"UNM,STI,MET",152
687,"UNM,RJF,MET",152
688,"TROW,CINF,BRK.B",152
689,"TROW,AMP,BLK",152
690,"TROW,JPM,WFC",152
691,"FISV,ADP,ACN",151
692,"TMK,PGR,MMC",151
693,"TMK,AXP,MMC",151
694,"TMK,HIG,WFC",151
695,"TMK,UNM,AMP",151
696,"TMK,WFC,BRK.B",151
697,"TMK,TROW,BRK.B",151
698,"TMK,CB,RE",151
699,"TMK,CB,BRK.B",151
700,"EQR,FRT,KIM",151
701,"SLG,VNO,SPG",151
702,"SLG,VNO,PLD",151
703,"SLG,ESS,MAA",151
704,"SLG,PLD,REG",151
705,"SLG,EQR,FRT",151
706,"SLG,AIV,REG",151
707,"KEY,STI,CMA",151
708,"FITB,BBT,NTRS",151
709,"FITB,KEY,MTB",151
710,"FITB,KEY,NTRS",151
711,"COF,C,WFC",151
712,"COF,JPM,C",151
713,"AVB,MAA,REG",151
714,"AVB,SLG,ARE",151
715,"AVB,SPG,FRT",151
716,"AVB,ESS,PLD",151
717,"AVB,PLD,KIM",151
718,"AVB,ARE,KIM",151
719,"AVB,ARE,BXP",151
720,"AVB,ARE,AIV",151
721,"AVB,PSA,BXP",151
722,"PRU,JPM,MET",151
723,"PRU,NTRS,MET",151
724,"AIG,CB,CINF",151
725,"BAC,C,NTRS",151
726,"BAC,COF,C",151
727,"BAC,JPM,STI",151
728,"SPG,FRT,KIM",151
729,"BXP,AIV,REG",151
730,"PSA,EQR,AIV",151
731,"PSA,BXP,KIM",151
732,"BK,HBAN,WFC",151
733,"BK,LNC,PRU",151
734,"BK,PRU,MET",151
735,"PFG,JPM,WFC",151
736,"USB,BAC,STI",151
737,"USB,BAC,WFC",151
738,"USB,BAC,KEY",151
739,"USB,BK,HBAN",151
740,"USB,BK,STI",151
741,"USB,GS,JPM",151
742,"USB,JPM,MS",151
743,"USB,PRU,C",151
744,"USB,PRU,MET",151
745,"USB,WFC,DFS",151
746,"WFC,STI,MET",151
747,"HIG,BK,WFC",151
748,"HIG,BK,NTRS",151
749,"HIG,USB,WFC",151
750,"HIG,NTRS,WFC",151
751,"AMP,BK,C",151
752,"AMP,GS,WFC",151
753,"AMP,C,MET",151
754,"AMP,JPM,MS",151
755,"MMM,CINF,BRK.B",151
756,"MMM,MMC,UPS",151
757,"CB,BRK.B,JNJ",151
758,"CB,MMM,BRK.B",151
759,"CB,WFC,CINF",151
760,"VNO,SPG,BXP",151
761,"VNO,UDR,AIV",151
762,"PBCT,WFC,STI",151
763,"C,WFC,MET",151
764,"C,NTRS,WFC",151
765,"TRV,HIG,MMC",151
766,"TRV,CHD,CINF",151
767,"JPM,MS,STI",151
768,"JPM,WFC,MET",151
769,"JPM,WFC,DFS",151
770,"HBAN,PBCT,STI",151
771,"AXP,WFC,DFS",151
772,"BBT,HBAN,JPM",151
773,"BBT,C,STI",151
774,"BBT,PRU,MET",151
775,"PGR,CINF,RE",151
776,"PGR,MMC,BRK.B",151
777,"PGR,CB,CINF",151
778,"ARE,BXP,KIM",151
779,"ARE,BXP,REG",151
780,"PNC,ZION,STI",151
781,"PNC,BAC,STI",151
782,"PNC,HBAN,JPM",151
783,"PNC,MS,WFC",151
784,"PNC,C,STI",151
785,"PNC,C,WFC",151
786,"PNC,BBT,MTB",151
787,"PNC,USB,BAC",151
788,"PNC,WFC,DFS",151
789,"ESS,VNO,KIM",151
790,"ESS,ARE,KIM",151
791,"RJF,AMP,MET",151
792,"RJF,PRU,MS",151
793,"CHD,MMC,BRK.B",151
794,"UNM,BK,NTRS",151
795,"UNM,C,MET",151
796,"UNM,C,WFC",151
797,"UNM,BBT,STI",151
798,"UNM,LNC,PRU",151
799,"UNM,LNC,MET",151
800,"UNM,HIG,WFC",151
801,"UNM,PRU,WFC",151
802,"UNM,NTRS,WFC",151
803,"TROW,AMP,JPM",151
804,"TROW,MMC,CINF",151
805,"TROW,TRV,CINF",151
806,"TROW,CB,CINF",151
807,"TROW,CB,BRK.B",151
808,"FISV,ADP,MA",150
809,"FRT,AIV,REG",150
810,"FRT,UDR,KIM",150
811,"TMK,FISV,CINF",150
812,"TMK,FISV,TSS",150
813,"TMK,BK,MMC",150
