,items,freq
220,"USB,JPM,STI",152
221,"USB,ZION,MTB",152
222,"ZION,NTRS,STI",152
223,"JPM,MTB,STI",152
224,"JPM,ZION,STI",152
225,"HBAN,NTRS,STI",152
226,"HBAN,JPM,STI",152
227,"BBT,MTB,CMA",152
228,"BBT,MTB,RF",152
229,"PNC,KEY,HBAN",152
230,"PNC,KEY,MTB",152
231,"PNC,NTRS,STI",152
232,"PNC,CMA,CFG",152
233,"PNC,JPM,STI",152
234,"PNC,USB,JPM",152
235,"UNM,PNC,BBT",151
236,"KEY,STI,CFG",151
237,"KEY,PBCT,STI",151
238,"FITB,NTRS,STI",151
239,"FITB,PNC,KEY",151
240,"FITB,BAC,ZION",151
241,"FITB,CMA,RF",151
242,"FITB,CFG,RF",151
243,"FITB,USB,HBAN",151
244,"BAC,STI,CMA",151
245,"BAC,ZION,STI",151
246,"USB,HBAN,JPM",151
247,"USB,PBCT,STI",151
248,"ZION,MTB,CMA",151
249,"ZION,MTB,RF",151
250,"ZION,CMA,CFG",151
251,"HBAN,NTRS,CMA",151
252,"BBT,KEY,CMA",151
253,"BBT,KEY,PBCT",151
254,"BBT,KEY,ZION",151
255,"PNC,KEY,PBCT",151
256,"PNC,KEY,RF",151
257,"PNC,BAC,CMA",151
258,"PNC,USB,ZION",151
259,"RJF,HBAN,STI",151
260,"RJF,PNC,STI",151
261,"RJF,STI,CMA",151
262,"RJF,BBT,STI",151
263,"UNM,PNC,STI",150
264,"UNM,LNC,KEY",150
265,"UNM,USB,MTB",150
266,"UNM,USB,MET",150
267,"UNM,USB,JPM",150
268,"KEY,CMA,CFG",150
269,"FITB,PNC,BAC",150
270,"FITB,PNC,USB",150
271,"FITB,BAC,CMA",150
272,"FITB,BBT,CMA",150
273,"FITB,USB,ZION",150
274,"BAC,HBAN,STI",150
275,"AVB,ESS,EQR",150
276,"LNC,HBAN,ZION",150
277,"USB,JPM,WFC",150
278,"USB,ZION,PBCT",150
279,"HCP,HCN,VTR",150
280,"ZION,NTRS,CMA",150
281,"HBAN,CMA,RF",150
282,"HBAN,JPM,MTB",150
283,"BBT,JPM,STI",150
284,"BBT,JPM,MTB",150
285,"BBT,USB,ZION",150
286,"PNC,NTRS,CMA",150
287,"PNC,BAC,KEY",150
288,"PNC,JPM,MTB",150
289,"PNC,BBT,BAC",150
290,"UNM,PNC,USB",149
291,"UNM,PRU,MET",149
292,"UNM,LNC,STI",149
293,"UNM,LNC,CMA",149
294,"UNM,ZION,STI",149
295,"ALL,MMC,AJG",149
296,"KEY,HBAN,MTB",149
297,"KEY,HBAN,PBCT",149
298,"KEY,HBAN,RF",149
299,"KEY,ZION,PBCT",149
300,"FITB,PNC,PBCT",149
301,"FITB,BAC,HBAN",149
302,"FITB,RJF,HBAN",149
303,"FITB,UNM,STI",149
304,"FITB,ZION,CFG",149
305,"FITB,MS,STI",149
306,"CMA,CFG,RF",149
307,"LNC,PRU,MET",149
308,"USB,KEY,STI",149
309,"USB,BAC,JPM",149
310,"USB,JPM,NTRS",149
311,"MMC,CINF,AJG",149
312,"MTB,PBCT,CMA",149
313,"HBAN,MTB,NTRS",149
314,"HBAN,ZION,NTRS",149
315,"BBT,KEY,MTB",149
316,"PNC,LNC,STI",149
317,"PNC,LNC,ZION",149
318,"PNC,BAC,MTB",149
319,"PNC,BAC,PBCT",149
320,"PNC,BAC,ZION",149
321,"PNC,BBT,JPM",149
322,"RJF,MTB,STI",149
323,"RJF,BBT,PBCT",149
324,"UNM,BBT,USB",148
325,"KEY,NTRS,STI",148
326,"KEY,NTRS,CMA",148
327,"KEY,CMA,RF",148
328,"KEY,PBCT,CMA",148
329,"FITB,HBAN,JPM",148
330,"FITB,KEY,RF",148
331,"FITB,PRU,STI",148
332,"FITB,LNC,STI",148
333,"FITB,LNC,ZION",148
334,"FITB,JPM,ZION",148
335,"FITB,RJF,CMA",148
336,"FITB,BBT,KEY",148
337,"FITB,USB,PBCT",148
338,"BAC,HBAN,CMA",148
339,"BAC,KEY,STI",148
340,"BAC,KEY,CMA",148
341,"LNC,HBAN,STI",148
342,"LNC,ZION,CMA",148
343,"USB,HBAN,ZION",148
344,"USB,MTB,WFC",148
345,"USB,MTB,NTRS",148
346,"USB,MTB,MET",148
347,"USB,MTB,DFS",148
348,"USB,JPM,DFS",148
349,"USB,BK,JPM",148
350,"WLTW,MMC,AJG",148
351,"MTB,NTRS,STI",148
352,"MTB,STI,CFG",148
353,"HBAN,STI,CFG",148
354,"HBAN,PBCT,NTRS",148
355,"BBT,HBAN,JPM",148
356,"PNC,USB,HBAN",148
357,"PNC,USB,KEY",148
358,"INTC,GOOGL,GOOG",148
359,"FRT,KIM,REG",147
360,"UNM,PNC,MTB",147
361,"UNM,PNC,ZION",147
362,"UNM,LNC,HBAN",147
363,"UNM,USB,NTRS",147
364,"TMK,UNM,LNC",147
365,"TMK,USB,PBCT",147
366,"KEY,JPM,STI",147
367,"FITB,PNC,CFG",147
368,"FITB,MTB,PBCT",147
369,"FITB,RJF,BBT",147
370,"FITB,UNM,LNC",147
371,"BAC,HBAN,ZION",147
372,"BAC,ZION,CMA",147
373,"USB,LNC,MTB",147
374,"USB,JPM,C",147
375,"USB,JPM,ZION",147
376,"USB,PBCT,WFC",147
377,"USB,BK,NTRS",147
378,"ZION,PBCT,RF",147
379,"ZION,CFG,RF",147
380,"JPM,MTB,PBCT",147
381,"HBAN,JPM,ZION",147
382,"BBT,STI,CFG",147
383,"BBT,CMA,RF",147
384,"BBT,JPM,PBCT",147
385,"BBT,USB,KEY",147
386,"PNC,PRU,STI",147
387,"PNC,MTB,NTRS",147
388,"PNC,BAC,HBAN",147
389,"PNC,CFG,RF",147
390,"PNC,ZION,NTRS",147
391,"ESS,UDR,AIV",147
392,"RJF,HBAN,ZION",147
393,"RJF,PNC,BBT",147
394,"RJF,PBCT,STI",147
395,"RJF,ZION,CMA",147
396,"RJF,BBT,HBAN",147
397,"UTX,RTN,NOC",146
398,"UTX,NOC,GD",146
399,"UNM,LNC,PBCT",146
400,"UNM,BBT,STI",146
401,"UNM,BBT,LNC",146
402,"TMK,UNM,USB",146
403,"FITB,HBAN,NTRS",146
404,"FITB,NTRS,CMA",146
405,"FITB,MTB,CMA",146
406,"FITB,MTB,RF",146
407,"FITB,BAC,JPM",146
408,"FITB,RJF,BAC",146
409,"FITB,PBCT,CMA",146
410,"FITB,ZION,NTRS",146
411,"BAC,HBAN,MTB",146
412,"BAC,HBAN,PBCT",146
413,"BAC,MTB,STI",146
414,"LNC,HBAN,MTB",146
415,"LNC,STI,CMA",146
416,"USB,HBAN,NTRS",146
417,"USB,KEY,MTB",146
418,"USB,PRU,MTB",146
419,"USB,LNC,PRU",146
420,"USB,PBCT,NTRS",146
421,"JPM,STI,CMA",146
422,"HBAN,JPM,PBCT",146
423,"BBT,HBAN,NTRS",146
424,"BBT,KEY,RF",146
425,"BBT,NTRS,STI",146
426,"BBT,PBCT,RF",146
427,"BBT,USB,MET",146
428,"PNC,HBAN,NTRS",146
429,"PNC,STI,MET",146
430,"PNC,BAC,JPM",146
431,"PNC,JPM,ZION",146
432,"PNC,BBT,NTRS",146
433,"PNC,BBT,MET",146
434,"PNC,MS,STI",146
435,"RJF,HBAN,PBCT",146
436,"RJF,KEY,STI",146
437,"RJF,NTRS,CMA",146
438,"RJF,BBT,ZION",146
439,"UTX,LMT,NOC",145
440,"UNM,NTRS,CMA",145
441,"UNM,PNC,KEY",145
442,"UNM,PNC,CMA",145
443,"UNM,STI,CMA",145
444,"UNM,LNC,MTB",145
445,"UNM,LNC,BAC",145
446,"UNM,LNC,CFG",145
447,"UNM,USB,PBCT",145
448,"TMK,BBT,MTB",145
449,"TMK,BBT,USB",145
450,"KEY,HBAN,NTRS",145
451,"KEY,ZION,MTB",145
452,"PRU,ZION,STI",145
453,"FITB,C,STI",145
454,"FITB,BAC,KEY",145
455,"FITB,RJF,PNC",145
456,"FITB,UNM,ZION",145
457,"FITB,UNM,USB",145
458,"FITB,USB,KEY",145
459,"LMT,RTN,GD",145
460,"AFL,MMC,AJG",145
461,"LNC,KEY,STI",145
462,"LNC,KEY,ZION",145
463,"LNC,ZION,PBCT",145
464,"USB,KEY,JPM",145
465,"USB,NTRS,STI",145
466,"USB,STI,RF",145
467,"USB,LNC,PBCT",145
468,"USB,MTB,RF",145
469,"USB,BAC,MTB",145
470,"USB,JPM,MS",145
471,"NTRS,CMA,CFG",145
472,"PBCT,NTRS,CMA",145
473,"PBCT,STI,RF",145
474,"HBAN,PBCT,RF",145
475,"BBT,BAC,STI",145
476,"BBT,USB,WFC",145
477,"PNC,PRU,MTB",145
478,"PNC,LNC,KEY",145
479,"PNC,LNC,PRU",145
480,"PNC,LNC,MTB",145
481,"PNC,LNC,CMA",145
482,"PNC,JPM,PBCT",145
483,"PNC,PBCT,RF",145
484,"PNC,ZION,CFG",145
485,"PNC,BBT,LNC",145
486,"PNC,USB,NTRS",145
487,"PNC,USB,LNC",145
488,"PNC,USB,BAC",145
489,"RJF,HBAN,MTB",145
490,"RJF,HBAN,CMA",145
491,"RJF,NTRS,STI",145
492,"RJF,PNC,ZION",145
493,"RJF,ZION,PBCT",145
494,"RJF,BBT,MTB",145
495,"FRT,O,REG",144
496,"UNM,KEY,STI",144
497,"UNM,PNC,NTRS",144
498,"UNM,PNC,MET",144
499,"UNM,MTB,STI",144
500,"UNM,RJF,LNC",144
501,"UNM,ZION,CMA",144
502,"UNM,BBT,MTB",144
503,"UNM,BBT,PBCT",144
504,"UNM,USB,STI",144
505,"UNM,BK,LNC",144
506,"TMK,MTB,PBCT",144
507,"TMK,USB,JPM",144
508,"KEY,MTB,PBCT",144
509,"FITB,PNC,JPM",144
510,"FITB,STI,MET",144
511,"FITB,LNC,HBAN",144
512,"FITB,RJF,PRU",144
513,"FITB,RJF,PBCT",144
514,"FITB,BBT,JPM",144
515,"FITB,USB,BAC",144
516,"BAC,HBAN,JPM",144
517,"BAC,KEY,ZION",144
518,"BAC,CMA,CFG",144
519,"BAC,JPM,STI",144
520,"BAC,PBCT,STI",144
521,"BAC,PBCT,CMA",144
522,"BAC,ZION,PBCT",144
523,"LNC,HBAN,CMA",144
524,"LNC,HBAN,PBCT",144
525,"LNC,PRU,NTRS",144
526,"LNC,PRU,ZION",144
527,"LNC,MTB,STI",144
528,"USB,KEY,HBAN",144
529,"USB,KEY,PBCT",144
530,"USB,KEY,ZION",144
531,"USB,STI,CMA",144
532,"USB,PRU,MET",144
533,"USB,LNC,HBAN",144
534,"USB,LNC,MET",144
535,"USB,MTB,BRK.B",144
536,"USB,BAC,PBCT",144
537,"USB,JPM,MET",144
538,"USB,JPM,BRK.B",144
539,"USB,COF,MTB",144
540,"USB,PBCT,MET",144
541,"USB,BK,MTB",144
542,"PBCT,NTRS,STI",144
543,"PBCT,STI,CFG",144
544,"MTB,PBCT,NTRS",144
545,"ZION,C,STI",144
546,"ZION,MS,STI",144
547,"JPM,STI,CFG",144
548,"JPM,PBCT,STI",144
549,"JPM,ZION,MTB",144
550,"HBAN,JPM,NTRS",144
551,"TRV,MMC,AJG",144
552,"BBT,STI,MET",144
553,"BBT,BAC,HBAN",144
554,"BBT,BAC,PBCT",144
555,"BBT,JPM,ZION",144
556,"BBT,PBCT,NTRS",144
557,"BBT,MS,STI",144
558,"L,MMC,AJG",144
559,"PNC,HBAN,JPM",144
560,"PNC,KEY,NTRS",144
561,"PNC,KEY,CFG",144
562,"PNC,LNC,HBAN",144
563,"PNC,LNC,PBCT",144
564,"PNC,PBCT,NTRS",144
565,"PNC,BBT,CFG",144
566,"PNC,USB,MET",144
567,"PNC,USB,CMA",144
568,"PNC,USB,RF",144
569,"RJF,PNC,CMA",144
570,"RJF,BBT,CMA",144
571,"RJF,USB,JPM",144
572,"V,GOOGL,GOOG",144
573,"UNM,PNC,PBCT",143
574,"UNM,PNC,RF",143
575,"UNM,STI,RF",143
576,"UNM,LNC,RF",143
577,"UNM,PFG,LNC",143
578,"UNM,ZION,RF",143
579,"UNM,BBT,ZION",143
580,"UNM,USB,PRU",143
581,"TMK,PNC,MTB",143
582,"TMK,ALL,L",143
583,"TMK,USB,BK",143
584,"KEY,MTB,CMA",143
585,"KEY,ZION,NTRS",143
586,"SLG,VNO,BXP",143
587,"PRU,MTB,STI",143
588,"FITB,HBAN,CFG",143
589,"FITB,KEY,CFG",143
590,"FITB,PRU,ZION",143
591,"FITB,BAC,CFG",143
592,"FITB,JPM,MTB",143
593,"FITB,RJF,NTRS",143
594,"FITB,RJF,JPM",143
595,"FITB,UNM,PNC",143
596,"FITB,USB,NTRS",143
597,"FITB,USB,RF",143
598,"BAC,KEY,HBAN",143
599,"BAC,NTRS,CMA",143
600,"BAC,STI,CFG",143
601,"BAC,MTB,PBCT",143
602,"HON,NOC,GD",143
603,"LNC,HBAN,NTRS",143
604,"LNC,KEY,HBAN",143
605,"LNC,ZION,RF",143
606,"USB,LNC,ZION",143
607,"USB,MTB,CMA",143
608,"USB,BK,PBCT",143
609,"NTRS,STI,CFG",143
610,"CB,MMC,AJG",143
611,"ZION,PBCT,NTRS",143
612,"JPM,NTRS,STI",143
613,"JPM,ZION,PBCT",143
614,"HBAN,CMA,CFG",143
615,"BBT,NTRS,CMA",143
616,"BBT,MTB,NTRS",143
617,"BBT,MTB,MET",143
618,"BBT,MTB,BRK.B",143
619,"BBT,PBCT,WFC",143
620,"BBT,PBCT,MET",143
621,"BBT,USB,NTRS",143
622,"BBT,USB,RF",143
623,"GOOGL,AAPL,GOOG",143
624,"PNC,KEY,JPM",143
625,"PNC,C,STI",143
626,"PNC,MTB,MET",143
627,"PNC,BBT,MS",143
628,"PNC,USB,WFC",143
629,"PNC,USB,BK",143
630,"PNC,BK,STI",143
631,"ESS,MAA,UDR",143
632,"RJF,PNC,MTB",143
633,"RJF,PNC,PBCT",143
634,"RJF,MTB,PBCT",143
635,"RJF,BAC,STI",143
636,"RJF,JPM,STI",143
637,"RJF,USB,MTB",143
638,"GOOGL,GOOG",237
639,"FOXA,FOX",222
640,"DISCK,DISCA",218
641,"NWSA,NWS",211
642,"FITB,STI",202
643,"UNM,LNC",201
644,"FRT,REG",200
645,"ZION,STI",200
646,"MMC,AJG",198
647,"PNC,STI",198
648,"ESS,UDR",197
649,"WM,RSG",197
650,"USB,MTB",196
651,"HCN,VTR",196
652,"PNC,BBT",196
653,"MTB,STI",195
654,"USB,JPM",194
655,"HBAN,STI",194
656,"BBT,STI",194
657,"BBT,MTB",194
658,"BBT,PBCT",194
659,"PNC,MTB",194
660,"V,MA",194
661,"FITB,ZION",193
662,"STI,CMA",193
663,"HBAN,MTB",193
664,"STI,RF",192
665,"ZION,CMA",192
666,"NOC,GD",192
667,"RTN,NOC",192
668,"KEY,STI",191
669,"ZION,RF",191
670,"HBAN,ZION",191
671,"PNC,ZION",191
672,"EQR,UDR",190
673,"LMT,NOC",190
674,"AVB,UDR",190
675,"MTB,PBCT",190
676,"BBT,HBAN",190
677,"FITB,HBAN",189
678,"LNC,PRU",189
679,"HBAN,PBCT",189
680,"PNC,CMA",189
681,"PEP,KO",188
682,"AON,MMC",188
683,"STI,CFG",188
684,"USB,PBCT",188
685,"PNC,PBCT",188
686,"KEY,CMA",187
687,"FITB,RF",187
688,"CMA,CFG",187
689,"BBT,USB",187
690,"PNC,KEY",187
691,"AVB,EQR",186
692,"ZION,PBCT",186
693,"BBT,ZION",186
694,"PNC,RF",186
695,"UNM,MET",185
696,"TMK,USB",185
697,"LMT,GD",185
698,"HBAN,CMA",185
699,"HBAN,RF",185
700,"LOW,HD",185
701,"UNM,USB",184
702,"SLG,BXP",184
703,"FITB,PNC",184
704,"FITB,CMA",184
705,"AVB,ESS",184
706,"FDX,UPS",184
707,"PBCT,STI",184
708,"PNC,BAC",184
709,"PNC,USB",184
710,"SNPS,CDNS",184
711,"KEY,HBAN",183
712,"KEY,ZION",183
713,"FITB,BBT",183
714,"NTRS,CMA",183
715,"HCP,HCN",183
716,"CL,KMB",183
717,"BBT,CMA",183
718,"DRE,PLD",183
719,"PNC,HBAN",183
720,"AMZN,FB",183
721,"TMK,L",182
722,"AON,AJG",182
723,"PRU,MET",182
724,"FITB,BAC",182
725,"FITB,CFG",182
726,"FITB,USB",182
727,"BAC,JPM",182
728,"USB,WFC",182
729,"ZION,MTB",182
730,"BBT,RF",182
731,"PHM,DHI",181
732,"SLG,VNO",181
733,"FITB,KEY",181
734,"FITB,RJF",181
735,"CFG,RF",181
736,"BK,NTRS",181
737,"USB,STI",181
738,"PBCT,CMA",181
739,"HBAN,NTRS",181
740,"TRV,CB",181
741,"RJF,STI",181
742,"PX,APD",181
743,"GIS,K",180
744,"UNM,NTRS",180
745,"USB,HBAN",180
746,"USB,LNC",180
747,"USB,MET",180
748,"JPM,STI",180
749,"JPM,MTB",180
750,"BBT,KEY",180
751,"ESS,EQR",180
752,"GS,C",180
753,"UNM,PNC",179
754,"UNM,PRU",179
755,"BAC,CMA",179
756,"LNC,ZION",179
757,"USB,BK",179
758,"NTRS,STI",179
759,"LEN,DHI",179
760,"JPM,C",179
761,"JPM,MS",179
762,"KEY,RF",178
763,"COF,DFS",178
764,"PAYX,FISV",178
765,"FITB,JPM",178
766,"FBHS,MAS",178
767,"PFE,JNJ",178
768,"CMA,RF",178
769,"USB,NTRS",178
770,"USB,DFS",178
771,"HBAN,JPM",178
772,"AXP,BRK.B",178
773,"AXP,DFS",178
774,"L,CINF",178
775,"TMK,MTB",177
776,"TMK,ALL",177
777,"FITB,MTB",177
778,"LMT,RTN",177
779,"BAC,HBAN",177
780,"BAC,KEY",177
781,"BAC,STI",177
782,"DPS,PEP",177
783,"LNC,HBAN",177
784,"HIG,ALL",177
785,"MTB,CMA",177
786,"MTB,RF",177
787,"PGR,ALL",177
788,"PNC,LNC",177
789,"PNC,JPM",177
790,"ESS,AIV",177
791,"RJF,NTRS",177
792,"RJF,BAC",177
793,"KEY,PBCT",176
794,"PAYX,ADP",176
795,"FITB,PBCT",176
796,"LNC,MET",176
797,"PFG,MET",176
798,"KMB,CLX",176
799,"BBT,JPM",176
800,"PNC,NTRS",176
801,"PNC,CFG",176
802,"RJF,PRU",176
803,"RJF,CMA",176
804,"RJF,PBCT",176
805,"RJF,BBT",176
806,"UNM,BBT",175
807,"ALL,AJG",175
808,"ALL,BRK.B",175
809,"ALL,CINF",175
810,"ICE,CME",175
811,"TJX,ROST",175
812,"BAC,PBCT",175
813,"SYK,BDX",175
814,"AME,HON",175
815,"LNC,NTRS",175
816,"BK,STT",175
817,"USB,ZION",175
818,"CB,ALL",175
819,"WLTW,MMC",175
820,"JPM,PBCT",175
821,"RJF,ETFC",175
822,"UTX,NOC",174
823,"FRT,KIM",174
824,"ALL,L",174
825,"TMK,CINF",174
826,"TMK,UNM",174
827,"EQR,AIV",174
828,"TMO,PKI",174
829,"COF,MTB",174
830,"LMT,HRS",174
831,"BAC,WFC",174
832,"AFL,AJG",174
833,"CINF,AJG",174
834,"AME,ITW",174
835,"LNC,STI",174
836,"USB,KEY",174
837,"USB,PRU",174
838,"CDNS,ANSS",174
839,"WLTW,AJG",174
840,"ZION,NTRS",174
841,"JPM,NTRS",174
842,"TRV,CINF",174
843,"VZ,T",174
844,"UAA,UA",174
845,"RJF,HBAN",174
846,"RJF,JPM",174
847,"RJF,ZION",174
848,"GS,MS",174
849,"RTN,GD",174
850,"MAR,WYN",173
851,"UNM,STI",173
852,"UNM,ZION",173
853,"ALL,MMC",173
854,"FISV,VRSK",173
855,"TMK,BRK.B",173
856,"TMK,AFL",173
857,"KEY,NTRS",173
858,"KEY,CFG",173
859,"FITB,PRU",173
860,"FITB,MS",173
861,"BAC,ZION",173
862,"EXR,PSA",173
863,"LNC,KEY",173
864,"LNC,BAC",173
865,"LNC,CMA",173
866,"USB,BAC",173
867,"HIG,CINF",173
868,"AMP,PRU",173
869,"MMC,CINF",173
870,"IP,WRK",173
871,"CB,CINF",173
872,"PBCT,NTRS",173
873,"MS,C",173
874,"MS,STI",173
875,"JPM,BRK.B",173
