,items,freq
82,"XEL,AEP,DUK,CMS,WEC",133
83,"XEL,AEP,DUK,SO,DTE",133
84,"XEL,AEP,CMS,SO,ES",133
85,"XEL,AEP,SO,ES,DTE",133
86,"XEL,SO,ES,DTE,WEC",133
87,"XEL,SCG,AEE,ES,DTE",133
88,"XEL,SCG,DUK,DTE,WEC",133
89,"XEL,SCG,DUK,CMS,DTE",133
90,"XEL,SCG,AEP,DUK,SO",133
91,"XEL,SCG,AEP,ES,DTE",133
92,"XEL,SCG,PEG,AEE,ES",133
93,"XEL,SCG,PEG,CMS,ES",133
94,"SCG,DUK,CMS,SO,ES",133
95,"SCG,DUK,SO,ES,WEC",133
96,"SCG,SO,ES,DTE,WEC",133
97,"LNT,DUK,CMS,SO,ES",133
98,"LNT,AEP,DUK,SO,ES",133
99,"AEP,DUK,CMS,SO,ES",133
100,"XEL,AEE,DUK,CMS,SO",132
101,"XEL,AEE,CMS,SO,ES",132
102,"XEL,NEE,SCG,DUK,ES",132
103,"XEL,NEE,SCG,CMS,ES",132
104,"XEL,DUK,CMS,DTE,WEC",132
105,"XEL,DUK,CMS,ES,DTE",132
106,"XEL,DUK,SO,DTE,WEC",132
107,"XEL,LNT,AEE,DUK,CMS",132
108,"XEL,LNT,DUK,ES,DTE",132
109,"XEL,LNT,DUK,ES,WEC",132
110,"XEL,LNT,AEP,DUK,CMS",132
111,"XEL,LNT,AEP,CMS,ES",132
112,"XEL,LNT,PEG,CMS,ES",132
113,"XEL,LNT,CMS,ES,DTE",132
114,"XEL,LNT,SCG,DUK,SO",132
115,"XEL,LNT,SCG,ES,DTE",132
116,"XEL,LNT,SCG,ES,ED",132
117,"XEL,LNT,SCG,CMS,SO",132
118,"XEL,AEP,DUK,SO,WEC",132
119,"XEL,AEP,SO,ES,WEC",132
120,"XEL,CMS,SO,ES,DTE",132
121,"XEL,SCG,AEE,DUK,CMS",132
122,"XEL,SCG,AEE,CMS,WEC",132
123,"XEL,SCG,ES,WEC,ED",132
124,"XEL,SCG,AEP,DUK,CMS",132
125,"XEL,SCG,AEP,DUK,WEC",132
126,"XEL,SCG,AEP,CMS,WEC",132
127,"XEL,SCG,AEP,SO,DTE",132
128,"XEL,SCG,CMS,DTE,WEC",132
129,"XEL,SCG,CMS,SO,DTE",132
130,"SCG,AEE,DUK,CMS,ES",132
131,"SCG,AEE,DUK,SO,ES",132
132,"SCG,AEE,CMS,SO,ES",132
133,"LNT,SCG,CMS,SO,ES",132
134,"AEP,DUK,SO,ES,DTE",132
135,"PEG,AEP,DUK,SO,ES",131
136,"XEL,AEE,DUK,SO,ES",131
137,"XEL,AEE,CMS,ES,WEC",131
138,"XEL,LNT,AEE,DUK,ES",131
139,"XEL,LNT,DUK,CMS,DTE",131
140,"XEL,LNT,AEP,SO,ES",131
141,"XEL,LNT,SO,ES,WEC",131
142,"XEL,LNT,SCG,AEE,DUK",131
143,"XEL,LNT,SCG,DUK,WEC",131
144,"XEL,LNT,SCG,AEP,ES",131
145,"XEL,LNT,SCG,AEP,CMS",131
146,"XEL,LNT,SCG,PEG,CMS",131
147,"XEL,LNT,SCG,SO,WEC",131
148,"XEL,AEP,DUK,ES,WEC",131
149,"XEL,AEP,DUK,CMS,DTE",131
150,"XEL,AEP,CMS,ES,WEC",131
151,"XEL,PEG,AEP,DUK,CMS",131
152,"XEL,CMS,ES,DTE,WEC",131
153,"XEL,SCG,AEE,CMS,SO",131
154,"XEL,SCG,AEE,SO,WEC",131
155,"XEL,SCG,DUK,ES,ED",131
156,"XEL,SCG,NI,CMS,ES",131
157,"XEL,SCG,AEP,DUK,DTE",131
158,"XEL,SCG,AEP,SO,WEC",131
159,"XEL,SCG,PEG,AEE,CMS",131
160,"XEL,SCG,PEG,DUK,ES",131
161,"XEL,SCG,PEG,ES,WEC",131
162,"XEL,SCG,SO,ES,ED",131
163,"PNW,XEL,SCG,CMS,ES",131
164,"SCG,DUK,ES,DTE,WEC",131
165,"SCG,DUK,SO,DTE,WEC",131
166,"SCG,AEP,AEE,SO,ES",131
167,"SCG,AEP,DUK,ES,DTE",131
168,"SCG,AEP,DUK,CMS,ES",131
169,"LNT,SCG,AEE,DUK,ES",131
170,"LNT,SCG,DUK,SO,ES",131
171,"LNT,SCG,PEG,AEE,ES",131
172,"AEP,AEE,DUK,SO,ES",131
173,"AEP,DUK,SO,ES,WEC",131
174,"PEG,AEP,AEE,SO,ES",130
175,"XEL,AEE,DUK,CMS,DTE",130
176,"XEL,AEE,CMS,ES,DTE",130
177,"XEL,AEE,SO,ES,WEC",130
178,"XEL,NEE,LNT,SCG,ES",130
179,"XEL,NEE,SCG,ES,WEC",130
180,"XEL,NEE,SCG,SO,ES",130
181,"XEL,LNT,AEP,DUK,ES",130
182,"XEL,LNT,AEP,DUK,SO",130
183,"XEL,LNT,PEG,DUK,ES",130
184,"XEL,LNT,PEG,DUK,CMS",130
185,"XEL,LNT,SO,ES,DTE",130
186,"XEL,LNT,SCG,CMS,DTE",130
187,"XEL,AEP,DUK,DTE,WEC",130
188,"XEL,AEP,DUK,ES,DTE",130
189,"XEL,AEP,CMS,SO,DTE",130
190,"XEL,PEG,AEE,DUK,CMS",130
191,"XEL,PEG,AEE,CMS,ES",130
192,"XEL,PEG,DUK,CMS,ES",130
193,"XEL,PEG,DUK,CMS,WEC",130
194,"XEL,PEG,AEP,DUK,SO",130
195,"XEL,PEG,AEP,SO,ES",130
196,"XEL,CMS,SO,DTE,WEC",130
197,"XEL,SCG,AEE,DUK,WEC",130
198,"XEL,SCG,AEE,DUK,SO",130
199,"XEL,SCG,AEE,ES,ED",130
200,"XEL,SCG,NI,ES,WEC",130
201,"XEL,SCG,AEP,AEE,ES",130
202,"XEL,SCG,AEP,CMS,SO",130
203,"XEL,SCG,PEG,DUK,CMS",130
204,"XEL,SCG,PEG,CMS,WEC",130
205,"XEL,SCG,PEG,SO,ES",130
206,"PNW,XEL,LNT,CMS,ES",130
207,"PNW,XEL,SCG,DUK,ES",130
208,"SCG,AEE,DUK,ES,DTE",130
209,"SCG,AEE,SO,ES,DTE",130
210,"SCG,AEE,SO,ES,WEC",130
211,"SCG,DUK,CMS,ES,DTE",130
212,"SCG,DUK,CMS,ES,WEC",130
213,"SCG,AEP,DUK,ES,WEC",130
214,"SCG,AEP,DUK,SO,DTE",130
215,"SCG,AEP,CMS,SO,ES",130
216,"SCG,AEP,SO,DTE,WEC",130
217,"SCG,AEP,SO,ES,WEC",130
218,"DUK,CMS,SO,ES,WEC",130
219,"DUK,SO,ES,DTE,WEC",130
220,"LNT,AEE,DUK,CMS,ES",130
221,"LNT,AEP,DUK,CMS,ES",130
222,"LNT,AEP,CMS,SO,ES",130
223,"LNT,SCG,AEE,SO,ES",130
224,"AEP,SO,ES,DTE,WEC",130
225,"PEG,AEP,AEE,SO,ED",129
226,"XEL,SRE,LNT,SCG,ES",129
227,"XEL,SRE,SCG,CMS,ES",129
228,"XEL,AEE,DUK,ES,DTE",129
229,"XEL,AEE,DUK,ES,WEC",129
230,"XEL,AEE,DUK,CMS,WEC",129
231,"XEL,AEE,ES,DTE,WEC",129
232,"XEL,AEE,CMS,ES,ED",129
233,"XEL,NEE,DUK,CMS,ES",129
234,"XEL,NEE,LNT,CMS,ES",129
235,"XEL,DUK,CMS,ES,ED",129
236,"XEL,LNT,AEE,CMS,WEC",129
237,"XEL,LNT,AEE,SO,ES",129
238,"XEL,LNT,DUK,SO,WEC",129
239,"XEL,LNT,AEP,CMS,SO",129
240,"XEL,LNT,PEG,AEE,ES",129
241,"XEL,LNT,CMS,ES,ED",129
242,"XEL,LNT,CMS,SO,WEC",129
243,"XEL,LNT,SCG,AEE,WEC",129
244,"XEL,LNT,SCG,DUK,DTE",129
245,"XEL,LNT,SCG,AEP,DUK",129
246,"XEL,AEP,AEE,DUK,CMS",129
247,"XEL,AEP,AEE,DUK,SO",129
248,"XEL,AEP,AEE,SO,ES",129
249,"XEL,AEP,CMS,SO,WEC",129
250,"XEL,AEP,SO,DTE,WEC",129
251,"XEL,PEG,DUK,CMS,SO",129
252,"XEL,PEG,AEP,AEE,CMS",129
253,"XEL,PEG,AEP,DUK,DTE",129
254,"XEL,PEG,AEP,DUK,ES",129
255,"XEL,CMS,ES,WEC,ED",129
256,"XEL,SO,ES,WEC,ED",129
257,"XEL,SCG,AEE,DUK,DTE",129
258,"XEL,SCG,AEE,CMS,DTE",129
259,"XEL,SCG,NI,DUK,ES",129
260,"XEL,SCG,AEP,DTE,WEC",129
261,"XEL,SCG,CNP,CMS,ES",129
262,"XEL,SCG,PEG,ES,DTE",129
263,"XEL,SCG,PEG,AEP,ES",129
264,"XEL,SCG,CMS,PCG,ES",129
265,"PNW,XEL,DUK,CMS,WEC",129
266,"PNW,XEL,LNT,DUK,CMS",129
267,"PNW,XEL,LNT,SCG,ES",129
268,"PNW,XEL,SCG,DUK,CMS",129
269,"PNW,XEL,SCG,ES,WEC",129
270,"SCG,AEE,DUK,ES,WEC",129
271,"SCG,AEE,ES,DTE,WEC",129
272,"SCG,AEE,SO,DTE,WEC",129
273,"SCG,AEE,SO,ES,ED",129
274,"SCG,AEP,AEE,DUK,ES",129
275,"SCG,AEP,ES,DTE,WEC",129
276,"SCG,AEP,SO,ES,ED",129
277,"SCG,PEG,AEE,DUK,ES",129
278,"SCG,PEG,AEE,CMS,ES",129
279,"SCG,CMS,SO,ES,DTE",129
280,"SCG,CMS,SO,ES,WEC",129
281,"LNT,AEE,CMS,SO,ES",129
282,"LNT,AEP,DUK,CMS,SO",129
283,"LNT,SCG,AEP,CMS,ES",129
284,"LNT,SCG,AEP,SO,ES",129
285,"LNT,SCG,PEG,CMS,ES",129
286,"LNT,SCG,SO,ES,WEC",129
287,"AEE,DUK,CMS,SO,ES",129
288,"AEP,DUK,SO,DTE,WEC",129
289,"AEP,DUK,SO,ES,ED",129
290,"PEG,AEP,AEE,DUK,SO",128
291,"PEG,AEP,SO,ES,DTE",128
292,"PEG,AEP,SO,ES,ED",128
293,"XEL,SRE,LNT,CMS,ES",128
294,"XEL,SRE,SCG,ES,WEC",128
295,"XEL,AEE,DUK,SO,WEC",128
296,"XEL,AEE,ES,WEC,ED",128
297,"XEL,AEE,CMS,DTE,WEC",128
298,"XEL,AEE,CMS,SO,WEC",128
299,"XEL,AEE,SO,ES,DTE",128
300,"XEL,NEE,DUK,SO,ES",128
301,"XEL,NEE,SCG,AEE,ES",128
302,"XEL,LNT,AEE,CMS,DTE",128
303,"XEL,LNT,AEE,CMS,SO",128
304,"XEL,LNT,AEP,CMS,WEC",128
305,"XEL,LNT,PEG,AEE,CMS",128
306,"XEL,LNT,CMS,DTE,WEC",128
307,"XEL,LNT,SCG,AEE,SO",128
308,"XEL,LNT,SCG,AEP,SO",128
309,"XEL,LNT,SCG,CNP,ES",128
310,"XEL,LNT,SCG,PEG,AEE",128
311,"XEL,LNT,SCG,CMS,ED",128
312,"XEL,AEP,AEE,CMS,ES",128
313,"XEL,AEP,AEE,CMS,SO",128
314,"XEL,AEP,ES,DTE,WEC",128
315,"XEL,AEP,CMS,DTE,WEC",128
316,"XEL,AEP,CMS,ES,DTE",128
317,"XEL,PEG,AEE,DUK,ES",128
318,"XEL,PEG,AEE,SO,ES",128
319,"XEL,PEG,DUK,DTE,WEC",128
320,"XEL,PEG,DUK,CMS,DTE",128
321,"XEL,PEG,DUK,SO,ES",128
322,"XEL,PEG,AEP,AEE,SO",128
323,"XEL,PEG,AEP,CMS,ES",128
324,"XEL,PEG,AEP,CMS,WEC",128
325,"XEL,PEG,AEP,CMS,SO",128
326,"XEL,PEG,AEP,SO,DTE",128
327,"XEL,CMS,SO,ES,ED",128
328,"XEL,SCG,AEE,DTE,WEC",128
329,"XEL,SCG,AEE,SO,DTE",128
330,"XEL,SCG,DUK,PCG,ES",128
331,"XEL,SCG,AEP,AEE,CMS",128
332,"XEL,SCG,AEP,CMS,DTE",128
333,"XEL,SCG,CNP,DUK,ES",128
334,"XEL,SCG,CNP,ES,WEC",128
335,"XEL,SCG,PEG,AEE,WEC",128
336,"XEL,SCG,PEG,DUK,WEC",128
337,"XEL,SCG,PEG,ES,ED",128
338,"XEL,SCG,PEG,AEP,CMS",128
339,"XEL,SCG,PEG,SO,WEC",128
340,"XEL,SCG,CMS,WEC,ED",128
341,"XEL,SCG,SO,WEC,ED",128
342,"XEL,SCG,PCG,ES,WEC",128
343,"PNW,XEL,DUK,CMS,ES",128
344,"PNW,XEL,LNT,SCG,CMS",128
345,"PNW,XEL,CMS,ES,WEC",128
346,"PNW,XEL,SCG,DUK,WEC",128
347,"SCG,AEE,DUK,ES,ED",128
348,"SCG,AEE,CMS,ES,ED",128
349,"SCG,DUK,CMS,ES,ED",128
350,"SCG,DUK,CMS,SO,WEC",128
351,"SCG,DUK,SO,ES,ED",128
352,"SCG,AEP,AEE,ES,DTE",128
353,"SCG,AEP,DUK,CMS,SO",128
354,"SCG,AEP,DUK,SO,WEC",128
355,"SCG,PEG,AEE,ES,DTE",128
356,"SCG,PEG,AEE,ES,WEC",128
357,"SCG,PEG,AEE,SO,ES",128
358,"SCG,PEG,AEP,AEE,ES",128
359,"SCG,PEG,AEP,SO,ES",128
360,"SCG,CMS,SO,DTE,WEC",128
361,"SCG,SO,ES,WEC,ED",128
362,"DUK,CMS,SO,ES,DTE",128
363,"LNT,AEE,DUK,SO,ES",128
364,"LNT,DUK,CMS,ES,WEC",128
365,"LNT,DUK,SO,ES,DTE",128
366,"LNT,DUK,SO,ES,WEC",128
367,"LNT,SCG,AEE,DUK,CMS",128
368,"LNT,SCG,AEE,ES,WEC",128
369,"LNT,SCG,AEE,CMS,SO",128
370,"LNT,SCG,DUK,ES,DTE",128
371,"LNT,SCG,DUK,ES,WEC",128
372,"LNT,SCG,DUK,CMS,SO",128
373,"LNT,SCG,AEP,DUK,ES",128
374,"LNT,SCG,CMS,ES,DTE",128
375,"LNT,SCG,CMS,ES,ED",128
376,"LNT,SCG,CMS,ES,WEC",128
377,"LNT,SCG,SO,ES,DTE",128
378,"AEP,AEE,SO,ES,ED",128
379,"PEG,AEP,AEE,SO,WEC",127
380,"PEG,AEP,DUK,CMS,SO",127
381,"PEG,AEP,DUK,SO,DTE",127
382,"PEG,AEP,SO,DTE,WEC",127
383,"PEG,AEP,SO,ES,WEC",127
384,"XEL,SRE,LNT,SCG,CMS",127
385,"XEL,SRE,SCG,DUK,ES",127
386,"XEL,AEE,DUK,DTE,WEC",127
387,"XEL,AEE,DUK,CMS,ED",127
388,"XEL,AEE,DUK,SO,DTE",127
389,"XEL,AEE,CMS,WEC,ED",127
390,"XEL,AEE,CMS,SO,DTE",127
391,"XEL,AEE,SO,ES,ED",127
392,"XEL,NEE,AEE,CMS,ES",127
393,"XEL,NEE,DUK,CMS,SO",127
394,"XEL,NEE,LNT,SCG,CMS",127
395,"XEL,NEE,CMS,SO,ES",127
396,"XEL,NEE,SCG,AEP,ES",127
397,"XEL,DUK,ES,WEC,ED",127
398,"XEL,DUK,CMS,WEC,ED",127
399,"XEL,DUK,SO,ES,ED",127
400,"XEL,LNT,AEE,ES,DTE",127
401,"XEL,LNT,AEE,ES,WEC",127
402,"XEL,LNT,DUK,SO,DTE",127
403,"XEL,LNT,ES,DTE,WEC",127
404,"XEL,LNT,AEP,AEE,CMS",127
405,"XEL,LNT,AEP,DUK,DTE",127
406,"XEL,LNT,AEP,CMS,DTE",127
407,"XEL,LNT,CNP,CMS,ES",127
408,"XEL,LNT,PEG,CMS,WEC",127
409,"XEL,LNT,PEG,SO,ES",127
410,"XEL,LNT,CMS,SO,DTE",127
411,"XEL,LNT,SCG,NI,ES",127
412,"XEL,LNT,SCG,PEG,DUK",127
413,"XEL,LNT,SCG,SO,DTE",127
414,"XEL,AEP,AEE,CMS,WEC",127
415,"XEL,AEP,SO,ES,ED",127
416,"XEL,PEG,AEE,CMS,WEC",127
417,"XEL,PEG,AEE,CMS,SO",127
418,"XEL,PEG,DUK,ES,DTE",127
419,"XEL,PEG,DUK,ES,WEC",127
420,"XEL,PEG,DUK,SO,DTE",127
421,"XEL,PEG,AEP,AEE,ES",127
422,"XEL,PEG,AEP,DUK,WEC",127
423,"XEL,PEG,AEP,CMS,DTE",127
424,"XEL,PEG,AEP,SO,WEC",127
425,"XEL,PEG,CMS,ES,WEC",127
426,"XEL,PEG,CMS,SO,ES",127
427,"XEL,PEG,SO,ES,DTE",127
428,"XEL,PEG,SO,ES,WEC",127
429,"XEL,SCG,AEE,CMS,ED",127
430,"XEL,SCG,DUK,CMS,ED",127
431,"XEL,SCG,DUK,PPL,ES",127
432,"XEL,SCG,NI,DUK,WEC",127
433,"XEL,SCG,AEP,AEE,WEC",127
434,"XEL,SCG,AEP,AEE,SO",127
435,"XEL,SCG,AEP,ES,ED",127
436,"XEL,SCG,PEG,AEE,DUK",127
437,"XEL,SCG,PEG,DTE,WEC",127
438,"XEL,SCG,PEG,DUK,DTE",127
439,"XEL,SCG,PEG,DUK,SO",127
440,"XEL,SCG,PEG,CMS,DTE",127
441,"XEL,SCG,PEG,CMS,SO",127
442,"XEL,SCG,PEG,SO,DTE",127
443,"XEL,SCG,PPL,ES,WEC",127
444,"PNW,LNT,SCG,CMS,ES",127
445,"PNW,XEL,LNT,DUK,ES",127
446,"PNW,XEL,LNT,CMS,WEC",127
447,"PNW,XEL,LNT,SCG,DUK",127
448,"PNW,XEL,AEP,DUK,CMS",127
449,"PNW,XEL,SCG,AEP,ES",127
450,"PNW,XEL,SCG,CMS,WEC",127
451,"PNW,AEP,DUK,SO,ES",127
452,"SCG,AEE,DUK,CMS,SO",127
453,"SCG,AEE,DUK,SO,WEC",127
454,"SCG,AEE,ES,WEC,ED",127
455,"SCG,AEE,CMS,ES,DTE",127
456,"SCG,AEE,CMS,ES,WEC",127
457,"SCG,AEE,CMS,SO,WEC",127
458,"SCG,AEE,SO,WEC,ED",127
459,"SCG,DUK,CMS,SO,DTE",127
460,"SCG,AEP,AEE,DUK,SO",127
461,"SCG,AEP,AEE,CMS,ES",127
462,"SCG,AEP,AEE,CMS,SO",127
463,"SCG,AEP,AEE,SO,DTE",127
464,"SCG,AEP,AEE,SO,ED",127
465,"SCG,AEP,DUK,ES,ED",127
466,"SCG,PEG,AEE,ES,ED",127
467,"SCG,PEG,AEP,DUK,ES",127
468,"SCG,PEG,AEP,ES,DTE",127
469,"SCG,PEG,AEP,SO,DTE",127
470,"SCG,PEG,SO,DTE,WEC",127
471,"SCG,PEG,SO,ES,DTE",127
472,"SCG,CMS,SO,ES,ED",127
473,"CMS,SO,ES,DTE,WEC",127
474,"LNT,DUK,CMS,ES,DTE",127
475,"LNT,AEP,SO,ES,DTE",127
476,"LNT,PEG,AEE,DUK,ES",127
477,"LNT,PEG,DUK,CMS,ES",127
478,"LNT,PEG,AEP,SO,ES",127
479,"LNT,CMS,SO,ES,WEC",127
480,"LNT,SCG,AEE,ES,DTE",127
481,"LNT,SCG,AEE,ES,ED",127
482,"LNT,SCG,PEG,DUK,ES",127
483,"NEE,LNT,SCG,SO,ES",127
484,"NEE,AEP,DUK,SO,ES",127
485,"NEE,SCG,DUK,CMS,ES",127
486,"NEE,SCG,DUK,SO,ES",127
487,"AEP,AEE,DUK,CMS,SO",127
488,"AEP,AEE,CMS,SO,ES",127
489,"AEP,AEE,SO,ES,DTE",127
490,"AEP,DUK,CMS,SO,DTE",127
491,"AEP,DUK,CMS,SO,WEC",127
492,"AEP,CMS,SO,ES,DTE",127
493,"AEP,CMS,SO,ES,WEC",127
494,"PEG,AEE,DUK,SO,ES",126
495,"PEG,AEE,SO,ES,ED",126
496,"PEG,AEP,AEE,DUK,ES",126
497,"PEG,AEP,AEE,ES,ED",126
498,"PEG,AEP,AEE,CMS,SO",126
499,"PEG,AEP,AEE,WEC,ED",126
500,"PEG,AEP,AEE,SO,DTE",126
501,"PEG,AEP,DUK,SO,WEC",126
502,"PEG,AEP,CMS,SO,ES",126
503,"SRE,LNT,SCG,CMS,ES",126
504,"XEL,SRE,SCG,SO,ES",126
505,"XEL,AEE,DUK,ES,ED",126
506,"XEL,NEE,DUK,ES,WEC",126
507,"XEL,NEE,LNT,AEE,CMS",126
508,"XEL,NEE,LNT,DUK,ES",126
509,"XEL,NEE,LNT,SO,ES",126
510,"XEL,NEE,AEP,DUK,CMS",126
511,"XEL,NEE,SCG,AEE,CMS",126
512,"XEL,NEE,SCG,DUK,CMS",126
513,"XEL,DUK,CMS,SO,ED",126
514,"XEL,LNT,AEE,DUK,SO",126
515,"XEL,LNT,DUK,DTE,WEC",126
516,"XEL,LNT,DUK,ES,ED",126
517,"XEL,LNT,DUK,CMS,ED",126
518,"XEL,LNT,NI,CMS,ES",126
519,"XEL,LNT,AEP,ES,DTE",126
520,"XEL,LNT,AEP,SO,DTE",126
521,"XEL,LNT,CNP,DUK,ES",126
522,"XEL,LNT,PEG,ES,DTE",126
523,"XEL,LNT,PEG,ES,WEC",126
524,"XEL,LNT,PEG,AEP,CMS",126
525,"XEL,LNT,SO,ES,ED",126
526,"XEL,LNT,SCG,AEE,DTE",126
527,"XEL,LNT,SCG,AEP,AEE",126
528,"XEL,LNT,SCG,AEP,DTE",126
529,"XEL,LNT,SCG,AEP,WEC",126
530,"XEL,LNT,SCG,PEG,WEC",126
531,"XEL,LNT,SCG,PCG,ES",126
532,"XEL,NI,DUK,CMS,ES",126
533,"XEL,NI,CMS,ES,WEC",126
534,"XEL,AEP,AEE,DUK,DTE",126
535,"XEL,AEP,AEE,DUK,ES",126
536,"XEL,AEP,AEE,CMS,DTE",126
537,"XEL,AEP,AEE,SO,WEC",126
538,"XEL,AEP,DUK,CMS,ED",126
539,"XEL,AEP,CMS,ES,ED",126
540,"XEL,AEP,CMS,WEC,ED",126
541,"XEL,CNP,DUK,CMS,ES",126
542,"XEL,PEG,AEE,DUK,SO",126
543,"XEL,PEG,AEE,ES,WEC",126
544,"XEL,PEG,AEE,CMS,DTE",126
545,"XEL,PEG,DUK,SO,WEC",126
546,"XEL,PEG,AEP,AEE,DUK",126
547,"XEL,PEG,AEP,DTE,WEC",126
548,"XEL,PEG,AEP,ES,DTE",126
549,"XEL,PEG,CMS,DTE,WEC",126
550,"XEL,PEG,CMS,SO,WEC",126
551,"XEL,SCG,AEE,WEC,ED",126
552,"XEL,SCG,DUK,CMS,PCG",126
553,"XEL,SCG,DUK,WEC,ED",126
554,"XEL,SCG,ES,DTE,ED",126
555,"XEL,SCG,NI,AEE,ES",126
556,"XEL,SCG,NI,DUK,CMS",126
557,"XEL,SCG,NI,SO,ES",126
558,"XEL,SCG,AEP,AEE,DUK",126
559,"XEL,SCG,CNP,AEE,ES",126
560,"XEL,SCG,CNP,SO,ES",126
561,"XEL,SCG,PEG,AEE,DTE",126
562,"XEL,SCG,PEG,AEE,SO",126
563,"XEL,SCG,PEG,AEP,DTE",126
564,"XEL,SCG,PEG,AEP,DUK",126
565,"XEL,SCG,PEG,AEP,WEC",126
566,"XEL,SCG,PEG,AEP,SO",126
567,"XEL,SCG,CMS,SO,ED",126
568,"XEL,SCG,SO,PCG,ES",126
569,"PNW,LNT,DUK,CMS,ES",126
570,"PNW,XEL,DUK,ES,WEC",126
571,"PNW,XEL,DUK,CMS,DTE",126
572,"PNW,XEL,AEP,DUK,WEC",126
573,"PNW,XEL,AEP,CMS,ES",126
574,"PNW,XEL,AEP,CMS,WEC",126
575,"PNW,XEL,CMS,DTE,WEC",126
576,"PNW,XEL,SCG,DUK,SO",126
577,"PNW,XEL,SCG,AEP,DUK",126
578,"PNW,XEL,SCG,SO,ES",126
579,"PNW,XEL,SCG,SO,WEC",126
580,"PNW,SCG,DUK,CMS,ES",126
