,items,freq
132,"PDCO,NOC,LLL",132
133,"TMK,PBCT,CINF",132
134,"TMK,ROP,CINF",132
135,"TMK,ROP,BRK.B",132
136,"TMK,L,MMC",132
137,"TMK,L,MTB",132
138,"TMK,L,AIZ",132
139,"ALL,CINF,XL",131
140,"IFF,CB,CINF",131
141,"KEY,HBAN,CMA",131
142,"BK,STT,NTRS",131
143,"BK,L,NTRS",131
144,"PFG,PBCT,BRK.B",131
145,"PFG,L,CINF",131
146,"AMG,L,BRK.B",131
147,"USB,L,BRK.B",131
148,"ROP,L,MMC",131
149,"ROP,L,ADP",131
150,"ROP,BK,L",131
151,"MMC,CINF,BRK.B",131
152,"ADP,CINF,BRK.B",131
153,"CB,CINF,RE",131
154,"MMM,ITW,CTAS",131
155,"MMM,ADP,SNA",131
156,"MMM,SNA,BRK.B",131
157,"MTB,PBCT,BRK.B",131
158,"MTB,CINF,BRK.B",131
159,"BBT,L,MTB",131
160,"BBT,L,PBCT",131
161,"PGR,L,BRK.B",131
162,"NOC,LLL,ITW",131
163,"PCAR,L,ITW",131
164,"L,LLL,MMM",131
165,"L,MTB,PBCT",131
166,"L,MTB,CINF",131
167,"L,PBCT,SNA",131
168,"L,CMA,BRK.B",131
169,"L,NTRS,SNA",131
170,"L,BRK.B,DFS",131
171,"L,HBAN,BRK.B",131
172,"DOV,L,BRK.B",131
173,"UTX,L,SNA",131
174,"UTX,COL,NOC",131
175,"EMR,MMM,ITW",131
176,"EMR,MMM,ADP",131
177,"EMR,ADP,BRK.B",131
178,"EMR,UTX,HON",131
179,"EMR,L,MMM",131
180,"EMR,L,ADP",131
181,"FISV,MMM,BRK.B",131
182,"DIS,L,BRK.B",131
183,"TMK,MMC,CINF",131
184,"TMK,PGR,CINF",131
185,"TMK,ROP,PBCT",131
186,"TMK,L,ITW",131
187,"PAYX,FISV,ADP",130
188,"SYK,L,BRK.B",130
189,"IPG,L,BRK.B",130
190,"WAT,L,SNA",130
191,"DHR,L,BRK.B",130
192,"FLS,L,SNA",130
193,"TWX,L,BRK.B",130
194,"COL,NOC,ITW",130
195,"HON,MMM,ITW",130
196,"HON,NOC,LLL",130
197,"BK,NTRS,BRK.B",130
198,"BK,L,SNA",130
199,"ROP,PBCT,BRK.B",130
200,"ROP,L,ITW",130
201,"ROP,L,NTRS",130
202,"ROP,L,AIZ",130
203,"SJM,HSY,HRL",130
204,"ADP,NTRS,BRK.B",130
205,"CB,MMM,CINF",130
206,"CB,ALL,BRK.B",130
207,"MMM,MMC,ITW",130
208,"MMM,ITW,BRK.B",130
209,"MMM,ADP,NTRS",130
210,"MMM,SNA,ITW",130
211,"MMM,NTRS,BRK.B",130
212,"MCK,L,CINF",130
213,"PGR,L,CINF",130
214,"PGR,TRV,CB",130
215,"PGR,CB,ALL",130
216,"NOC,LLL,MMM",130
217,"PNC,PBCT,BRK.B",130
218,"L,STI,BRK.B",130
219,"L,MMM,MMC",130
220,"L,ADP,NTRS",130
221,"L,AIZ,BRK.B",130
222,"L,STT,BRK.B",130
223,"L,UPS,BRK.B",130
224,"BF.B,L,BRK.B",130
225,"OMC,L,BRK.B",130
226,"UTX,HON,ITW",130
227,"UTX,MMM,SNA",130
228,"UTX,NOC,BRK.B",130
229,"EMR,HON,BRK.B",130
230,"EMR,ITW,BRK.B",130
231,"EMR,UTX,L",130
232,"FISV,L,MMM",130
233,"FISV,L,ADP",130
234,"UNP,L,BRK.B",130
235,"PDCO,MMM,ADP",130
236,"PDCO,L,MMM",130
237,"TMK,ALL,CINF",130
238,"TMK,BBT,L",130
239,"TMK,L,CMA",130
240,"TMK,L,WFC",130
241,"TMK,L,NTRS",130
242,"TMK,WAT,L",130
243,"MAT,L,BRK.B",130
244,"MKC,K,HRL",129
245,"MKC,K,HSY",129
246,"ALL,MMC,CINF",129
247,"PAYX,MMM,ADP",129
248,"IFF,L,CINF",129
249,"LMT,RTN,LLL",129
250,"COL,LLL,ITW",129
251,"XRAY,MMM,BRK.B",129
252,"XRAY,L,SNA",129
253,"HON,L,MMM",129
254,"BK,ADP,NTRS",129
255,"BK,L,CINF",129
256,"ROP,HON,L",129
257,"ROP,MMM,BRK.B",129
258,"SWK,L,BRK.B",129
259,"CB,PBCT,CINF",129
260,"CB,L,XL",129
261,"MMM,MMC,BRK.B",129
262,"MMM,ADP,MMC",129
263,"MMM,ADP,CINF",129
264,"MMM,ADP,UPS",129
265,"MMM,CTAS,BRK.B",129
266,"MCK,ROP,L",129
267,"MCK,L,BRK.B",129
268,"PBCT,MMM,BRK.B",129
269,"TRV,CINF,BRK.B",129
270,"TRV,CB,BRK.B",129
271,"TRV,CB,L",129
272,"LLL,MMM,ADP",129
273,"BBT,USB,MTB",129
274,"BBT,PBCT,WFC",129
275,"BBT,PBCT,BRK.B",129
276,"BBT,L,WFC",129
277,"AXP,MMM,BRK.B",129
278,"PGR,ROP,L",129
279,"PGR,CB,L",129
280,"NOC,LLL,CTAS",129
281,"PCAR,SNA,ITW",129
282,"L,LLL,ITW",129
283,"L,LLL,SNA",129
284,"L,MMC,ITW",129
285,"L,MTD,BRK.B",129
286,"L,PWR,BRK.B",129
287,"L,MTB,WFC",129
288,"L,GD,BRK.B",129
289,"L,BRK.B,SRCL",129
290,"L,BRK.B,SBUX",129
291,"L,A,BRK.B",129
292,"VRSN,L,BRK.B",129
293,"UTX,ITW,BRK.B",129
294,"UTX,L,MMM",129
295,"EMR,ALL,L",129
296,"EMR,ROP,BRK.B",129
297,"TROW,L,CINF",129
298,"FISV,MMM,ITW",129
299,"FISV,L,CINF",129
300,"FISV,NOC,LLL",129
301,"PDCO,LLL,MMM",129
302,"PDCO,MMM,HSIC",129
303,"PDCO,L,LLL",129
304,"PDCO,L,CINF",129
305,"TMK,BBT,PBCT",129
306,"TMK,PFG,CINF",129
307,"TMK,PFG,BRK.B",129
308,"TMK,L,ADP",129
309,"TMK,BK,L",129
310,"MKC,CB,CINF",128
311,"ALL,L,MMM",128
312,"ALL,L,ADP",128
313,"ALL,L,NTRS",128
314,"AON,L,BRK.B",128
315,"IFF,CINF,BRK.B",128
316,"IFF,TMK,L",128
317,"IFF,L,SNA",128
318,"SYK,MMM,ZBH",128
319,"DHR,ROP,L",128
320,"LMT,NOC,GD",128
321,"FLS,L,BRK.B",128
322,"AFL,PBCT,BRK.B",128
323,"HON,ADP,BRK.B",128
324,"HON,PBCT,BRK.B",128
325,"BK,NTRS,CMA",128
326,"BK,NTRS,WFC",128
327,"BK,L,MTB",128
328,"PFG,MMM,BRK.B",128
329,"PFG,NTRS,BRK.B",128
330,"USB,NOC,LLL",128
331,"NWL,L,BRK.B",128
332,"ROP,XRAY,L",128
333,"ROP,L,WFC",128
334,"AMP,PFG,BK",128
335,"CB,ADP,CINF",128
336,"CB,NTRS,BRK.B",128
337,"CB,L,NTRS",128
338,"MMM,MMC,CINF",128
339,"PBCT,ADP,BRK.B",128
340,"MTB,NTRS,BRK.B",128
341,"TRV,L,CINF",128
342,"LLL,MMM,ITW",128
343,"LLL,MMM,CTAS",128
344,"CL,KMB,CLX",128
345,"BBT,MTB,BRK.B",128
346,"BBT,PBCT,CMA",128
347,"BBT,ROP,L",128
348,"AXP,NTRS,BRK.B",128
349,"PGR,ALL,L",128
350,"PCAR,HON,ITW",128
351,"PCAR,ITW,BRK.B",128
352,"PCAR,MMM,BRK.B",128
353,"PNC,CINF,BRK.B",128
354,"PNC,BBT,PBCT",128
355,"L,LLL,MTB",128
356,"L,LLL,CINF",128
357,"L,AVY,BRK.B",128
358,"L,MMM,NTRS",128
359,"L,PBCT,ITW",128
360,"L,PBCT,ADP",128
361,"L,PBCT,WFC",128
362,"L,SNA,WFC",128
363,"L,SNA,APD",128
364,"L,BRK.B,APD",128
365,"SNPS,ROP,L",128
366,"UTX,HON,NOC",128
367,"UTX,LLL,MMM",128
368,"UTX,PCAR,ITW",128
369,"UTX,ADP,BRK.B",128
370,"UTX,SNA,BRK.B",128
371,"UTX,NOC,ITW",128
372,"UTX,NOC,MMM",128
373,"UTX,COL,ITW",128
374,"EMR,HON,MMM",128
375,"EMR,PCAR,ITW",128
376,"EMR,SNA,BRK.B",128
377,"EMR,CINF,BRK.B",128
378,"EMR,UTX,ADP",128
379,"EMR,UTX,SNA",128
380,"EMR,UTX,NOC",128
381,"EMR,L,CINF",128
382,"V,L,BRK.B",128
383,"TROW,ALL,L",128
384,"TROW,BK,NTRS",128
385,"FISV,PCAR,MMM",128
386,"FISV,MMM,CTAS",128
387,"FISV,ADP,BRK.B",128
388,"FISV,CINF,BRK.B",128
389,"FISV,CB,CINF",128
390,"PDCO,L,MTB",128
391,"PDCO,L,SNA",128
392,"PDCO,HSIC,BDX",128
393,"TMK,MTB,BRK.B",128
394,"TMK,FISV,L",128
395,"TMK,PGR,ROP",128
396,"TMK,PGR,CB",128
397,"TMK,EMR,L",128
398,"TMK,PNC,PBCT",128
399,"TMK,NTRS,CINF",128
400,"TMK,L,LLL",128
401,"TMK,L,MMM",128
402,"TMK,L,XL",128
403,"TMK,CB,L",128
404,"MKC,SJM,HRL",127
405,"MKC,SJM,HSY",127
406,"ALL,L,WFC",127
407,"FITB,L,BRK.B",127
408,"KEY,STI,CMA",127
409,"SYK,LLL,MMM",127
410,"SYK,PDCO,MMM",127
411,"SYK,NOC,LLL",127
412,"AVB,ESS,EQR",127
413,"COF,L,BRK.B",127
414,"DHR,L,SNA",127
415,"LMT,LLL,MMM",127
416,"LMT,GD,LLL",127
417,"COL,MMM,ITW",127
418,"COL,L,LLL",127
419,"COL,L,ITW",127
420,"COL,NOC,GD",127
421,"XRAY,MMM,ADP",127
422,"HON,LLL,MMM",127
423,"HON,ITW,BRK.B",127
424,"HON,L,ITW",127
425,"HON,L,ADP",127
426,"HON,L,SNA",127
427,"BK,MTB,NTRS",127
428,"BK,CINF,BRK.B",127
429,"BK,NTRS,CINF",127
430,"BK,L,CMA",127
431,"BK,L,WFC",127
432,"CINF,AJG,BRK.B",127
433,"PFG,ALL,BRK.B",127
434,"PFG,PBCT,CINF",127
435,"PFG,BK,BRK.B",127
436,"USB,MMM,ADP",127
437,"ROP,MTB,BRK.B",127
438,"ROP,SNA,BRK.B",127
439,"ROP,CINF,XL",127
440,"ROP,L,AJG",127
441,"ROP,L,AXP",127
442,"ROP,L,UPS",127
443,"AMP,PFG,AVY",127
444,"AMP,PFG,STT",127
445,"TEL,L,SNA",127
446,"CB,MTB,CINF",127
447,"CB,ALL,MMC",127
448,"CB,ALL,NTRS",127
449,"CB,BRK.B,XL",127
450,"CB,L,SNA",127
451,"MMM,MMC,SNA",127
452,"MMM,ADP,ITW",127
453,"MMM,ADP,BDX",127
454,"MCK,L,SNA",127
455,"PBCT,MMM,ADP",127
456,"TRV,ALL,L",127
457,"TRV,CB,NTRS",127
458,"BBT,USB,WFC",127
459,"BBT,ALL,L",127
460,"AXP,CINF,BRK.B",127
461,"NOC,LLL,ADP",127
462,"NOC,LLL,BRK.B",127
463,"PCAR,MMM,ADP",127
464,"PCAR,MMM,SNA",127
465,"PCAR,ROP,L",127
466,"PCAR,L,MMM",127
467,"PNC,MTB,PBCT",127
468,"PNC,BBT,MTB",127
469,"L,LLL,ADP",127
470,"L,LLL,PBCT",127
471,"L,ITW,CINF",127
472,"L,MTB,SNA",127
473,"L,MTB,NTRS",127
474,"L,PBCT,MMC",127
475,"L,PBCT,MMM",127
476,"L,PBCT,CMA",127
477,"L,SNA,DFS",127
478,"L,SNA,HSIC",127
479,"L,CINF,AJG",127
480,"L,CINF,AIZ",127
481,"L,NTRS,WFC",127
482,"L,APH,BRK.B",127
483,"L,K,BRK.B",127
484,"L,STT,NTRS",127
485,"L,NOC,SNA",127
486,"SNPS,L,SNA",127
487,"SNPS,L,BRK.B",127
488,"UTX,HON,ADP",127
489,"UTX,L,ITW",127
490,"UTX,LMT,NOC",127
491,"GPC,L,BRK.B",127
492,"EMR,HON,ITW",127
493,"EMR,HON,L",127
494,"EMR,MMM,SNA",127
495,"TSS,L,SNA",127
496,"TSS,L,BRK.B",127
497,"TROW,BK,L",127
498,"FISV,LLL,MMM",127
499,"FISV,EMR,MMM",127
500,"FISV,OMC,MMM",127
501,"FISV,AME,MMM",127
502,"FISV,ROP,L",127
503,"FISV,L,SNA",127
504,"PDCO,MMM,CTAS",127
505,"PDCO,MMM,BRK.B",127
506,"PDCO,FISV,MMM",127
507,"PDCO,XRAY,MMM",127
508,"PDCO,L,HSIC",127
509,"PDCO,CB,CINF",127
510,"TMK,MMC,BRK.B",127
511,"TMK,PDCO,L",127
512,"TMK,MTB,PBCT",127
513,"TMK,MMM,BRK.B",127
514,"TMK,ALL,BRK.B",127
515,"TMK,PBCT,CMA",127
516,"TMK,PNC,BRK.B",127
517,"TMK,NTRS,BRK.B",127
518,"TMK,PFG,L",127
519,"TMK,TROW,L",127
520,"TMK,CB,XL",127
521,"ALL,L,ITW",126
522,"ALL,L,AJG",126
523,"ALL,L,PBCT",126
524,"ALL,L,AIZ",126
525,"ALL,L,XL",126
526,"PAYX,ADP,UPS",126
527,"IFF,TMK,CINF",126
528,"SYK,PDCO,LLL",126
529,"SYK,PDCO,ZBH",126
530,"SYK,MMM,ADP",126
531,"SYK,L,MMM",126
532,"AVB,ESS,UDR",126
533,"WAT,L,LLL",126
534,"WAT,L,CINF",126
535,"AFL,CINF,BRK.B",126
536,"COL,LMT,NOC",126
537,"XRAY,ADP,BRK.B",126
538,"XRAY,CINF,BRK.B",126
539,"XRAY,L,MMM",126
540,"HON,L,LLL",126
541,"HON,L,PBCT",126
542,"AME,MMM,ADP",126
543,"AME,MMM,SNA",126
544,"AME,L,SNA",126
545,"BK,MTB,WFC",126
546,"BK,MTB,BRK.B",126
547,"BK,L,ADP",126
548,"BK,L,STT",126
549,"PFG,ITW,BRK.B",126
550,"PFG,AVY,BRK.B",126
551,"PFG,ADP,BRK.B",126
552,"PFG,ALL,CINF",126
553,"PFG,ALL,L",126
554,"PFG,CINF,XL",126
555,"PFG,L,PBCT",126
556,"PFG,AXP,BRK.B",126
557,"FMC,CINF,BRK.B",126
558,"USB,BK,NTRS",126
559,"ITW,CTAS,BRK.B",126
560,"SNA,CINF,BRK.B",126
561,"ROP,ALL,BRK.B",126
562,"ROP,PBCT,CINF",126
563,"ROP,NTRS,BRK.B",126
564,"ROP,AME,L",126
565,"ROP,XRAY,BRK.B",126
566,"ROP,L,STI",126
567,"ROP,L,GE",126
568,"ROP,L,HSIC",126
569,"ROP,L,XL",126
570,"ROP,WAT,L",126
571,"ROP,COL,L",126
572,"AMP,PFG,L",126
573,"AMP,BK,STT",126
574,"NTRS,CINF,XL",126
575,"ADP,CINF,XL",126
576,"ADP,NTRS,CINF",126
577,"TEL,L,BRK.B",126
578,"CA,L,BRK.B",126
579,"CB,LLL,CINF",126
580,"CB,ITW,CINF",126
581,"CB,CINF,AJG",126
582,"MMM,MMC,UPS",126
583,"MMM,CTAS,SRCL",126
584,"MMM,BLL,ADP",126
585,"MMM,BRK.B,SRCL",126
586,"MMM,HSIC,BDX",126
587,"PBCT,ITW,BRK.B",126
588,"PBCT,CINF,XL",126
589,"TRV,ALL,CINF",126
590,"TRV,CINF,XL",126
591,"TRV,ROP,L",126
592,"TRV,CB,MMC",126
593,"LLL,ITW,CTAS",126
594,"LLL,MMM,BRK.B",126
595,"BBT,STI,CMA",126
596,"BBT,MTB,STI",126
597,"BBT,USB,PBCT",126
598,"BBT,WFC,STI",126
599,"BBT,L,SNA",126
600,"BBT,BK,MTB",126
601,"BBT,BK,WFC",126
602,"HBAN,CINF,BRK.B",126
603,"AXP,MMM,ADP",126
604,"PGR,CB,XL",126
605,"NOC,LLL,UPS",126
606,"PNC,MTB,BRK.B",126
607,"PNC,NTRS,BRK.B",126
608,"L,JCI,BRK.B",126
609,"L,LLL,WFC",126
610,"L,ITW,CTAS",126
611,"L,MTB,STT",126
612,"L,MMM,CTAS",126
613,"L,MMM,UPS",126
614,"L,ADP,MMC",126
615,"L,GD,LLL",126
616,"L,GD,SNA",126
617,"L,BRK.B,JNJ",126
618,"L,NOC,ITW",126
619,"L,HSIC,BRK.B",126
620,"BF.B,MMM,ADP",126
621,"BF.B,L,SNA",126
622,"SNPS,HSIC,BDX",126
623,"DOV,MMM,ITW",126
624,"DOV,MMM,BRK.B",126
625,"UTX,PCAR,MMM",126
626,"UTX,MMM,UPS",126
627,"UTX,SNA,ITW",126
628,"UTX,L,NOC",126
629,"UTX,NOC,GD",126
630,"EMR,MTB,BRK.B",126
631,"EMR,ALL,BRK.B",126
632,"EMR,PBCT,BRK.B",126
633,"EMR,SNA,ITW",126
634,"EMR,XRAY,BRK.B",126
635,"EMR,PFG,BRK.B",126
636,"EMR,L,LLL",126
637,"EMR,L,PBCT",126
638,"TROW,L,PBCT",126
639,"TROW,L,NTRS",126
640,"TROW,AMP,PFG",126
641,"TROW,AMP,BK",126
642,"FISV,PCAR,ITW",126
643,"FISV,MMM,SNA",126
644,"FISV,MMM,CINF",126
645,"FISV,ADP,CINF",126
646,"FISV,ADP,CTAS",126
647,"FISV,EMR,ADP",126
648,"FISV,EMR,BRK.B",126
649,"FISV,UTX,MMM",126
650,"PDCO,CINF,BRK.B",126
651,"PDCO,UTX,MMM",126
652,"PDCO,L,ADP",126
653,"MAR,L,BRK.B",126
654,"TMK,MMC,ITW",126
655,"TMK,ITW,BRK.B",126
656,"TMK,MTB,CINF",126
657,"TMK,ADP,CINF",126
658,"TMK,ADP,BRK.B",126
659,"TMK,PGR,MMC",126
660,"TMK,PGR,ALL",126
661,"TMK,PGR,BRK.B",126
662,"TMK,MCK,L",126
663,"TMK,CINF,AIZ",126
664,"TMK,PNC,L",126
665,"TMK,UTX,BRK.B",126
666,"TMK,BBT,MTB",126
667,"TMK,BBT,WFC",126
668,"TMK,XRAY,L",126
669,"TMK,ROP,MTB",126
670,"TMK,ROP,AIZ",126
671,"TMK,L,AJG",126
672,"TMK,L,DFS",126
673,"TMK,L,HSIC",126
674,"TMK,TRV,CINF",126
675,"TMK,TRV,L",126
676,"MKC,PEP,K",125
677,"MKC,PEP,HSY",125
678,"ALL,MMC,BRK.B",125
679,"ALL,MMM,BRK.B",125
680,"ALL,NTRS,CINF",125
681,"ALL,NTRS,BRK.B",125
682,"ALL,L,AXP",125
683,"ALL,AXP,BRK.B",125
684,"SLG,L,BRK.B",125
685,"PAYX,ADP,BDX",125
686,"PAYX,L,ADP",125
687,"AON,L,CINF",125
688,"IFF,PDCO,HSIC",125
689,"KEY,L,BRK.B",125
690,"SYK,MMM,BRK.B",125
691,"SYK,FISV,MMM",125
692,"SYK,USB,ZBH",125
693,"SYK,L,LLL",125
694,"WAT,L,ITW",125
695,"WAT,L,ADP",125
696,"AFL,AXP,BRK.B",125
697,"COL,LLL,MMM",125
698,"COL,RTN,NOC",125
699,"COL,ITW,BRK.B",125
700,"COL,GD,LLL",125
701,"COL,L,PBCT",125
702,"COL,L,NOC",125
703,"COL,NOC,BRK.B",125
704,"XRAY,MTB,BRK.B",125
705,"XRAY,ALL,L",125
706,"XRAY,L,ADP",125
707,"HON,MMM,SNA",125
708,"HON,GD,LLL",125
709,"HON,NOC,GD",125
710,"BK,MTB,STT",125
711,"BK,ALL,L",125
712,"BK,L,PBCT",125
713,"BK,AXP,NTRS",125
714,"PFG,CINF,AVY",125
715,"PFG,NTRS,CINF",125
716,"PFG,BK,AVY",125
717,"PFG,BK,NTRS",125
718,"PFG,BK,STT",125
719,"PFG,AFL,PBCT",125
720,"AMG,L,SNA",125
721,"FMC,MMM,BRK.B",125
722,"USB,MMM,BRK.B",125
723,"ITW,CINF,BRK.B",125
724,"SNA,ITW,BRK.B",125
725,"ROP,HON,BRK.B",125
726,"ROP,ADP,BRK.B",125
727,"ROP,ALL,CINF",125
728,"ROP,V,L",125
729,"ROP,PFG,BRK.B",125
730,"ROP,COF,L",125
731,"ROP,L,DFS",125
732,"ROP,L,MA",125
733,"ROP,L,NOC",125
734,"AMP,AMG,PFG",125
735,"AMP,AMG,L",125
736,"AMP,BK,BRK.B",125
737,"AMP,BK,L",125
738,"NTRS,STI,CMA",125
739,"MMC,CINF,XL",125
740,"STT,NTRS,BRK.B",125
741,"ADP,SNA,BRK.B",125
742,"ADP,CTAS,BRK.B",125
743,"CB,MMM,BRK.B",125
744,"CB,MAT,CINF",125
745,"CB,ROP,BRK.B",125
746,"CB,PFG,BRK.B",125
747,"CB,L,LLL",125
748,"CB,L,MMC",125
749,"CB,L,ITW",125
750,"CB,L,MMM",125
751,"CB,BK,CINF",125
752,"MMM,NTRS,CINF",125
753,"MMM,UPS,ITW",125
754,"MMM,UPS,BRK.B",125
755,"MCK,ALL,L",125
756,"MCK,L,LLL",125
757,"HCP,HCN,VTR",125
758,"PBCT,MMC,CINF",125
759,"PBCT,MMC,BRK.B",125
760,"MTB,MMM,BRK.B",125
761,"MTB,PBCT,WFC",125
762,"TRV,MMM,ADP",125
763,"TRV,MMM,BRK.B",125
764,"LLL,MMM,MMC",125
765,"GE,MMM,BRK.B",125
766,"BBT,L,CINF",125
767,"HBAN,STI,CMA",125
768,"HBAN,PBCT,CMA",125
769,"AXP,PBCT,BRK.B",125
770,"PGR,MMM,ADP",125
771,"PGR,L,MTB",125
772,"PGR,L,ADP",125
773,"PCAR,HON,MMM",125
774,"PCAR,PBCT,ITW",125
775,"PCAR,PBCT,BRK.B",125
776,"PCAR,SNA,BRK.B",125
777,"PCAR,L,PBCT",125
778,"PNC,PBCT,CMA",125
779,"PNC,PFG,BRK.B",125
780,"PNC,HBAN,CMA",125
781,"PNC,L,PBCT",125
782,"ESS,EQR,UDR",125
783,"L,LLL,MMC",125
784,"L,LLL,NTRS",125
785,"L,STI,CMA",125
786,"L,MTB,MMC",125
787,"L,MTB,STI",125
788,"L,BDX,BRK.B",125
789,"L,SNA,STI",125
790,"L,SNA,CMA",125
791,"L,CINF,APD",125
792,"L,WFC,CINF",125
793,"L,NTRS,CMA",125
794,"L,BRK.B,ZBH",125
795,"L,UPS,SNA",125
796,"L,KLAC,BRK.B",125
797,"EFX,L,BRK.B",125
798,"BF.B,CINF,BRK.B",125
799,"OMC,MMM,ADP",125
800,"OMC,MMM,BRK.B",125
801,"DOV,L,MMM",125
802,"UTX,HON,LLL",125
803,"UTX,HON,L",125
804,"UTX,LLL,ITW",125
805,"UTX,RTN,NOC",125
806,"UTX,PCAR,BRK.B",125
807,"UTX,PBCT,BRK.B",125
808,"UTX,CINF,BRK.B",125
809,"UTX,NTRS,BRK.B",125
810,"UTX,ROP,BRK.B",125
811,"UTX,PFG,BRK.B",125
812,"UTX,NOC,ADP",125
813,"UTX,COL,LLL",125
814,"RTN,NOC,GD",125
815,"EMR,PCAR,BRK.B",125
816,"EMR,L,MMC",125
817,"EMR,L,MTB",125
818,"EMR,L,STT",125
819,"TROW,CINF,BRK.B",125
820,"TROW,ROP,L",125
821,"TROW,BK,STT",125
822,"FISV,HON,MMM",125
823,"FISV,MMM,MMC",125
824,"FISV,MMM,UPS",125
825,"FISV,ADP,NTRS",125
826,"FISV,EMR,L",125
827,"FISV,IT,MMM",125
828,"FISV,USB,MMM",125
829,"FISV,OMC,ADP",125
830,"FISV,L,LLL",125
831,"FISV,L,ITW",125
832,"FISV,WAT,L",125
833,"UNP,ROP,L",125
834,"PDCO,MMM,ITW",125
835,"PDCO,MMM,CINF",125
836,"PDCO,XRAY,L",125
