,items,freq
72,"XEL,LNT,SCG,DTE",154
73,"XEL,LNT,AEE,CMS",154
74,"XEL,SO,DTE,WEC",154
75,"XEL,SCG,DTE,WEC",154
76,"XEL,AEE,DTE,WEC",154
77,"PNW,XEL,SCG,CMS",154
78,"LNT,SCG,SO,DTE",154
79,"XEL,DUK,SO,WEC",153
80,"XEL,NEE,SCG,CMS",153
81,"XEL,LNT,SCG,AEE",153
82,"XEL,CMS,ES,WEC",153
83,"XEL,SO,WEC,ED",153
84,"XEL,AEP,DTE,WEC",153
85,"XEL,SCG,DUK,ES",153
86,"XEL,SCG,ES,DTE",153
87,"XEL,SCG,AEE,ES",153
88,"PNW,XEL,SCG,SO",153
89,"LNT,CMS,DTE,WEC",153
90,"LNT,AEE,DTE,WEC",153
91,"XEL,DUK,DTE,WEC",152
92,"XEL,LNT,AEE,WEC",152
93,"XEL,ES,DTE,WEC",152
94,"XEL,CMS,WEC,ED",152
95,"XEL,SCG,DUK,CMS",152
96,"XEL,SCG,CMS,ED",152
97,"XEL,SCG,SO,DTE",152
98,"XEL,SCG,AEP,SO",152
99,"XEL,AEE,CMS,SO",152
100,"PNW,XEL,SCG,WEC",152
101,"SCG,DUK,SO,ES",152
102,"SCG,CMS,SO,ES",152
103,"SCG,AEE,CMS,SO",152
104,"LNT,SCG,DTE,WEC",152
105,"LNT,SCG,ES,WEC",152
106,"LNT,SCG,AEE,CMS",152
107,"XEL,DUK,CMS,WEC",151
108,"XEL,DUK,CMS,SO",151
109,"XEL,DUK,SO,DTE",151
110,"XEL,NEE,DTE,WEC",151
111,"XEL,NEE,SCG,AEE",151
112,"XEL,LNT,ES,DTE",151
113,"XEL,LNT,SO,DTE",151
114,"XEL,CMS,ES,DTE",151
115,"XEL,CMS,SO,ES",151
116,"XEL,AEP,CMS,SO",151
117,"XEL,SCG,DUK,DTE",151
118,"XEL,AEE,DUK,WEC",151
119,"XEL,AEE,ES,WEC",151
120,"XEL,AEE,CMS,DTE",151
121,"SCG,DUK,SO,ED",151
122,"SCG,CMS,DTE,WEC",151
123,"SCG,CMS,SO,WEC",151
124,"SCG,CMS,SO,DTE",151
125,"LNT,CMS,SO,DTE",151
126,"LNT,SCG,CMS,WEC",151
127,"LNT,SCG,SO,ES",151
128,"NEE,LNT,DTE,WEC",150
129,"NEE,LNT,SCG,CMS",150
130,"XEL,DUK,SO,ES",150
131,"XEL,NEE,SCG,WEC",150
132,"XEL,NEE,SCG,DTE",150
133,"XEL,LNT,ES,WEC",150
134,"XEL,LNT,SO,WEC",150
135,"XEL,LNT,AEP,WEC",150
136,"XEL,LNT,SCG,DUK",150
137,"XEL,LNT,SCG,PPL",150
138,"XEL,LNT,AEE,DTE",150
139,"XEL,CMS,SO,ED",150
140,"XEL,SO,ES,WEC",150
141,"XEL,AEP,DUK,WEC",150
142,"XEL,AEP,CMS,WEC",150
143,"XEL,AEP,CMS,DTE",150
144,"XEL,SCG,EIX,SO",150
145,"XEL,SCG,WEC,ED",150
146,"XEL,SCG,CMS,PPL",150
147,"XEL,SCG,SO,PPL",150
148,"XEL,AEE,CMS,ES",150
149,"XEL,AEE,SO,WEC",150
150,"PNW,XEL,SCG,ES",150
151,"PNW,SCG,CMS,SO",150
152,"SCG,CMS,ES,WEC",150
153,"SCG,CMS,ES,DTE",150
154,"SCG,CMS,SO,ED",150
155,"SCG,SO,ES,DTE",150
156,"SCG,AEE,CMS,WEC",150
157,"LNT,CMS,ES,DTE",150
158,"LNT,SCG,AEE,DTE",150
159,"LNT,SCG,AEE,ES",150
160,"LNT,AEE,CMS,DTE",150
161,"NEE,LNT,SCG,DTE",149
162,"NEE,LNT,SCG,SO",149
163,"NEE,SCG,SO,DTE",149
164,"XEL,DUK,ES,WEC",149
165,"XEL,DUK,CMS,DTE",149
166,"XEL,DUK,SO,ED",149
167,"XEL,NEE,LNT,DTE",149
168,"XEL,NEE,CMS,DTE",149
169,"XEL,NEE,CMS,SO",149
170,"XEL,LNT,DUK,WEC",149
171,"XEL,LNT,AEP,CMS",149
172,"XEL,SO,ES,DTE",149
173,"XEL,SCG,EIX,WEC",149
174,"XEL,SCG,AEP,WEC",149
175,"XEL,SCG,AEP,CMS",149
176,"XEL,SCG,AEE,DUK",149
177,"XEL,SCG,AEE,DTE",149
178,"PNW,LNT,SCG,CMS",149
179,"PNW,XEL,SCG,AEE",149
180,"SCG,ES,DTE,WEC",149
181,"SCG,AEE,ES,WEC",149
182,"DUK,CMS,DTE,WEC",149
183,"LNT,ES,DTE,WEC",149
184,"LNT,SCG,DUK,WEC",149
185,"LNT,SCG,DUK,DTE",149
186,"LNT,SCG,AEE,WEC",149
187,"LNT,SCG,AEE,SO",149
188,"LNT,AEE,ES,DTE",149
189,"NEE,LNT,CMS,DTE",148
190,"NEE,LNT,SCG,ES",148
191,"NEE,SCG,CMS,SO",148
192,"XEL,DUK,WEC,ED",148
193,"XEL,NEE,LNT,WEC",148
194,"XEL,NEE,SO,DTE",148
195,"XEL,NEE,SCG,ES",148
196,"XEL,LNT,WEC,ED",148
197,"XEL,LNT,SCG,AEP",148
198,"XEL,LNT,AEE,ES",148
199,"XEL,AEP,SO,WEC",148
200,"XEL,SCG,DUK,ED",148
201,"XEL,SCG,EIX,CMS",148
202,"XEL,SCG,PPL,WEC",148
203,"XEL,SCG,PPL,ES",148
204,"XEL,SCG,AEP,ES",148
205,"XEL,AEE,SO,DTE",148
206,"PNW,XEL,LNT,SCG",148
207,"PNW,XEL,SCG,EIX",148
208,"SCG,DUK,DTE,WEC",148
209,"SCG,DUK,ES,WEC",148
210,"SCG,DUK,CMS,SO",148
211,"SCG,DUK,SO,WEC",148
212,"SCG,SO,WEC,ED",148
213,"SCG,SO,DTE,WEC",148
214,"SCG,SO,ES,ED",148
215,"SCG,AEE,DTE,WEC",148
216,"SCG,AEE,CMS,DTE",148
217,"SCG,AEE,CMS,ES",148
218,"LNT,SCG,DUK,ES",148
219,"LNT,SCG,CMS,ED",148
220,"LNT,SCG,SO,ED",148
221,"LNT,SCG,SO,WEC",148
222,"LNT,AEE,CMS,WEC",148
223,"LNT,AEE,CMS,ES",148
224,"NEE,LNT,SO,DTE",147
225,"NEE,SCG,CMS,DTE",147
226,"FRT,MAC,KIM,REG",147
227,"XEL,EIX,CMS,DTE",147
228,"XEL,NEE,LNT,CMS",147
229,"XEL,NEE,SCG,DUK",147
230,"XEL,NEE,SCG,PPL",147
231,"XEL,LNT,DUK,CMS",147
232,"XEL,LNT,CMS,ED",147
233,"XEL,LNT,SO,ED",147
234,"XEL,LNT,SO,ES",147
235,"XEL,LNT,SCG,ED",147
236,"XEL,LNT,AEE,SO",147
237,"XEL,DTE,WEC,ED",147
238,"XEL,AEP,ES,WEC",147
239,"XEL,AEP,SO,DTE",147
240,"XEL,AEP,AEE,WEC",147
241,"XEL,AEP,AEE,CMS",147
242,"XEL,SCG,DUK,PPL",147
243,"XEL,SCG,EIX,DTE",147
244,"XEL,SCG,D,ES",147
245,"XEL,AEE,DUK,CMS",147
246,"XEL,AEE,CMS,ED",147
247,"XEL,AEE,SO,ES",147
248,"PNW,LNT,SCG,SO",147
249,"PNW,XEL,CMS,WEC",147
250,"PNW,XEL,CMS,SO",147
251,"PNW,SCG,SO,DTE",147
252,"PNW,SCG,SO,ES",147
253,"SCG,DUK,ES,DTE",147
254,"SCG,DUK,CMS,WEC",147
255,"SCG,DUK,CMS,DTE",147
256,"SCG,DUK,SO,DTE",147
257,"SCG,SO,ES,WEC",147
258,"SCG,AEE,DUK,WEC",147
259,"SCG,AEE,SO,ES",147
260,"CMS,SO,DTE,WEC",147
261,"CMS,SO,ES,DTE",147
262,"DUK,SO,DTE,ED",147
263,"DUK,SO,DTE,WEC",147
264,"LNT,DUK,DTE,WEC",147
265,"LNT,DUK,CMS,DTE",147
266,"LNT,DUK,SO,DTE",147
267,"LNT,SO,DTE,WEC",147
268,"LNT,SO,ES,DTE",147
269,"LNT,AEP,DTE,WEC",147
270,"LNT,SCG,DUK,SO",147
271,"LNT,SCG,PPL,DTE",147
272,"LNT,SCG,CMS,PPL",147
273,"AEE,CMS,DTE,WEC",147
274,"NEE,LNT,SCG,WEC",146
275,"NEE,LNT,AEE,DTE",146
276,"NEE,SCG,ES,DTE",146
277,"NEE,SCG,SO,ES",146
278,"XEL,SRE,SCG,SO",146
279,"XEL,DUK,ES,DTE",146
280,"XEL,DUK,CMS,ES",146
281,"XEL,NEE,LNT,SO",146
282,"XEL,NEE,SO,WEC",146
283,"XEL,LNT,DUK,DTE",146
284,"XEL,LNT,AEP,DTE",146
285,"XEL,SO,DTE,ED",146
286,"XEL,AEP,DUK,SO",146
287,"XEL,AEP,ES,DTE",146
288,"XEL,AEP,SO,ES",146
289,"XEL,AEP,AEE,SO",146
290,"XEL,SCG,D,CMS",146
291,"XEL,SCG,ES,ED",146
292,"XEL,SCG,AEP,PPL",146
293,"XEL,AEE,DUK,SO",146
294,"XEL,AEE,ES,DTE",146
295,"XEL,AEE,SO,ED",146
296,"PNW,LNT,SCG,ES",146
297,"PNW,SCG,CMS,ES",146
298,"SCG,DUK,CMS,ES",146
299,"SCG,CMS,WEC,ED",146
300,"SCG,CMS,SO,PPL",146
301,"SCG,AEE,DUK,CMS",146
302,"SCG,AEE,DUK,SO",146
303,"SCG,AEE,ES,DTE",146
304,"SCG,AEE,SO,WEC",146
305,"CMS,ES,DTE,WEC",146
306,"LNT,DTE,WEC,ED",146
307,"LNT,SCG,PPL,ES",146
308,"LNT,AEE,ES,WEC",146
309,"AEE,ES,DTE,WEC",146
310,"AEE,SO,DTE,WEC",146
311,"NEE,LNT,SCG,AEE",145
312,"NEE,SCG,AEE,SO",145
313,"AEP,CMS,DTE,WEC",145
314,"XEL,DUK,CMS,ED",145
315,"XEL,EIX,DTE,WEC",145
316,"XEL,NEE,DUK,WEC",145
317,"XEL,NEE,SCG,ED",145
318,"XEL,NEE,SCG,AEP",145
319,"XEL,NEE,AEE,SO",145
320,"XEL,LNT,DUK,SO",145
321,"XEL,LNT,AEP,AEE",145
322,"XEL,CMS,DTE,ED",145
323,"XEL,AEP,DUK,DTE",145
324,"XEL,AEP,CMS,ES",145
325,"XEL,AEP,SO,ED",145
326,"XEL,AEP,AEE,DTE",145
327,"XEL,SCG,EIX,DUK",145
328,"XEL,SCG,EIX,ES",145
329,"XEL,SCG,PPL,DTE",145
330,"XEL,SCG,SO,AWK",145
331,"XEL,SCG,AEP,DUK",145
332,"XEL,SCG,AEP,EIX",145
333,"XEL,SCG,AEP,AEE",145
334,"XEL,SCG,AEE,EIX",145
335,"XEL,SCG,AEE,PPL",145
336,"XEL,SCG,AEE,ED",145
337,"XEL,AEE,WEC,ED",145
338,"PNW,LNT,SCG,DTE",145
339,"PNW,SCG,CMS,WEC",145
340,"PNW,SCG,SO,ED",145
341,"PNW,SCG,AEE,SO",145
342,"SCG,DUK,PPL,ES",145
343,"SCG,DUK,SO,PPL",145
344,"SCG,EIX,CMS,DTE",145
345,"SCG,EIX,SO,DTE",145
346,"SCG,CMS,PPL,DTE",145
347,"SCG,AEE,DUK,DTE",145
348,"SCG,AEE,SO,DTE",145
349,"AVB,ESS,EQR,UDR",145
350,"DUK,ES,DTE,WEC",145
351,"DUK,CMS,SO,DTE",145
352,"LNT,DUK,ES,DTE",145
353,"LNT,CMS,ES,WEC",145
354,"LNT,CMS,SO,ES",145
355,"LNT,SO,DTE,ED",145
356,"LNT,SCG,DUK,CMS",145
357,"LNT,SCG,EIX,DTE",145
358,"LNT,SCG,D,DTE",145
359,"LNT,SCG,SO,PPL",145
360,"LNT,SCG,AEE,DUK",145
361,"LNT,AEE,SO,DTE",145
362,"ESS,FRT,KIM,REG",144
363,"NEE,LNT,ES,DTE",144
364,"NEE,LNT,SCG,PPL",144
365,"NEE,CMS,SO,DTE",144
366,"NEE,SCG,DUK,SO",144
367,"NEE,SCG,DTE,WEC",144
368,"NEE,SCG,SO,ED",144
369,"AEP,DUK,DTE,WEC",144
370,"XEL,SRE,NEE,SCG",144
371,"XEL,SRE,LNT,SCG",144
372,"XEL,SRE,SCG,ES",144
373,"XEL,EIX,SO,DTE",144
374,"XEL,NEE,EIX,DTE",144
375,"XEL,NEE,LNT,AEE",144
376,"XEL,NEE,CMS,WEC",144
377,"XEL,NEE,SO,ED",144
378,"XEL,NEE,SCG,EIX",144
379,"XEL,LNT,DUK,ES",144
380,"XEL,LNT,EIX,DTE",144
381,"XEL,LNT,CMS,PPL",144
382,"XEL,LNT,SCG,D",144
383,"XEL,LNT,SCG,AWK",144
384,"XEL,SO,ES,ED",144
385,"XEL,AEP,DUK,ES",144
386,"XEL,AEP,DUK,CMS",144
387,"XEL,SCG,D,SO",144
388,"XEL,SCG,CMS,AWK",144
389,"XEL,SCG,AEP,DTE",144
390,"XEL,AEE,DUK,DTE",144
391,"XEL,AEE,EIX,DTE",144
392,"PNW,NEE,SCG,SO",144
393,"PNW,XEL,NEE,SCG",144
394,"PNW,XEL,DTE,WEC",144
395,"PNW,XEL,SCG,DTE",144
396,"PNW,XEL,SCG,AEP",144
397,"PNW,SCG,EIX,DTE",144
398,"PNW,SCG,EIX,CMS",144
399,"PNW,SCG,EIX,SO",144
400,"FITB,BBT,MTB,STI",144
401,"SCG,DUK,ES,ED",144
402,"SCG,DUK,CMS,ED",144
403,"SCG,CMS,DTE,ED",144
404,"SCG,AEP,SO,ES",144
405,"SCG,AEE,CMS,ED",144
406,"SCG,AEE,SO,ED",144
407,"SPG,FRT,KIM,REG",144
408,"SPG,FRT,MAC,REG",144
409,"SO,DTE,WEC,ED",144
410,"CMS,DTE,WEC,ED",144
411,"CMS,SO,DTE,ED",144
412,"DUK,DTE,WEC,ED",144
413,"DUK,CMS,SO,WEC",144
414,"DUK,SO,WEC,ED",144
415,"DUK,SO,ES,DTE",144
416,"LNT,DUK,CMS,WEC",144
417,"LNT,CMS,PPL,DTE",144
418,"LNT,CMS,WEC,ED",144
419,"LNT,CMS,DTE,ED",144
420,"LNT,CMS,SO,WEC",144
421,"LNT,SCG,D,ES",144
422,"LNT,SCG,D,CMS",144
423,"LNT,SCG,DTE,ED",144
424,"LNT,SCG,AEE,PPL",144
425,"LNT,AEE,CMS,SO",144
426,"AEE,DUK,DTE,WEC",144
427,"AEE,DUK,SO,WEC",144
428,"AEE,CMS,ES,WEC",144
429,"AEE,CMS,SO,DTE",144
430,"ESS,SPG,FRT,UDR",143
431,"ESS,SPG,FRT,BXP",143
432,"NEE,DUK,SO,DTE",143
433,"NEE,LNT,DUK,DTE",143
434,"NEE,LNT,CMS,SO",143
435,"NEE,SCG,CMS,ED",143
436,"NEE,SCG,AEE,CMS",143
437,"NEE,AEE,DTE,WEC",143
438,"AEP,DUK,SO,DTE",143
439,"AEP,ES,DTE,WEC",143
440,"AEP,CMS,SO,DTE",143
441,"AEP,SO,DTE,WEC",143
442,"AEP,AEE,DTE,WEC",143
443,"XEL,DUK,DTE,ED",143
444,"XEL,EIX,DUK,DTE",143
445,"XEL,D,DTE,WEC",143
446,"XEL,D,CMS,SO",143
447,"XEL,NEE,DUK,DTE",143
448,"XEL,NEE,DUK,SO",143
449,"XEL,NEE,ES,DTE",143
450,"XEL,NEE,AEE,WEC",143
451,"XEL,NEE,AEE,DTE",143
452,"XEL,PPL,DTE,WEC",143
453,"XEL,LNT,D,CMS",143
454,"XEL,LNT,DTE,ED",143
455,"XEL,LNT,AEP,SO",143
456,"XEL,LNT,SCG,EIX",143
457,"XEL,LNT,AEE,DUK",143
458,"XEL,ES,WEC,ED",143
459,"XEL,CMS,SO,PPL",143
460,"XEL,SCG,EIX,PPL",143
461,"XEL,SCG,AWK,ES",143
462,"XEL,SCG,DTE,ED",143
463,"XEL,AEE,DUK,ES",143
464,"PNW,NEE,LNT,SCG",143
465,"PNW,LNT,CMS,DTE",143
466,"PNW,LNT,SCG,EIX",143
467,"PNW,LNT,SCG,AEE",143
468,"PNW,XEL,LNT,CMS",143
469,"PNW,XEL,CMS,DTE",143
470,"PNW,XEL,SO,WEC",143
471,"PNW,XEL,SCG,DUK",143
472,"PNW,XEL,AEE,WEC",143
473,"PNW,SCG,DUK,SO",143
474,"PNW,SCG,ES,WEC",143
475,"PNW,SCG,ES,DTE",143
476,"PNW,SCG,SO,WEC",143
477,"PNW,SCG,AEP,SO",143
478,"PNW,SCG,AEE,WEC",143
479,"PNW,SCG,AEE,ES",143
480,"PNW,SCG,AEE,CMS",143
481,"SCG,DUK,PPL,DTE",143
482,"SCG,DUK,WEC,ED",143
483,"SCG,EIX,DUK,DTE",143
484,"SCG,EIX,ES,DTE",143
485,"SCG,EIX,SO,ED",143
486,"SCG,D,CMS,ES",143
487,"SCG,D,CMS,SO",143
488,"SCG,D,SO,ES",143
489,"SCG,PPL,ES,DTE",143
490,"SCG,CMS,PPL,ES",143
491,"SCG,SO,PPL,ED",143
492,"SCG,SO,PPL,DTE",143
493,"SCG,SO,PPL,ES",143
494,"SCG,SO,DTE,ED",143
495,"SCG,AEP,CMS,SO",143
496,"SCG,AEE,DUK,ES",143
497,"SCG,AEE,EIX,DTE",143
498,"SO,ES,DTE,WEC",143
499,"CMS,SO,WEC,ED",143
500,"DUK,CMS,ES,DTE",143
501,"DUK,CMS,SO,ED",143
502,"LNT,DUK,DTE,ED",143
503,"LNT,D,CMS,DTE",143
504,"LNT,CMS,SO,ED",143
505,"LNT,AEP,ES,DTE",143
506,"LNT,AEP,CMS,DTE",143
507,"LNT,AEP,SO,DTE",143
508,"LNT,SCG,DUK,PPL",143
509,"LNT,SCG,WEC,ED",143
510,"LNT,SCG,ES,ED",143
511,"LNT,SCG,AEP,WEC",143
512,"LNT,SCG,AEP,SO",143
513,"LNT,AEE,DUK,DTE",143
514,"AEE,DUK,SO,DTE",143
515,"AEE,CMS,ES,DTE",143
516,"AEE,SO,ES,DTE",143
517,"PNC,HBAN,MTB,STI",142
518,"ESS,FRT,MAC,REG",142
519,"NEE,LNT,D,DTE",142
520,"NEE,LNT,SO,ED",142
521,"NEE,LNT,SCG,DUK",142
522,"NEE,CMS,DTE,WEC",142
523,"NEE,SO,DTE,ED",142
524,"NEE,SO,DTE,WEC",142
525,"NEE,SCG,DUK,WEC",142
526,"NEE,SCG,DUK,DTE",142
527,"NEE,SCG,EIX,DTE",142
528,"NEE,SCG,CMS,ES",142
529,"NEE,SCG,SO,PPL",142
530,"NEE,SCG,SO,WEC",142
531,"NEE,SCG,AEE,WEC",142
532,"NEE,SCG,AEE,DTE",142
533,"AEP,SO,ES,DTE",142
534,"SRE,NEE,LNT,SCG",142
535,"XEL,SRE,LNT,WEC",142
536,"XEL,DUK,SO,PPL",142
537,"XEL,EIX,CMS,WEC",142
538,"XEL,EIX,CMS,SO",142
539,"XEL,D,CMS,DTE",142
540,"XEL,D,SO,DTE",142
541,"XEL,NEE,WEC,ED",142
542,"XEL,NEE,LNT,ES",142
543,"XEL,NEE,LNT,AEP",142
544,"XEL,NEE,AEP,WEC",142
545,"XEL,NEE,AEP,SO",142
546,"XEL,NEE,AEE,CMS",142
547,"XEL,LNT,D,DTE",142
548,"XEL,LNT,AWK,WEC",142
549,"XEL,LNT,CMS,AWK",142
550,"XEL,LNT,AEP,ES",142
551,"XEL,CMS,PPL,DTE",142
552,"XEL,AEP,PPL,WEC",142
553,"XEL,AEP,WEC,ED",142
554,"XEL,AEP,AEE,ES",142
555,"XEL,SCG,EIX,ED",142
556,"XEL,SCG,D,WEC",142
557,"XEL,AEE,EIX,WEC",142
558,"XEL,AEE,EIX,CMS",142
559,"PNW,LNT,SCG,WEC",142
560,"PNW,XEL,LNT,WEC",142
561,"PNW,XEL,CMS,ES",142
562,"PNW,SCG,EIX,ES",142
563,"PNW,SCG,CMS,DTE",142
564,"PNW,SCG,AEE,EIX",142
565,"SLG,ESS,FRT,BXP",142
566,"SCG,DUK,DTE,ED",142
567,"SCG,DUK,CMS,PPL",142
568,"SCG,D,ES,DTE",142
569,"SCG,D,CMS,DTE",142
570,"SCG,DTE,WEC,ED",142
571,"SCG,CMS,ES,ED",142
572,"SCG,AEP,DTE,WEC",142
573,"SCG,AEE,DUK,ED",142
574,"SCG,AEE,PPL,DTE",142
575,"SCG,AEE,CMS,PPL",142
576,"SCG,AEE,SO,PPL",142
577,"AVB,ESS,EQR,MAA",142
578,"SPG,MAC,KIM,REG",142
579,"DUK,CMS,WEC,ED",142
580,"DUK,SO,ES,ED",142
581,"DUK,SO,ES,WEC",142
582,"EIX,CMS,SO,DTE",142
583,"LNT,DUK,WEC,ED",142
584,"LNT,DUK,CMS,ES",142
585,"LNT,DUK,CMS,SO",142
586,"LNT,DUK,SO,ED",142
587,"LNT,EIX,CMS,DTE",142
588,"LNT,D,ES,DTE",142
589,"LNT,SO,WEC,ED",142
590,"LNT,AEP,DUK,DTE",142
591,"LNT,SCG,DUK,ED",142
592,"LNT,SCG,SO,AWK",142
593,"LNT,SCG,AEP,DTE",142
594,"LNT,SCG,AEE,ED",142
595,"LNT,AEE,DUK,ES",142
596,"LNT,AEE,DUK,CMS",142
597,"AEE,DUK,ES,DTE",142
598,"AEE,DUK,CMS,WEC",142
599,"AEE,CMS,SO,WEC",142
600,"PNC,BBT,MTB,STI",141
601,"ESS,EQR,MAA,UDR",141
602,"ESS,FRT,BXP,REG",141
603,"NEE,DUK,SO,ED",141
604,"NEE,LNT,DTE,ED",141
605,"NEE,LNT,SCG,ED",141
606,"NEE,SCG,CMS,WEC",141
607,"SRE,LNT,SCG,SO",141
608,"SRE,SCG,SO,ES",141
609,"XEL,SRE,NEE,LNT",141
610,"XEL,SRE,LNT,DTE",141
611,"XEL,SRE,DTE,WEC",141
612,"XEL,SRE,SCG,WEC",141
613,"XEL,DUK,PPL,WEC",141
614,"XEL,DUK,PPL,ES",141
615,"XEL,EIX,DUK,SO",141
616,"XEL,D,CMS,WEC",141
617,"XEL,NEE,DTE,ED",141
618,"XEL,NEE,SO,ES",141
619,"XEL,NEE,AEP,DTE",141
620,"XEL,NEE,SCG,D",141
621,"XEL,PPL,ES,DTE",141
622,"XEL,LNT,DUK,ED",141
623,"XEL,LNT,PPL,WEC",141
624,"XEL,LNT,PPL,DTE",141
625,"XEL,LNT,PPL,ES",141
626,"XEL,LNT,AEE,PPL",141
627,"XEL,LNT,AEE,ED",141
628,"XEL,CMS,PPL,WEC",141
629,"XEL,CMS,SO,AWK",141
630,"XEL,AEP,EIX,CMS",141
631,"XEL,AEP,EIX,SO",141
632,"XEL,SCG,PEG,ES",141
633,"XEL,SCG,PEG,CMS",141
634,"XEL,SCG,D,DTE",141
635,"XEL,SCG,PPL,ED",141
636,"XEL,SCG,AEE,D",141
637,"XEL,AEE,CMS,PPL",141
638,"PNW,LNT,DTE,WEC",141
639,"PNW,XEL,EIX,DTE",141
640,"PNW,XEL,EIX,CMS",141
641,"PNW,XEL,LNT,DTE",141
642,"PNW,XEL,AEP,CMS",141
643,"PNW,XEL,SCG,PPL",141
644,"PNW,SCG,DTE,WEC",141
645,"FITB,HBAN,MTB,STI",141
646,"SCG,DUK,PPL,ED",141
647,"SCG,DUK,PPL,WEC",141
648,"SCG,DUK,AWK,ES",141
649,"SCG,EIX,DUK,SO",141
650,"SCG,EIX,PPL,DTE",141
651,"SCG,EIX,CMS,SO",141
652,"SCG,EIX,SO,ES",141
653,"SCG,PPL,DTE,WEC",141
654,"SCG,CMS,PPL,WEC",141
655,"SCG,SO,AWK,ES",141
656,"SCG,AEP,DUK,ES",141
657,"SCG,AEP,DUK,SO",141
658,"SCG,AEP,ES,WEC",141
659,"SCG,AEP,ES,DTE",141
660,"SCG,AEP,CMS,ES",141
661,"SCG,AEP,SO,ED",141
662,"SCG,AEP,SO,WEC",141
663,"SCG,AEP,SO,DTE",141
664,"SCG,AEP,AEE,SO",141
665,"SCG,AEE,PPL,ES",141
666,"AVB,EQR,MAA,UDR",141
667,"AVB,ESS,EQR,BXP",141
668,"GGP,MAC,KIM,REG",141
669,"SPG,GGP,FRT,MAC",141
670,"CMS,SO,ES,WEC",141
671,"DUK,CMS,DTE,ED",141
672,"DUK,CMS,ES,WEC",141
673,"DUK,CMS,SO,ES",141
674,"LNT,DUK,PPL,DTE",141
675,"LNT,DUK,ES,WEC",141
676,"LNT,DUK,SO,WEC",141
677,"LNT,D,SO,DTE",141
678,"LNT,SO,ES,WEC",141
679,"LNT,AEP,CMS,WEC",141
680,"LNT,AEP,AEE,DTE",141
681,"LNT,SCG,EIX,CMS",141
682,"LNT,SCG,PPL,WEC",141
