,items,freq
550,"TRV,HIG,CINF",163
551,"BBT,KEY,HBAN",163
552,"PNC,USB,JPM",162
553,"ESS,MAA,AIV",162
554,"ESS,BXP,KIM",162
555,"AEP,PPL,WEC",162
556,"SRE,LNT,WEC",162
557,"XEL,SCG,PPL",162
558,"XEL,NEE,DTE",162
559,"KEY,HBAN,STI",162
560,"PNW,PPL,WEC",162
561,"PNW,WEC,ED",162
562,"PNW,AEP,PPL",162
563,"SLG,ESS,UDR",162
564,"SLG,ESS,VNO",162
565,"SLG,FRT,REG",162
566,"FITB,HBAN,STI",162
567,"AVB,FRT,BXP",162
568,"AVB,EQR,BXP",162
569,"AVB,AIV,REG",162
570,"AVB,SLG,EQR",162
571,"AVB,SLG,KIM",162
572,"ES,SCG,DTE",162
573,"ES,SCG,WEC",162
574,"ES,PNW,XEL",162
575,"ES,XEL,SCG",162
576,"ES,XEL,CMS",162
577,"ES,XEL,AEP",162
578,"BK,STT,NTRS",162
579,"USB,BK,NTRS",162
580,"D,CMS,DTE",162
581,"CB,MMC,CINF",162
582,"AEE,PPL,DTE",162
583,"AEE,PPL,WEC",162
584,"AEE,CMS,WEC",162
585,"AEE,WEC,ED",162
586,"TRV,CINF,RE",162
587,"PNC,HBAN,WFC",161
588,"ESS,BXP,AIV",161
589,"ESS,FRT,BXP",161
590,"ESS,EQR,REG",161
591,"ESS,KIM,AIV",161
592,"AEP,PPL,DTE",161
593,"NEE,SCG,WEC",161
594,"NEE,SCG,AEE",161
595,"NEE,LNT,WEC",161
596,"NEE,LNT,AEE",161
597,"SRE,LNT,AEE",161
598,"FRT,BXP,KIM",161
599,"EQR,UDR,REG",161
600,"EQR,KIM,AIV",161
601,"XEL,SRE,DTE",161
602,"XEL,CMS,WEC",161
603,"PNW,EIX,DTE",161
604,"PNW,PPL,DTE",161
605,"PNW,AEE,CMS",161
606,"TMK,CB,MMC",161
607,"TMK,AFL,MMC",161
608,"SLG,FRT,BXP",161
609,"SLG,VNO,KIM",161
610,"FITB,BBT,WFC",161
611,"AWK,DTE,WEC",161
612,"SCG,EIX,DTE",161
613,"AVB,BXP,KIM",161
614,"AVB,BXP,AIV",161
615,"AVB,UDR,REG",161
616,"ES,PNW,DTE",161
617,"ES,PNW,WEC",161
618,"ES,XEL,WEC",161
619,"ES,AEP,DTE",161
620,"ES,AEP,WEC",161
621,"LNC,PRU,MET",161
622,"USB,HBAN,STI",161
623,"USB,JPM,STI",161
624,"LNT,DUK,DTE",161
625,"LNT,WEC,ED",161
626,"LNT,AEP,PPL",161
627,"LNT,AEP,CMS",161
628,"JPM,WFC,STI",161
629,"JPM,C,WFC",161
630,"CB,CINF,RE",161
631,"VNO,BXP,REG",161
632,"UDR,KIM,REG",161
633,"TRV,CB,MMC",161
634,"TRV,CB,RE",161
635,"BBT,HBAN,WFC",161
636,"BBT,USB,HBAN",161
637,"GS,JPM,MS",160
638,"PNC,BBT,HBAN",160
639,"PNC,JPM,STI",160
640,"PNC,JPM,WFC",160
641,"ESS,MAA,UDR",160
642,"ESS,UDR,BXP",160
643,"ESS,UDR,REG",160
644,"AEP,EIX,DTE",160
645,"AEP,D,DTE",160
646,"AEP,CMS,WEC",160
647,"AEP,WEC,ED",160
648,"AEP,AEE,CMS",160
649,"NEE,SCG,DTE",160
650,"NEE,LNT,SCG",160
651,"SRE,SCG,DTE",160
652,"SRE,SCG,AEE",160
653,"SRE,LNT,SCG",160
654,"EQR,AIV,REG",160
655,"XEL,DUK,DTE",160
656,"XEL,NEE,LNT",160
657,"XEL,SO,DTE",160
658,"TMK,CB,CINF",160
659,"SLG,EQR,REG",160
660,"SLG,EQR,UDR",160
661,"AON,MMC,BRK.B",160
662,"FITB,KEY,STI",160
663,"FITB,BBT,USB",160
664,"FITB,PNC,STI",160
665,"SCG,D,DTE",160
666,"SCG,PPL,WEC",160
667,"SCG,AEE,PCG",160
668,"AVB,FRT,UDR",160
669,"AVB,EQR,FRT",160
670,"AVB,EQR,KIM",160
671,"ES,PNW,SCG",160
672,"ES,PNW,AEP",160
673,"ES,PNW,AEE",160
674,"ES,LNT,CMS",160
675,"ES,AEP,AEE",160
676,"MMC,CINF,BRK.B",160
677,"USB,NTRS,WFC",160
678,"USB,BAC,C",160
679,"DUK,SO,ED",160
680,"EIX,CMS,DTE",160
681,"LNT,CMS,PPL",160
682,"HBAN,WFC,STI",160
683,"AEE,EIX,WEC",160
684,"TRV,AFL,CINF",160
685,"BBT,JPM,WFC",160
686,"BBT,USB,KEY",160
687,"BBT,USB,JPM",160
688,"PNC,USB,NTRS",159
689,"PNC,PBCT,STI",159
690,"ESS,FRT,REG",159
691,"ESS,EQR,KIM",159
692,"AEP,SO,ED",159
693,"AEP,AEE,PPL",159
694,"RJF,PRU,MET",159
695,"RJF,BK,NTRS",159
696,"NEE,SCG,CMS",159
697,"NEE,AEE,DTE",159
698,"SRE,D,DTE",159
699,"SRE,SCG,WEC",159
700,"SRE,CMS,DTE",159
701,"SRE,LNT,CMS",159
702,"SRE,AEE,DTE",159
703,"UNM,PRU,MET",159
704,"TROW,MMC,BRK.B",159
705,"TROW,AMP,WFC",159
706,"XEL,NEE,SCG",159
707,"XEL,SRE,LNT",159
708,"PLD,KIM,REG",159
709,"PNW,D,DTE",159
710,"BAC,C,MET",159
711,"SLG,ESS,AIV",159
712,"SLG,EQR,BXP",159
713,"FITB,PNC,HBAN",159
714,"PPL,WEC,ED",159
715,"SCG,WEC,ED",159
716,"SCG,AEP,CMS",159
717,"SCG,AEE,D",159
718,"SCG,AEE,PPL",159
719,"AVB,MAA,UDR",159
720,"AVB,FRT,KIM",159
721,"AVB,SLG,UDR",159
722,"AVB,SLG,AIV",159
723,"ES,PNW,CMS",159
724,"ES,XEL,PPL",159
725,"ES,LNT,AEP",159
726,"PSA,KIM,REG",159
727,"CMS,PPL,DTE",159
728,"AMP,NTRS,WFC",159
729,"AMP,BK,NTRS",159
730,"MMM,MMC,BRK.B",159
731,"LNT,SCG,AEP",159
732,"LNT,SO,DTE",159
733,"LNT,SO,WEC",159
734,"LNT,AEE,PCG",159
735,"CB,MMC,BRK.B",159
736,"CB,AFL,CINF",159
737,"VNO,FRT,REG",159
738,"ARE,KIM,REG",159
739,"TRV,CINF,BRK.B",159
740,"PNC,NTRS,STI",158
741,"PNC,NTRS,WFC",158
742,"PNC,AMP,WFC",158
743,"ESS,UDR,KIM",158
744,"ESS,FRT,UDR",158
745,"ESS,VNO,BXP",158
746,"ESS,AIV,REG",158
747,"AEP,SO,WEC",158
748,"NEE,CMS,DTE",158
749,"NEE,AEE,WEC",158
750,"SRE,SCG,CMS",158
751,"SRE,NEE,SCG",158
