"FRT,MAC,KIM,REG",147
"AVB,ESS,EQR,UDR",145
"FITB,BBT,MTB,STI",144
"SPG,FRT,MAC,REG",144
"SPG,FRT,KIM,REG",144
"ESS,FRT,KIM,REG",144
"ESS,SPG,FRT,BXP",143
"ESS,SPG,FRT,UDR",143
"SLG,ESS,FRT,BXP",142
"AVB,ESS,EQR,MAA",142
"SPG,MAC,KIM,REG",142
"PNC,HBAN,MTB,STI",142
"ESS,FRT,MAC,REG",142
"FITB,HBAN,MTB,STI",141
"AVB,ESS,EQR,BXP",141
"AVB,EQR,MAA,UDR",141
"GGP,MAC,KIM,REG",141
"SPG,GGP,FRT,MAC",141
"PNC,BBT,MTB,STI",141
"ESS,FRT,BXP,REG",141
"ESS,EQR,MAA,UDR",141
"FRT,BXP,KIM,REG",140
"FRT,MAC,BXP,REG",140
"SLG,VNO,FRT,BXP",140
"KEY,HBAN,MTB,STI",140
"SPG,GGP,MAC,REG",140
"SPG,FRT,MAC,KIM",140
"BBT,USB,MTB,STI",140
"PNC,USB,MTB,STI",140
"ESS,SPG,MAA,UDR",140
"MAC,BXP,KIM,REG",140
"SLG,SPG,GGP,FRT",139
"SLG,SPG,FRT,BXP",139
"SLG,FRT,MAC,REG",139
"FITB,KEY,HBAN,MTB",139
"AVB,ESS,SPG,FRT",139
"SPG,GGP,MAC,KIM",139
"VNO,PSA,SPG,BXP",139
"BBT,MTB,PBCT,STI",139
"PNC,KEY,MTB,STI",139
"ESS,SPG,FRT,REG",139
"ESS,SPG,FRT,MAA",139
"VNO,PSA,BXP",167
"MAC,KIM,REG",167
"ESS,MAA,UDR",166
"FRT,KIM,REG",165
"BBT,MTB,STI",165
"ESS,SPG,FRT",165
"AVB,ESS,EQR",164
"AVB,EQR,UDR",164
"PNC,MTB,STI",164
"FRT,MAC,REG",163
"SLG,VNO,BXP",163
"FITB,MTB,STI",163
"SPG,FRT,KIM",163
"ESS,FRT,BXP",163
"SLG,FRT,BXP",162
"SPG,KIM,REG",162
"SPG,FRT,REG",162
"ESS,SPG,UDR",162
"ESS,EQR,UDR",162
"EQR,MAA,UDR",161
"FITB,HBAN,MTB",161
"AVB,ESS,UDR",161
"AVB,EQR,MAA",161
"SPG,GGP,MAC",161
"SPG,FRT,MAC",161
"ESS,FRT,REG",161
"ESS,FRT,UDR",161
"SLG,SPG,FRT",160
"KEY,MTB,STI",160
"SPG,MAC,REG",160
"SPG,GGP,FRT",160
"SPG,FRT,BXP",160
"VNO,PSA,SPG",160
"PNC,BBT,STI",160
"FRT,MAC,KIM",159
"FITB,BBT,STI",159
"AVB,EQR,BXP",159
"MTB,PBCT,STI",159
"HBAN,MTB,STI",159
"BBT,USB,STI",159
"ESS,SPG,BXP",159
"ESS,VNO,BXP",159
"ESS,EQR,MAA",159
"TMK,AMP,PFG",158
"SLG,ESS,BXP",158
"PLD,MAC,REG",158
"FITB,BBT,MTB",158
"AVB,ESS,BXP",158
"AVB,ESS,SPG",158
"SPG,FRT,UDR",158
"PFG,PRU,MET",158
"VNO,SPG,FRT",158
"VNO,FRT,BXP",158
"BBT,USB,WFC",158
"PNC,USB,STI",158
"ESS,SPG,MAA",158
"ESS,MAA,BXP",158
"ESS,FRT,MAA",158
"FRT,BXP,REG",157
"FRT,MAC,BXP",157
"SLG,ESS,FRT",157
"KEY,STI,RF",157
"KEY,HBAN,MTB",157
"KEY,HBAN,RF",157
"FITB,MTB,PBCT",157
"GGP,PLD,MAC",157
"GGP,MAC,REG",157
"GGP,FRT,MAC",157
"SPG,MAC,KIM",157
"AMP,PFG,MET",157
"VNO,SPG,BXP",157
"VNO,SPG,GGP",157
"VNO,PSA,KIM",157
"VNO,GGP,BXP",157
"BBT,MTB,PBCT",157
"PNC,HBAN,MTB",157
"ESS,UDR,BXP",157
"ESS,SPG,REG",157
"ESS,EQR,BXP",157
"MAC,BXP,REG",157
"SLG,SPG,BXP",156
"SLG,PSA,BXP",156
"SLG,GGP,BXP",156
"SLG,FRT,REG",156
"AVB,ESS,MAA",156
"AVB,ESS,FRT",156
"AVB,EQR,AIV",156
"GGP,MAC,BXP",156
"SPG,MAA,UDR",156
"PSA,KIM,REG",156
"BXP,KIM,REG",156
"USB,MTB,STI",156
"USB,WFC,STI",156
"PNC,BBT,MTB",156
"ESS,BXP,REG",156
"ESS,UDR,REG",156
"ESS,MAA,REG",156
"ESS,KIM,REG",156
"ESS,FRT,KIM",156
"FRT,BXP,KIM",155
"SLG,ESS,UDR",155
"SLG,EXR,BXP",155
"SLG,VNO,SPG",155
"SLG,VNO,PSA",155
"SLG,VNO,FRT",155
"PLD,KIM,REG",155
"FITB,USB,WFC",155
"AVB,MAA,UDR",155
"AVB,EQR,MAC",155
"GGP,MAC,KIM",155
